DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:02:59 AM	18.081					
10/10/18	09:02:59 AM	17.177					
10/10/18	10:02:59 AM	17.534					
10/10/18	11:02:59 AM	18.366					
10/10/18	12:02:59 PM	18.438					
10/10/18	01:02:59 PM	7.242					
10/10/18	02:02:59 PM	5.949					
10/10/18	03:02:59 PM	5.821					
10/10/18	04:02:59 PM	5.796					
10/10/18	05:02:59 PM	5.796					
10/10/18	06:02:59 PM	5.745					
10/10/18	07:02:59 PM	5.770					
10/10/18	08:02:59 PM	5.796					
10/10/18	09:02:59 PM	5.821					
10/10/18	10:02:59 PM	5.847					
10/10/18	11:02:59 PM	5.924					
10/11/18	12:02:59 AM	6.051					
10/11/18	01:02:59 AM	6.051					
10/11/18	02:02:59 AM	5.949					
10/11/18	03:02:59 AM	5.924					
10/11/18	04:02:59 AM	5.796					
10/11/18	05:02:59 AM	5.796					
10/11/18	06:02:59 AM	5.796					
10/11/18	07:02:59 AM	5.796					
10/11/18	08:02:59 AM	5.796					
10/11/18	09:02:59 AM	4.973					
10/11/18	10:02:59 AM	5.076					
10/11/18	11:02:59 AM	5.050					
10/11/18	12:02:59 PM	5.179					
10/11/18	01:02:59 PM	5.770					
10/11/18	02:02:59 PM	6.636					
10/11/18	03:02:59 PM	6.965					
10/11/18	04:02:59 PM	6.940					
10/11/18	05:02:59 PM	6.940					
10/11/18	06:02:59 PM	6.940					
10/11/18	07:02:59 PM	6.940					
10/11/18	08:02:59 PM	6.940					
10/11/18	09:02:59 PM	6.940					
10/11/18	10:02:59 PM	6.940					
10/11/18	11:02:59 PM	6.940					
10/12/18	12:02:59 AM	6.940					
10/12/18	01:02:59 AM	6.940					
10/12/18	02:02:59 AM	6.940					
10/12/18	03:02:59 AM	6.940					
10/12/18	04:02:59 AM	6.889					
10/12/18	05:02:59 AM	6.940					
10/12/18	06:02:59 AM	6.940					
10/12/18	07:02:59 AM	6.940					
10/12/18	08:02:59 AM	6.940					
10/12/18	09:02:59 AM	6.940					
10/12/18	10:02:59 AM	6.940					
10/12/18	11:02:59 AM	6.153					
10/12/18	12:02:59 PM	7.444					
10/12/18	01:02:59 PM	7.845					
10/12/18	02:02:59 PM	7.770					
10/12/18	03:02:59 PM	7.920					
10/12/18	04:02:59 PM	7.594					
10/12/18	05:02:59 PM	7.670					
10/12/18	06:02:59 PM	7.343					
10/12/18	07:02:59 PM	7.293					
10/12/18	08:02:59 PM	7.368					
10/12/18	09:02:59 PM	7.368					
10/12/18	10:02:59 PM	7.293					
10/12/18	11:02:59 PM	7.015					
10/13/18	12:02:59 AM	7.167					
10/13/18	01:02:59 AM	7.419					
10/13/18	02:02:59 AM	6.965					
10/13/18	03:02:59 AM	6.839					
10/13/18	04:02:59 AM	7.142					
10/13/18	05:02:59 AM	6.788					
10/13/18	06:02:59 AM	6.940					
10/13/18	07:02:59 AM	6.965					
10/13/18	08:02:59 AM	7.268					
10/13/18	09:02:59 AM	7.318					
10/13/18	10:02:59 AM	7.419					
10/13/18	11:02:59 AM	7.519					
10/13/18	12:02:59 PM	7.695					
10/13/18	01:02:59 PM	7.544					
10/13/18	02:02:59 PM	5.719					
10/13/18	03:02:59 PM	5.719					
10/13/18	04:02:59 PM	5.719					
10/13/18	05:02:59 PM	5.821					
10/13/18	06:02:59 PM	5.821					
10/13/18	07:02:59 PM	5.770					
10/13/18	08:02:59 PM	5.745					
10/13/18	09:02:59 PM	5.924					
