"Date"	"Time, GMT-08:00"	"Temp, °C"	"Coupler Detached"	"Coupler Attached"	"Host Connected"	"Stopped"	"End Of File"
10/10/17	10:42:25 AM	19.722					
10/10/17	10:42:28 AM		Logged				
10/10/17	11:42:25 AM	8.841					
10/10/17	12:42:25 PM	7.619					
10/10/17	01:42:25 PM	12.243					
10/10/17	02:42:25 PM	5.924					
10/10/17	03:42:25 PM	5.821					
10/10/17	04:42:25 PM	5.821					
10/10/17	05:42:25 PM	5.821					
10/10/17	06:42:25 PM	5.821					
10/10/17	07:42:25 PM	5.821					
10/10/17	08:42:25 PM	5.821					
10/10/17	09:42:25 PM	5.847					
10/10/17	10:42:25 PM	5.898					
10/10/17	11:42:25 PM	5.924					
10/11/17	12:42:25 AM	6.000					
10/11/17	01:42:25 AM	5.924					
10/11/17	02:42:25 AM	5.924					
10/11/17	03:42:25 AM	5.821					
10/11/17	04:42:25 AM	5.821					
10/11/17	05:42:25 AM	5.796					
10/11/17	06:42:25 AM	5.796					
10/11/17	07:42:25 AM	5.821					
10/11/17	08:42:25 AM	5.821					
10/11/17	09:42:25 AM	5.821					
10/11/17	10:42:25 AM	4.376					
10/11/17	11:42:25 AM	4.869					
10/11/17	12:42:25 PM	5.385					
10/11/17	01:42:25 PM	6.611					
10/11/17	02:42:25 PM	7.318					
10/11/17	03:42:25 PM	7.293					
10/11/17	04:42:25 PM	7.242					
10/11/17	05:42:25 PM	7.066					
10/11/17	06:42:25 PM	6.914					
10/11/17	07:42:25 PM	6.990					
10/11/17	08:42:25 PM	6.914					
10/11/17	09:42:25 PM	6.889					
10/11/17	10:42:25 PM	6.990					
10/11/17	11:42:25 PM	7.142					
10/12/17	12:42:25 AM	7.268					
10/12/17	01:42:25 AM	7.268					
10/12/17	02:42:25 AM	7.293					
10/12/17	03:42:25 AM	7.293					
10/12/17	04:42:25 AM	7.268					
10/12/17	05:42:25 AM	7.293					
10/12/17	06:42:25 AM	7.217					
10/12/17	07:42:25 AM	6.965					
10/12/17	08:42:25 AM	6.940					
10/12/17	09:42:25 AM	3.248					
10/12/17	10:42:25 AM	3.880					
10/12/17	11:42:25 AM	4.973					
10/12/17	12:42:25 PM	5.437					
10/12/17	01:42:25 PM	6.965					
10/12/17	02:42:25 PM	8.170					
10/12/17	03:42:25 PM	8.593					
10/12/17	04:42:25 PM	8.742					
10/12/17	05:42:25 PM	8.519					
10/12/17	06:42:25 PM	7.343					
10/12/17	07:42:25 PM	4.350					
10/12/17	08:42:25 PM	3.906					
10/12/17	09:42:25 PM	3.564					
10/12/17	10:42:25 PM	2.770					
10/12/17	11:42:25 PM	2.530					
10/13/17	12:42:25 AM	2.450					
10/13/17	01:42:25 AM	2.956					
10/13/17	02:42:25 AM	3.406					
10/13/17	03:42:25 AM	3.354					
10/13/17	04:42:25 AM	3.221					
10/13/17	05:42:25 AM	3.089					
10/13/17	06:42:25 AM	3.274					
10/13/17	07:42:25 AM	3.591					
10/13/17	08:42:25 AM	3.906					
10/13/17	09:42:25 AM	4.194					
10/13/17	10:42:25 AM	4.895					
10/13/17	11:42:25 AM	5.975					
10/13/17	12:42:25 PM	6.102					
10/13/17	01:42:25 PM	5.154					
10/13/17	02:42:25 PM	4.921					
10/13/17	03:42:25 PM	5.282					
10/13/17	04:42:25 PM	5.282					
10/13/17	05:42:25 PM	5.282					
10/13/17	06:42:25 PM	5.282					
10/13/17	07:42:25 PM	5.282					
10/13/17	08:42:25 PM	5.257					
10/13/17	09:42:25 PM	5.282					
10/13/17	10:42:25 PM	5.282					
10/13/17	11:42:25 PM	5.282					
10/14/17	12:42:25 AM	5.308					
10/14/17	01:42:25 AM	5.257					
10/14/17	02:42:25 AM	5.282					
10/14/17	03:42:25 AM	5.282					
10/14/17	04:42:25 AM	5.282					
10/14/17	05:42:25 AM	5.282					
10/14/17	06:42:25 AM	5.282					
10/14/17	07:42:25 AM	5.282					
10/14/17	08:42:25 AM	5.282					
10/14/17	09:42:25 AM	5.282					
10/14/17	10:42:25 AM	5.128					
10/14/17	11:42:25 AM	5.385					
10/14/17	12:42:25 PM	5.924					
10/14/17	01:42:25 PM	6.281					
10/14/17	02:42:25 PM	6.204					
10/14/17	03:42:25 PM	6.230					
10/14/17	04:42:25 PM	6.204					
10/14/17	05:42:25 PM	6.230					
10/14/17	06:42:25 PM	6.179					
10/14/17	07:42:25 PM	6.230					
10/14/17	08:42:25 PM	6.230					
10/14/17	09:42:25 PM	6.230					
10/14/17	10:42:25 PM	6.255					
10/14/17	11:42:25 PM	6.204					
10/15/17	12:42:25 AM	6.204					
10/15/17	01:42:25 AM	6.179					
10/15/17	02:42:25 AM	6.153					
10/15/17	03:42:25 AM	6.153					
10/15/17	04:42:25 AM	6.179					
