DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/17	10:42:38 AM	20.150					
10/10/17	11:42:38 AM	9.015					
10/10/17	12:42:38 PM	7.569					
10/10/17	01:42:38 PM	16.915					
10/10/17	02:42:38 PM	6.940					
10/10/17	03:42:38 PM	7.041					
10/10/17	04:42:38 PM	6.230					
10/10/17	05:42:38 PM	6.230					
10/10/17	06:42:38 PM	6.408					
10/10/17	07:42:38 PM	6.204					
10/10/17	08:42:38 PM	6.712					
10/10/17	09:42:38 PM	6.661					
10/10/17	10:42:38 PM	6.687					
10/10/17	11:42:38 PM	7.116					
10/11/17	12:42:38 AM	7.167					
10/11/17	01:42:38 AM	6.864					
10/11/17	02:42:38 AM	6.864					
10/11/17	03:42:38 AM	6.864					
10/11/17	04:42:38 AM	6.940					
10/11/17	05:42:38 AM	6.408					
10/11/17	06:42:38 AM	6.230					
10/11/17	07:42:38 AM	6.306					
10/11/17	08:42:38 AM	6.560					
10/11/17	09:42:38 AM	6.712					
10/11/17	10:42:38 AM	6.763					
10/11/17	11:42:38 AM	5.591					
10/11/17	12:42:38 PM	6.255					
10/11/17	01:42:38 PM	7.217					
10/11/17	02:42:38 PM	7.242					
10/11/17	03:42:38 PM	7.217					
10/11/17	04:42:38 PM	7.116					
10/11/17	05:42:38 PM	7.167					
10/11/17	06:42:38 PM	6.585					
10/11/17	07:42:38 PM	6.965					
10/11/17	08:42:38 PM	6.990					
10/11/17	09:42:38 PM	6.889					
10/11/17	10:42:38 PM	7.015					
10/11/17	11:42:38 PM	7.192					
10/12/17	12:42:38 AM	7.217					
10/12/17	01:42:38 AM	7.192					
10/12/17	02:42:38 AM	7.217					
10/12/17	03:42:38 AM	7.268					
10/12/17	04:42:38 AM	7.242					
10/12/17	05:42:38 AM	6.788					
10/12/17	06:42:38 AM	7.091					
10/12/17	07:42:38 AM	6.661					
10/12/17	08:42:38 AM	2.744					
10/12/17	09:42:38 AM	3.089					
10/12/17	10:42:38 AM	3.485					
10/12/17	11:42:38 AM	4.115					
10/12/17	12:42:38 PM	4.688					
10/12/17	01:42:38 PM	5.334					
10/12/17	02:42:38 PM	5.949					
10/12/17	03:42:38 PM	6.281					
10/12/17	04:42:38 PM	7.217					
10/12/17	05:42:38 PM	7.368					
10/12/17	06:42:38 PM	6.357					
10/12/17	07:42:38 PM	4.324					
10/12/17	08:42:38 PM	3.827					
10/12/17	09:42:38 PM	3.433					
10/12/17	10:42:38 PM	3.063					
10/12/17	11:42:38 PM	2.903					
10/13/17	12:42:38 AM	2.664					
10/13/17	01:42:38 AM	2.664					
10/13/17	02:42:38 AM	2.956					
10/13/17	03:42:38 AM	3.221					
10/13/17	04:42:38 AM	3.142					
10/13/17	05:42:38 AM	3.089					
10/13/17	06:42:38 AM	3.168					
10/13/17	07:42:38 AM	3.380					
10/13/17	08:42:38 AM	3.538					
10/13/17	09:42:38 AM	3.775					
10/13/17	10:42:38 AM	4.168					
10/13/17	11:42:38 AM	4.662					
10/13/17	12:42:38 PM	5.128					
10/13/17	01:42:38 PM	5.205					
10/13/17	02:42:38 PM	5.050					
10/13/17	03:42:38 PM	5.308					
10/13/17	04:42:38 PM	5.282					
10/13/17	05:42:38 PM	5.282					
10/13/17	06:42:38 PM	5.282					
10/13/17	07:42:38 PM	5.282					
10/13/17	08:42:38 PM	5.282					
10/13/17	09:42:38 PM	5.282					
10/13/17	10:42:38 PM	5.282					
10/13/17	11:42:38 PM	5.282					
10/14/17	12:42:38 AM	5.282					
10/14/17	01:42:38 AM	5.282					
10/14/17	02:42:38 AM	5.282					
10/14/17	03:42:38 AM	5.282					
10/14/17	04:42:38 AM	5.282					
10/14/17	05:42:38 AM	5.282					
10/14/17	06:42:38 AM	5.282					
10/14/17	07:42:38 AM	5.282					
10/14/17	08:42:38 AM	5.282					
10/14/17	09:42:38 AM	5.282					
