"Date"	"Time, GMT-08:00"	"Temp, °C"	"Coupler Detached"	"Coupler Attached"	"Host Connected"	"Stopped"	"End Of File"
10/10/17	10:47:19 AM	19.460					
10/10/17	10:47:22 AM		Logged				
10/10/17	11:47:19 AM	9.213					
10/10/17	12:47:19 PM	7.494					
10/10/17	01:47:19 PM	17.582					
10/10/17	02:47:19 PM	6.102					
10/10/17	03:47:19 PM	6.051					
10/10/17	04:47:19 PM	6.000					
10/10/17	05:47:19 PM	5.949					
10/10/17	06:47:19 PM	5.924					
10/10/17	07:47:19 PM	5.924					
10/10/17	08:47:19 PM	5.924					
10/10/17	09:47:19 PM	6.000					
10/10/17	10:47:19 PM	6.077					
10/10/17	11:47:19 PM	6.102					
10/11/17	12:47:19 AM	6.102					
10/11/17	01:47:19 AM	6.128					
10/11/17	02:47:19 AM	6.281					
10/11/17	03:47:19 AM	6.077					
10/11/17	04:47:19 AM	5.949					
10/11/17	05:47:19 AM	5.975					
10/11/17	06:47:19 AM	5.898					
10/11/17	07:47:19 AM	5.898					
10/11/17	08:47:19 AM	5.898					
10/11/17	09:47:19 AM	4.532					
10/11/17	10:47:19 AM	5.205					
10/11/17	11:47:19 AM	6.000					
10/11/17	12:47:19 PM	6.687					
10/11/17	01:47:19 PM	7.015					
10/11/17	02:47:19 PM	7.368					
10/11/17	03:47:19 PM	7.368					
10/11/17	04:47:19 PM	7.368					
10/11/17	05:47:19 PM	7.393					
10/11/17	06:47:19 PM	7.318					
10/11/17	07:47:19 PM	7.343					
10/11/17	08:47:19 PM	7.343					
10/11/17	09:47:19 PM	7.368					
10/11/17	10:47:19 PM	7.368					
10/11/17	11:47:19 PM	7.368					
10/12/17	12:47:19 AM	7.368					
10/12/17	01:47:19 AM	7.343					
10/12/17	02:47:19 AM	7.368					
10/12/17	03:47:19 AM	7.368					
10/12/17	04:47:19 AM	7.318					
10/12/17	05:47:19 AM	7.368					
10/12/17	06:47:19 AM	7.393					
10/12/17	07:47:19 AM	7.419					
10/12/17	08:47:19 AM	7.293					
10/12/17	09:47:19 AM	3.722					
10/12/17	10:47:19 AM	4.011					
10/12/17	11:47:19 AM	4.376					
10/12/17	12:47:19 PM	4.792					
10/12/17	01:47:19 PM	6.026					
10/12/17	02:47:19 PM	6.839					
10/12/17	03:47:19 PM	7.619					
10/12/17	04:47:19 PM	8.220					
10/12/17	05:47:19 PM	8.270					
10/12/17	06:47:19 PM	7.091					
10/12/17	07:47:19 PM	5.024					
10/12/17	08:47:19 PM	4.454					
10/12/17	09:47:19 PM	4.089					
10/12/17	10:47:19 PM	3.485					
10/12/17	11:47:19 PM	3.168					
10/13/17	12:47:19 AM	3.089					
10/13/17	01:47:19 AM	3.089					
10/13/17	02:47:19 AM	3.354					
10/13/17	03:47:19 AM	3.459					
10/13/17	04:47:19 AM	3.433					
10/13/17	05:47:19 AM	3.354					
10/13/17	06:47:19 AM	3.512					
10/13/17	07:47:19 AM	3.749					
10/13/17	08:47:19 AM	3.958					
10/13/17	09:47:19 AM	4.115					
10/13/17	10:47:19 AM	4.480					
10/13/17	11:47:19 AM	4.973					
10/13/17	12:47:19 PM	5.360					
10/13/17	01:47:19 PM	5.411					
10/13/17	02:47:19 PM	6.382					
10/13/17	03:47:19 PM	6.179					
10/13/17	04:47:19 PM	6.281					
10/13/17	05:47:19 PM	6.433					
10/13/17	06:47:19 PM	6.408					
10/13/17	07:47:19 PM	6.382					
10/13/17	08:47:19 PM	6.458					
10/13/17	09:47:19 PM	6.408					
10/13/17	10:47:19 PM	6.535					
10/13/17	11:47:19 PM	6.458					
10/14/17	12:47:19 AM	6.281					
10/14/17	01:47:19 AM	6.281					
10/14/17	02:47:19 AM	6.204					
10/14/17	03:47:19 AM	6.051					
10/14/17	04:47:19 AM	6.230					
10/14/17	05:47:19 AM	6.179					
10/14/17	06:47:19 AM	6.331					
10/14/17	07:47:19 AM	6.357					
10/14/17	08:47:19 AM	6.484					
10/14/17	09:47:19 AM	5.616					
10/14/17	10:47:19 AM	5.591					
10/14/17	11:47:19 AM	6.889					
10/14/17	12:47:19 PM	7.242					
10/14/17	01:47:19 PM	7.770					
10/14/17	02:47:19 PM	6.077					
10/14/17	03:47:19 PM	6.077					
10/14/17	04:47:19 PM	6.077					
10/14/17	05:47:19 PM	6.077					
10/14/17	06:47:19 PM	6.077					
10/14/17	07:47:19 PM	6.077					
10/14/17	08:47:19 PM	6.077					
10/14/17	09:47:19 PM	6.077					
10/14/17	10:47:19 PM	6.077					
10/14/17	11:47:19 PM	6.102					
10/15/17	12:47:19 AM	6.102					
10/15/17	01:47:19 AM	6.077					
10/15/17	02:47:19 AM	6.077					
10/15/17	03:47:19 AM	6.077					
10/15/17	04:47:19 AM	6.077					
10/15/17	05:47:19 AM	6.077					
10/15/17	06:47:19 AM	6.077					
10/15/17	07:47:19 AM	6.077					
10/15/17	08:47:19 AM	6.077					
10/15/17	09:47:19 AM	6.077					
10/15/17	10:47:19 AM	7.293					
10/15/17	11:47:19 AM	7.268					
10/15/17	12:47:19 PM	7.192					
10/15/17	01:47:19 PM	7.066					
10/15/17	02:47:19 PM	6.281					
10/15/17	03:47:19 PM	6.281					
10/15/17	04:47:19 PM	6.281					
10/15/17	05:47:19 PM	6.281					
