DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/17	10:45:30 AM	19.888					
10/10/17	11:45:30 AM	9.435					
10/10/17	12:45:30 PM	7.469					
10/10/17	01:45:30 PM	6.026					
10/10/17	02:45:30 PM	5.949					
10/10/17	03:45:30 PM	6.000					
10/10/17	04:45:30 PM	6.026					
10/10/17	05:45:30 PM	6.000					
10/10/17	06:45:30 PM	5.949					
10/10/17	07:45:30 PM	5.924					
10/10/17	08:45:30 PM	5.949					
10/10/17	09:45:30 PM	6.000					
10/10/17	10:45:30 PM	6.051					
10/10/17	11:45:30 PM	6.102					
10/11/17	12:45:30 AM	6.102					
10/11/17	01:45:30 AM	6.077					
10/11/17	02:45:30 AM	6.000					
10/11/17	03:45:30 AM	6.128					
10/11/17	04:45:30 AM	6.077					
10/11/17	05:45:30 AM	6.000					
10/11/17	06:45:30 AM	5.924					
10/11/17	07:45:30 AM	5.898					
10/11/17	08:45:30 AM	5.565					
10/11/17	09:45:30 AM	3.932					
10/11/17	10:45:30 AM	4.063					
10/11/17	11:45:30 AM	4.792					
10/11/17	12:45:30 PM	5.539					
10/11/17	01:45:30 PM	5.770					
10/11/17	02:45:30 PM	7.217					
10/11/17	03:45:30 PM	7.217					
10/11/17	04:45:30 PM	7.268					
10/11/17	05:45:30 PM	7.268					
10/11/17	06:45:30 PM	7.318					
10/11/17	07:45:30 PM	7.293					
10/11/17	08:45:30 PM	7.217					
10/11/17	09:45:30 PM	7.217					
10/11/17	10:45:30 PM	7.217					
10/11/17	11:45:30 PM	7.293					
10/12/17	12:45:30 AM	7.242					
10/12/17	01:45:30 AM	7.242					
10/12/17	02:45:30 AM	7.142					
10/12/17	03:45:30 AM	7.217					
10/12/17	04:45:30 AM	7.242					
10/12/17	05:45:30 AM	7.293					
10/12/17	06:45:30 AM	7.142					
10/12/17	07:45:30 AM	7.318					
10/12/17	08:45:30 AM	7.343					
10/12/17	09:45:30 AM	4.558					
10/12/17	10:45:30 AM	4.428					
10/12/17	11:45:30 AM	4.246					
10/12/17	12:45:30 PM	4.662					
10/12/17	01:45:30 PM	5.437					
10/12/17	02:45:30 PM	6.077					
10/12/17	03:45:30 PM	6.585					
10/12/17	04:45:30 PM	7.619					
10/12/17	05:45:30 PM	7.820					
10/12/17	06:45:30 PM	6.611					
10/12/17	07:45:30 PM	4.662					
10/12/17	08:45:30 PM	3.985					
10/12/17	09:45:30 PM	3.538					
10/12/17	10:45:30 PM	3.036					
10/12/17	11:45:30 PM	2.797					
10/13/17	12:45:30 AM	2.770					
10/13/17	01:45:30 AM	2.823					
10/13/17	02:45:30 AM	3.089					
10/13/17	03:45:30 AM	3.301					
10/13/17	04:45:30 AM	3.274					
10/13/17	05:45:30 AM	3.168					
10/13/17	06:45:30 AM	3.301					
10/13/17	07:45:30 AM	3.512					
10/13/17	08:45:30 AM	3.749					
10/13/17	09:45:30 AM	3.932					
10/13/17	10:45:30 AM	4.350					
10/13/17	11:45:30 AM	4.895					
10/13/17	12:45:30 PM	5.360					
10/13/17	01:45:30 PM	5.770					
10/13/17	02:45:30 PM	5.770					
10/13/17	03:45:30 PM	5.770					
10/13/17	04:45:30 PM	5.796					
10/13/17	05:45:30 PM	5.847					
10/13/17	06:45:30 PM	5.872					
10/13/17	07:45:30 PM	5.872					
10/13/17	08:45:30 PM	5.898					
10/13/17	09:45:30 PM	5.949					
10/13/17	10:45:30 PM	5.898					
10/13/17	11:45:30 PM	5.821					
10/14/17	12:45:30 AM	5.796					
10/14/17	01:45:30 AM	5.821					
10/14/17	02:45:30 AM	5.796					
10/14/17	03:45:30 AM	5.796					
10/14/17	04:45:30 AM	5.847					
10/14/17	05:45:30 AM	5.847					
10/14/17	06:45:30 AM	5.872					
10/14/17	07:45:30 AM	5.821					
10/14/17	08:45:30 AM	6.433					
10/14/17	09:45:30 AM	5.205					
10/14/17	10:45:30 AM	4.895					
10/14/17	11:45:30 AM	5.411					
10/14/17	12:45:30 PM	5.924					
10/14/17	01:45:30 PM	6.458					
10/14/17	02:45:30 PM	6.712					
10/14/17	03:45:30 PM	6.306					
10/14/17	04:45:30 PM	6.331					
10/14/17	05:45:30 PM	6.331					
10/14/17	06:45:30 PM	6.306					
10/14/17	07:45:30 PM	6.331					
10/14/17	08:45:30 PM	6.331					
10/14/17	09:45:30 PM	6.306					
10/14/17	10:45:30 PM	6.306					
10/14/17	11:45:30 PM	6.306					
10/15/17	12:45:30 AM	6.306					
10/15/17	01:45:30 AM	6.306					
10/15/17	02:45:30 AM	6.306					
10/15/17	03:45:30 AM	6.306					
10/15/17	04:45:30 AM	6.306					
10/15/17	05:45:30 AM	6.306					
10/15/17	06:45:30 AM	6.281					
10/15/17	07:45:30 AM	6.306					
10/15/17	08:45:30 AM	6.331					
10/15/17	09:45:30 AM	6.306					
10/15/17	10:45:30 AM	7.293					
10/15/17	11:45:30 AM	7.318					
10/15/17	12:45:30 PM	7.142					
10/15/17	01:45:30 PM	7.066					
10/15/17	02:45:30 PM	6.357					
10/15/17	03:45:30 PM	6.331					
10/15/17	04:45:30 PM	6.357					
10/15/17	05:45:30 PM	6.357					
10/15/17	06:45:30 PM	6.382					
10/15/17	07:45:30 PM	6.357					
10/15/17	08:45:30 PM	6.357					
10/15/17	09:45:30 PM	6.357					
10/15/17	10:45:30 PM	6.357					
10/15/17	11:45:30 PM	6.382					
10/16/17	12:45:30 AM	6.382					
10/16/17	01:45:30 AM	6.331					
10/16/17	02:45:30 AM	6.382					
10/16/17	03:45:30 AM	6.357					
10/16/17	04:45:30 AM	6.382					
10/16/17	05:45:30 AM	6.357					
10/16/17	06:45:30 AM	6.382					
10/16/17	07:45:30 AM	6.382					
10/16/17	08:45:30 AM	6.382					
10/16/17	09:45:30 AM	5.591					
10/16/17	10:45:30 AM	5.693					
10/16/17	11:45:30 AM	6.535					
