"Date"	"Time, GMT-08:00"	"Temp, °C"	"Coupler Detached"	"Coupler Attached"	"Host Connected"	"Stopped"	"End Of File"
10/10/17	10:48:34 AM	19.008					
10/10/17	10:48:39 AM		Logged				
10/10/17	11:48:34 AM	9.015					
10/10/17	12:48:34 PM	7.368					
10/10/17	01:48:34 PM	15.652					
10/10/17	02:48:34 PM	13.112					
10/10/17	03:48:34 PM	7.242					
10/10/17	04:48:34 PM	7.293					
10/10/17	05:48:34 PM	7.242					
10/10/17	06:48:34 PM	7.192					
10/10/17	07:48:34 PM	7.142					
10/10/17	08:48:34 PM	7.192					
10/10/17	09:48:34 PM	7.242					
10/10/17	10:48:34 PM	7.293					
10/10/17	11:48:34 PM	7.318					
10/11/17	12:48:34 AM	7.393					
10/11/17	01:48:34 AM	7.419					
10/11/17	02:48:34 AM	7.368					
10/11/17	03:48:34 AM	7.343					
10/11/17	04:48:34 AM	7.268					
10/11/17	05:48:34 AM	7.268					
10/11/17	06:48:34 AM	7.217					
10/11/17	07:48:34 AM	7.268					
10/11/17	08:48:34 AM	7.116					
10/11/17	09:48:34 AM	7.217					
10/11/17	10:48:34 AM	7.268					
10/11/17	11:48:34 AM	5.693					
10/11/17	12:48:34 PM	6.788					
10/11/17	01:48:34 PM	7.142					
10/11/17	02:48:34 PM	7.142					
10/11/17	03:48:34 PM	6.889					
10/11/17	04:48:34 PM	6.712					
10/11/17	05:48:34 PM	6.788					
10/11/17	06:48:34 PM	6.864					
10/11/17	07:48:34 PM	6.813					
10/11/17	08:48:34 PM	6.204					
10/11/17	09:48:34 PM	6.458					
10/11/17	10:48:34 PM	6.788					
10/11/17	11:48:34 PM	7.091					
10/12/17	12:48:34 AM	7.015					
10/12/17	01:48:34 AM	6.813					
10/12/17	02:48:34 AM	7.066					
10/12/17	03:48:34 AM	7.142					
10/12/17	04:48:34 AM	6.737					
10/12/17	05:48:34 AM	6.560					
10/12/17	06:48:34 AM	6.737					
10/12/17	07:48:34 AM	2.101					
10/12/17	08:48:34 AM	2.664					
10/12/17	09:48:34 AM	3.168					
10/12/17	10:48:34 AM	3.538					
10/12/17	11:48:34 AM	4.428					
10/12/17	12:48:34 PM	4.818					
10/12/17	01:48:34 PM	5.847					
10/12/17	02:48:34 PM	6.255					
10/12/17	03:48:34 PM	6.763					
10/12/17	04:48:34 PM	7.519					
10/12/17	05:48:34 PM	7.192					
10/12/17	06:48:34 PM	6.000					
10/12/17	07:48:34 PM	4.402					
10/12/17	08:48:34 PM	4.011					
10/12/17	09:48:34 PM	3.380					
10/12/17	10:48:34 PM	2.956					
10/12/17	11:48:34 PM	2.717					
10/13/17	12:48:34 AM	2.664					
10/13/17	01:48:34 AM	2.637					
10/13/17	02:48:34 AM	2.823					
10/13/17	03:48:34 AM	3.063					
10/13/17	04:48:34 AM	3.063					
10/13/17	05:48:34 AM	3.009					
10/13/17	06:48:34 AM	3.116					
10/13/17	07:48:34 AM	3.327					
10/13/17	08:48:34 AM	3.512					
10/13/17	09:48:34 AM	3.670					
10/13/17	10:48:34 AM	4.115					
10/13/17	11:48:34 AM	4.558					
10/13/17	12:48:34 PM	4.999					
10/13/17	01:48:34 PM	5.050					
10/13/17	02:48:34 PM	4.921					
10/13/17	03:48:34 PM	4.610					
10/13/17	04:48:34 PM	5.257					
10/13/17	05:48:34 PM	5.257					
10/13/17	06:48:34 PM	5.257					
10/13/17	07:48:34 PM	5.257					
10/13/17	08:48:34 PM	5.257					
10/13/17	09:48:34 PM	5.257					
10/13/17	10:48:34 PM	5.257					
10/13/17	11:48:34 PM	5.257					
10/14/17	12:48:34 AM	5.257					
10/14/17	01:48:34 AM	5.257					
10/14/17	02:48:34 AM	5.257					
10/14/17	03:48:34 AM	5.257					
10/14/17	04:48:34 AM	5.282					
10/14/17	05:48:34 AM	5.257					
10/14/17	06:48:34 AM	5.257					
10/14/17	07:48:34 AM	5.257					
10/14/17	08:48:34 AM	5.257					
10/14/17	09:48:34 AM	5.282					
10/14/17	10:48:34 AM	5.257					
10/14/17	11:48:34 AM	5.257					
10/14/17	12:48:34 PM	6.433					
10/14/17	01:48:34 PM	6.128					
10/14/17	02:48:34 PM	6.153					
10/14/17	03:48:34 PM	6.128					
10/14/17	04:48:34 PM	6.102					
10/14/17	05:48:34 PM	6.102					
10/14/17	06:48:34 PM	6.102					
10/14/17	07:48:34 PM	6.102					
10/14/17	08:48:34 PM	6.102					
10/14/17	09:48:34 PM	6.102					
10/14/17	10:48:34 PM	6.102					
10/14/17	11:48:34 PM	6.102					
10/15/17	12:48:34 AM	6.102					
10/15/17	01:48:34 AM	6.102					
10/15/17	02:48:34 AM	6.102					
10/15/17	03:48:34 AM	6.102					
10/15/17	04:48:34 AM	6.102					
10/15/17	05:48:34 AM	6.102					
10/15/17	06:48:34 AM	6.102					
10/15/17	07:48:34 AM	7.268					
10/15/17	08:48:34 AM	7.645					
10/15/17	09:48:34 AM	7.494					
10/15/17	10:48:34 AM	7.393					
10/15/17	11:48:34 AM	7.343					
10/15/17	12:48:34 PM	7.368					
10/15/17	01:48:34 PM	7.142					
10/15/17	02:48:34 PM	7.217					
10/15/17	03:48:34 PM	5.770					
10/15/17	04:48:34 PM	5.872					
10/15/17	05:48:34 PM	5.821					
10/15/17	06:48:34 PM	5.719					
10/15/17	07:48:34 PM	5.821					
10/15/17	08:48:34 PM	5.924					
10/15/17	09:48:34 PM	6.000					
10/15/17	10:48:34 PM	6.077					
10/15/17	11:48:34 PM	5.872					
10/16/17	12:48:34 AM	5.898					
10/16/17	01:48:34 AM	5.872					
10/16/17	02:48:34 AM	5.949					
10/16/17	03:48:34 AM	5.949					
10/16/17	04:48:34 AM	5.821					
