DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/17	10:45:20 AM	19.722					
10/10/17	11:45:20 AM	8.693					
10/10/17	12:45:20 PM	7.444					
10/10/17	01:45:20 PM	12.437					
10/10/17	02:45:20 PM	5.924					
10/10/17	03:45:20 PM	5.924					
10/10/17	04:45:20 PM	5.975					
10/10/17	05:45:20 PM	5.924					
10/10/17	06:45:20 PM	5.898					
10/10/17	07:45:20 PM	5.872					
10/10/17	08:45:20 PM	5.898					
10/10/17	09:45:20 PM	5.924					
10/10/17	10:45:20 PM	6.000					
10/10/17	11:45:20 PM	6.026					
10/11/17	12:45:20 AM	6.051					
10/11/17	01:45:20 AM	5.975					
10/11/17	02:45:20 AM	6.077					
10/11/17	03:45:20 AM	6.026					
10/11/17	04:45:20 AM	5.949					
10/11/17	05:45:20 AM	5.898					
10/11/17	06:45:20 AM	5.872					
10/11/17	07:45:20 AM	5.872					
10/11/17	08:45:20 AM	5.872					
10/11/17	09:45:20 AM	4.089					
10/11/17	10:45:20 AM	4.402					
10/11/17	11:45:20 AM	5.231					
10/11/17	12:45:20 PM	5.975					
10/11/17	01:45:20 PM	6.204					
10/11/17	02:45:20 PM	7.368					
10/11/17	03:45:20 PM	7.368					
10/11/17	04:45:20 PM	7.368					
10/11/17	05:45:20 PM	7.368					
10/11/17	06:45:20 PM	7.368					
10/11/17	07:45:20 PM	7.368					
10/11/17	08:45:20 PM	7.368					
10/11/17	09:45:20 PM	7.368					
10/11/17	10:45:20 PM	7.368					
10/11/17	11:45:20 PM	7.368					
10/12/17	12:45:20 AM	7.368					
10/12/17	01:45:20 AM	7.368					
10/12/17	02:45:20 AM	7.368					
10/12/17	03:45:20 AM	7.368					
10/12/17	04:45:20 AM	7.368					
10/12/17	05:45:20 AM	7.368					
10/12/17	06:45:20 AM	7.368					
10/12/17	07:45:20 AM	7.368					
10/12/17	08:45:20 AM	7.368					
10/12/17	09:45:20 AM	3.827					
10/12/17	10:45:20 AM	4.115					
10/12/17	11:45:20 AM	4.324					
10/12/17	12:45:20 PM	4.740					
10/12/17	01:45:20 PM	5.411					
10/12/17	02:45:20 PM	6.051					
10/12/17	03:45:20 PM	6.712					
10/12/17	04:45:20 PM	7.494					
10/12/17	05:45:20 PM	7.720					
10/12/17	06:45:20 PM	6.661					
10/12/17	07:45:20 PM	4.688					
10/12/17	08:45:20 PM	3.985					
10/12/17	09:45:20 PM	3.617					
10/12/17	10:45:20 PM	3.089					
10/12/17	11:45:20 PM	2.850					
10/13/17	12:45:20 AM	2.797					
10/13/17	01:45:20 AM	2.850					
10/13/17	02:45:20 AM	3.116					
10/13/17	03:45:20 AM	3.327					
10/13/17	04:45:20 AM	3.248					
10/13/17	05:45:20 AM	3.168					
10/13/17	06:45:20 AM	3.327					
10/13/17	07:45:20 AM	3.512					
10/13/17	08:45:20 AM	3.722					
10/13/17	09:45:20 AM	3.880					
10/13/17	10:45:20 AM	4.376					
10/13/17	11:45:20 AM	4.844					
10/13/17	12:45:20 PM	5.257					
10/13/17	01:45:20 PM	5.898					
10/13/17	02:45:20 PM	5.745					
10/13/17	03:45:20 PM	5.745					
10/13/17	04:45:20 PM	5.745					
10/13/17	05:45:20 PM	5.770					
10/13/17	06:45:20 PM	5.821					
10/13/17	07:45:20 PM	5.847					
10/13/17	08:45:20 PM	5.847					
10/13/17	09:45:20 PM	5.924					
10/13/17	10:45:20 PM	5.924					
10/13/17	11:45:20 PM	5.872					
10/14/17	12:45:20 AM	5.847					
10/14/17	01:45:20 AM	5.821					
10/14/17	02:45:20 AM	5.770					
10/14/17	03:45:20 AM	5.770					
10/14/17	04:45:20 AM	5.770					
10/14/17	05:45:20 AM	5.770					
10/14/17	06:45:20 AM	5.821					
10/14/17	07:45:20 AM	5.796					
10/14/17	08:45:20 AM	5.821					
10/14/17	09:45:20 AM	5.385					
10/14/17	10:45:20 AM	4.999					
10/14/17	11:45:20 AM	5.770					
10/14/17	12:45:20 PM	6.331					
10/14/17	01:45:20 PM	7.041					
10/14/17	02:45:20 PM	6.153					
10/14/17	03:45:20 PM	6.153					
10/14/17	04:45:20 PM	6.128					
10/14/17	05:45:20 PM	6.153					
10/14/17	06:45:20 PM	6.179					
10/14/17	07:45:20 PM	6.128					
10/14/17	08:45:20 PM	6.153					
10/14/17	09:45:20 PM	6.153					
10/14/17	10:45:20 PM	6.153					
10/14/17	11:45:20 PM	6.153					
10/15/17	12:45:20 AM	6.153					
10/15/17	01:45:20 AM	6.153					
10/15/17	02:45:20 AM	6.153					
10/15/17	03:45:20 AM	6.128					
10/15/17	04:45:20 AM	6.153					
10/15/17	05:45:20 AM	6.153					
10/15/17	06:45:20 AM	6.153					
10/15/17	07:45:20 AM	6.153					
10/15/17	08:45:20 AM	6.153					
10/15/17	09:45:20 AM	6.179					
10/15/17	10:45:20 AM	7.293					
10/15/17	11:45:20 AM	7.293					
10/15/17	12:45:20 PM	7.142					
10/15/17	01:45:20 PM	7.015					
10/15/17	02:45:20 PM	6.179					
10/15/17	03:45:20 PM	6.204					
10/15/17	04:45:20 PM	6.179					
10/15/17	05:45:20 PM	6.179					
10/15/17	06:45:20 PM	6.179					
10/15/17	07:45:20 PM	6.179					
10/15/17	08:45:20 PM	6.128					
10/15/17	09:45:20 PM	6.128					
10/15/17	10:45:20 PM	6.179					
10/15/17	11:45:20 PM	6.179					
10/16/17	12:45:20 AM	6.204					
10/16/17	01:45:20 AM	6.179					
10/16/17	02:45:20 AM	6.179					
10/16/17	03:45:20 AM	6.128					
10/16/17	04:45:20 AM	6.102					
10/16/17	05:45:20 AM	6.153					
10/16/17	06:45:20 AM	6.153					
10/16/17	07:45:20 AM	6.179					
10/16/17	08:45:20 AM	6.153					
10/16/17	09:45:20 AM	6.204					
10/16/17	10:45:20 AM	5.642					
10/16/17	11:45:20 AM	6.712					
