"Plot Title: 17"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20085961, SEN S/N: 20085961)","Coupler Detached (LGR S/N: 20085961, SEN S/N: 20085961)","Coupler Attached (LGR S/N: 20085961, SEN S/N: 20085961)","Host Connected (LGR S/N: 20085961, SEN S/N: 20085961)","Stopped (LGR S/N: 20085961, SEN S/N: 20085961)","End Of File (LGR S/N: 20085961, SEN S/N: 20085961)"
1,07/13/19 10:40:22 AM,68.227,,,,,
2,07/13/19 10:40:48 AM,,Logged,,,,
3,07/13/19 11:40:22 AM,65.530,,,,,
4,07/13/19 12:40:22 PM,64.161,,,,,
5,07/13/19 01:40:22 PM,43.259,,,,,
6,07/13/19 02:40:22 PM,43.259,,,,,
7,07/13/19 03:40:22 PM,43.306,,,,,
8,07/13/19 04:40:22 PM,43.443,,,,,
9,07/13/19 05:40:22 PM,43.351,,,,,
10,07/13/19 06:40:22 PM,43.306,,,,,
11,07/13/19 07:40:22 PM,43.306,,,,,
12,07/13/19 08:40:22 PM,43.306,,,,,
13,07/13/19 09:40:22 PM,43.167,,,,,
14,07/13/19 10:40:22 PM,43.167,,,,,
15,07/13/19 11:40:22 PM,43.167,,,,,
16,07/14/19 12:40:22 AM,43.214,,,,,
17,07/14/19 01:40:22 AM,43.259,,,,,
18,07/14/19 02:40:22 AM,43.306,,,,,
19,07/14/19 03:40:22 AM,43.306,,,,,
20,07/14/19 04:40:22 AM,43.351,,,,,
21,07/14/19 05:40:22 AM,43.396,,,,,
22,07/14/19 06:40:22 AM,43.396,,,,,
23,07/14/19 07:40:22 AM,43.396,,,,,
24,07/14/19 08:40:22 AM,58.066,,,,,
25,07/14/19 09:40:22 AM,58.368,,,,,
26,07/14/19 10:40:22 AM,58.541,,,,,
27,07/14/19 11:40:22 AM,58.152,,,,,
28,07/14/19 12:40:22 PM,58.669,,,,,
29,07/14/19 01:40:22 PM,58.626,,,,,
30,07/14/19 02:40:22 PM,44.674,,,,,
31,07/14/19 03:40:22 PM,44.627,,,,,
32,07/14/19 04:40:22 PM,44.537,,,,,
33,07/14/19 05:40:22 PM,44.492,,,,,
34,07/14/19 06:40:22 PM,44.400,,,,,
35,07/14/19 07:40:22 PM,44.537,,,,,
36,07/14/19 08:40:22 PM,44.674,,,,,
37,07/14/19 09:40:22 PM,45.172,,,,,
38,07/14/19 10:40:22 PM,44.719,,,,,
39,07/14/19 11:40:22 PM,44.445,,,,,
40,07/15/19 12:40:22 AM,44.400,,,,,
41,07/15/19 01:40:22 AM,44.492,,,,,
42,07/15/19 02:40:22 AM,44.537,,,,,
43,07/15/19 03:40:22 AM,44.582,,,,,
44,07/15/19 04:40:22 AM,44.582,,,,,
45,07/15/19 05:40:22 AM,44.627,,,,,
46,07/15/19 06:40:22 AM,44.627,,,,,
47,07/15/19 07:40:22 AM,44.719,,,,,
48,07/15/19 08:40:22 AM,44.856,,,,,
49,07/15/19 09:40:22 AM,45.354,,,,,
50,07/15/19 10:40:22 AM,60.174,,,,,
51,07/15/19 11:40:22 AM,59.099,,,,,
52,07/15/19 12:40:22 PM,59.873,,,,,
53,07/15/19 01:40:22 PM,58.971,,,,,
54,07/15/19 02:40:22 PM,60.904,,,,,
55,07/15/19 03:40:22 PM,60.003,,,,,
56,07/15/19 04:40:22 PM,62.791,,,,,
57,07/15/19 05:40:22 PM,60.390,,,,,
58,07/15/19 06:40:22 PM,59.486,,,,,
59,07/15/19 07:40:22 PM,58.411,,,,,
60,07/15/19 08:40:22 PM,57.506,,,,,
61,07/15/19 09:40:22 PM,57.160,,,,,
62,07/15/19 10:40:22 PM,57.420,,,,,
63,07/15/19 11:40:22 PM,57.376,,,,,
64,07/16/19 12:40:22 AM,57.117,,,,,
65,07/16/19 01:40:22 AM,57.160,,,,,
66,07/16/19 02:40:22 AM,57.117,,,,,
67,07/16/19 03:40:22 AM,57.074,,,,,
68,07/16/19 04:40:22 AM,56.469,,,,,
69,07/16/19 05:40:22 AM,56.079,,,,,
70,07/16/19 06:40:22 AM,56.079,,,,,
71,07/16/19 07:40:22 AM,55.992,,,,,
72,07/16/19 08:40:22 AM,56.556,,,,,
73,07/16/19 09:40:22 AM,56.728,,,,,
74,07/16/19 10:40:22 AM,57.722,,,,,
75,07/16/19 11:40:22 AM,57.765,,,,,
76,07/16/19 12:40:22 PM,57.506,,,,,
77,07/16/19 01:40:22 PM,42.939,,,,,
78,07/16/19 02:40:22 PM,43.259,,,,,
79,07/16/19 03:40:22 PM,42.984,,,,,
80,07/16/19 04:40:22 PM,42.847,,,,,
81,07/16/19 05:40:22 PM,42.847,,,,,
