"Plot Title: 7"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518875, SEN S/N: 10518875)","Coupler Detached (LGR S/N: 10518875, SEN S/N: 10518875)","Coupler Attached (LGR S/N: 10518875, SEN S/N: 10518875)","Host Connected (LGR S/N: 10518875, SEN S/N: 10518875)","Stopped (LGR S/N: 10518875, SEN S/N: 10518875)","End Of File (LGR S/N: 10518875, SEN S/N: 10518875)"
1,07/13/19 10:36:32 AM,69.085,,,,,
2,07/13/19 10:36:38 AM,,Logged,,,,
3,07/13/19 11:36:32 AM,66.130,,,,,
4,07/13/19 12:36:32 PM,64.247,,,,,
5,07/13/19 01:36:32 PM,66.130,,,,,
6,07/13/19 02:36:32 PM,43.306,,,,,
7,07/13/19 03:36:32 PM,43.306,,,,,
8,07/13/19 04:36:32 PM,43.351,,,,,
9,07/13/19 05:36:32 PM,43.306,,,,,
10,07/13/19 06:36:32 PM,43.306,,,,,
11,07/13/19 07:36:32 PM,43.306,,,,,
12,07/13/19 08:36:32 PM,43.351,,,,,
13,07/13/19 09:36:32 PM,43.306,,,,,
14,07/13/19 10:36:32 PM,43.306,,,,,
15,07/13/19 11:36:32 PM,43.306,,,,,
16,07/14/19 12:36:32 AM,43.306,,,,,
17,07/14/19 01:36:32 AM,43.306,,,,,
18,07/14/19 02:36:32 AM,43.351,,,,,
19,07/14/19 03:36:32 AM,43.351,,,,,
20,07/14/19 04:36:32 AM,43.351,,,,,
21,07/14/19 05:36:32 AM,43.351,,,,,
22,07/14/19 06:36:32 AM,43.351,,,,,
23,07/14/19 07:36:32 AM,43.351,,,,,
24,07/14/19 08:36:32 AM,43.990,,,,,
25,07/14/19 09:36:32 AM,60.260,,,,,
26,07/14/19 10:36:32 AM,60.174,,,,,
27,07/14/19 11:36:32 AM,59.572,,,,,
28,07/14/19 12:36:32 PM,60.561,,,,,
29,07/14/19 01:36:32 PM,61.075,,,,,
30,07/14/19 02:36:32 PM,43.030,,,,,
31,07/14/19 03:36:32 PM,43.030,,,,,
32,07/14/19 04:36:32 PM,43.030,,,,,
33,07/14/19 05:36:32 PM,43.030,,,,,
34,07/14/19 06:36:32 PM,43.030,,,,,
35,07/14/19 07:36:32 PM,43.030,,,,,
36,07/14/19 08:36:32 PM,43.030,,,,,
37,07/14/19 09:36:32 PM,43.030,,,,,
38,07/14/19 10:36:32 PM,43.075,,,,,
39,07/14/19 11:36:32 PM,43.075,,,,,
