"Plot Title: 26"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20416693, SEN S/N: 20416693)","Coupler Detached (LGR S/N: 20416693, SEN S/N: 20416693)","Coupler Attached (LGR S/N: 20416693, SEN S/N: 20416693)","Host Connected (LGR S/N: 20416693, SEN S/N: 20416693)","Stopped (LGR S/N: 20416693, SEN S/N: 20416693)","End Of File (LGR S/N: 20416693, SEN S/N: 20416693)"
1,07/13/19 10:47:24 AM,69.514,,,,,
2,07/13/19 10:47:28 AM,,Logged,,,,
3,07/13/19 11:47:24 AM,66.258,,,,,
4,07/13/19 12:47:24 PM,64.888,,,,,
5,07/13/19 01:47:24 PM,65.273,,,,,
6,07/13/19 02:47:24 PM,66.258,,,,,
7,07/13/19 03:47:24 PM,43.030,,,,,
8,07/13/19 04:47:24 PM,43.075,,,,,
9,07/13/19 05:47:24 PM,43.030,,,,,
10,07/13/19 06:47:24 PM,43.030,,,,,
11,07/13/19 07:47:24 PM,43.075,,,,,
12,07/13/19 08:47:24 PM,43.122,,,,,
13,07/13/19 09:47:24 PM,43.122,,,,,
14,07/13/19 10:47:24 PM,43.075,,,,,
15,07/13/19 11:47:24 PM,43.030,,,,,
16,07/14/19 12:47:24 AM,43.030,,,,,
17,07/14/19 01:47:24 AM,43.030,,,,,
18,07/14/19 02:47:24 AM,43.122,,,,,
19,07/14/19 03:47:24 AM,43.122,,,,,
20,07/14/19 04:47:24 AM,43.122,,,,,
21,07/14/19 05:47:24 AM,43.122,,,,,
22,07/14/19 06:47:24 AM,43.122,,,,,
23,07/14/19 07:47:24 AM,43.259,,,,,
24,07/14/19 08:47:24 AM,43.167,,,,,
25,07/14/19 09:47:24 AM,43.167,,,,,
26,07/14/19 10:47:24 AM,43.167,,,,,
27,07/14/19 11:47:24 AM,61.419,,,,,
28,07/14/19 12:47:24 PM,64.375,,,,,
29,07/14/19 01:47:24 PM,43.075,,,,,
30,07/14/19 02:47:24 PM,43.075,,,,,
31,07/14/19 03:47:24 PM,43.030,,,,,
32,07/14/19 04:47:24 PM,43.030,,,,,
33,07/14/19 05:47:24 PM,43.030,,,,,
34,07/14/19 06:47:24 PM,43.030,,,,,
35,07/14/19 07:47:24 PM,43.030,,,,,
36,07/14/19 08:47:24 PM,43.030,,,,,
37,07/14/19 09:47:24 PM,43.075,,,,,
38,07/14/19 10:47:24 PM,43.075,,,,,
39,07/14/19 11:47:24 PM,43.030,,,,,
40,07/15/19 12:47:24 AM,42.984,,,,,
41,07/15/19 01:47:24 AM,42.984,,,,,
42,07/15/19 02:47:24 AM,42.984,,,,,
43,07/15/19 03:47:24 AM,43.030,,,,,
44,07/15/19 04:47:24 AM,43.075,,,,,
45,07/15/19 05:47:24 AM,43.122,,,,,
46,07/15/19 06:47:24 AM,43.075,,,,,
47,07/15/19 07:47:24 AM,58.669,,,,,
48,07/15/19 08:47:24 AM,58.325,,,,,
49,07/15/19 09:47:24 AM,58.669,,,,,
50,07/15/19 10:47:24 AM,58.971,,,,,
51,07/15/19 11:47:24 AM,58.755,,,,,
52,07/15/19 12:47:24 PM,59.185,,,,,
53,07/15/19 01:47:24 PM,59.099,,,,,
54,07/15/19 02:47:24 PM,60.089,,,,,
55,07/15/19 03:47:24 PM,59.445,,,,,
56,07/15/19 04:47:24 PM,60.089,,,,,
57,07/15/19 05:47:24 PM,59.873,,,,,
58,07/15/19 06:47:24 PM,59.315,,,,,
59,07/15/19 07:47:24 PM,58.411,,,,,
60,07/15/19 08:47:24 PM,57.807,,,,,
61,07/15/19 09:47:24 PM,57.549,,,,,
62,07/15/19 10:47:24 PM,57.765,,,,,
63,07/15/19 11:47:24 PM,57.679,,,,,
64,07/16/19 12:47:24 AM,57.506,,,,,
65,07/16/19 01:47:24 AM,57.506,,,,,
66,07/16/19 02:47:24 AM,57.463,,,,,
67,07/16/19 03:47:24 AM,57.333,,,,,
68,07/16/19 04:47:24 AM,56.426,,,,,
69,07/16/19 05:47:24 AM,56.251,,,,,
70,07/16/19 06:47:24 AM,56.295,,,,,
71,07/16/19 07:47:24 AM,56.079,,,,,
72,07/16/19 08:47:24 AM,57.420,,,,,
73,07/16/19 09:47:24 AM,57.117,,,,,
74,07/16/19 10:47:24 AM,57.722,,,,,
75,07/16/19 11:47:24 AM,56.944,,,,,
76,07/16/19 12:47:24 PM,57.679,,,,,
77,07/16/19 01:47:24 PM,58.712,,,,,
78,07/16/19 02:47:24 PM,58.928,,,,,
79,07/16/19 03:47:24 PM,42.800,,,,,
80,07/16/19 04:47:24 PM,42.755,,,,,
81,07/16/19 05:47:24 PM,42.755,,,,,
82,07/16/19 06:47:24 PM,42.800,,,,,
83,07/16/19 07:47:24 PM,42.800,,,,,
84,07/16/19 08:47:24 PM,42.800,,,,,
85,07/16/19 09:47:24 PM,42.800,,,,,
86,07/16/19 10:47:24 PM,42.755,,,,,
87,07/16/19 11:47:24 PM,42.755,,,,,
88,07/17/19 12:47:24 AM,42.755,,,,,
89,07/17/19 01:47:24 AM,42.755,,,,,
90,07/17/19 02:47:24 AM,42.755,,,,,
91,07/17/19 03:47:24 AM,42.755,,,,,
92,07/17/19 04:47:24 AM,42.755,,,,,
93,07/17/19 05:47:24 AM,42.755,,,,,
94,07/17/19 06:47:24 AM,42.755,,,,,
95,07/17/19 07:47:24 AM,42.755,,,,,
96,07/17/19 08:47:24 AM,42.755,,,,,
97,07/17/19 09:47:24 AM,42.755,,,,,
98,07/17/19 10:47:24 AM,42.755,,,,,
99,07/17/19 11:47:24 AM,63.648,,,,,
100,07/17/19 12:47:24 PM,60.948,,,,,
101,07/17/19 01:47:24 PM,42.847,,,,,
102,07/17/19 02:47:24 PM,42.892,,,,,
103,07/17/19 03:47:24 PM,42.892,,,,,
104,07/17/19 04:47:24 PM,42.847,,,,,
105,07/17/19 05:47:24 PM,42.800,,,,,
106,07/17/19 06:47:24 PM,42.847,,,,,
107,07/17/19 07:47:24 PM,42.800,,,,,
108,07/17/19 08:47:24 PM,42.847,,,,,
109,07/17/19 09:47:24 PM,42.847,,,,,
110,07/17/19 10:47:24 PM,42.847,,,,,
111,07/17/19 11:47:24 PM,42.892,,,,,
112,07/18/19 12:47:24 AM,42.892,,,,,
113,07/18/19 01:47:24 AM,42.892,,,,,
114,07/18/19 02:47:24 AM,42.892,,,,,
115,07/18/19 03:47:24 AM,42.847,,,,,
116,07/18/19 04:47:24 AM,42.847,,,,,
117,07/18/19 05:47:24 AM,42.847,,,,,
118,07/18/19 06:47:24 AM,42.847,,,,,
119,07/18/19 07:47:24 AM,42.847,,,,,
120,07/18/19 08:47:24 AM,56.556,,,,,
121,07/18/19 09:47:24 AM,56.512,,,,,
122,07/18/19 10:47:24 AM,56.944,,,,,
123,07/18/19 11:47:24 AM,56.944,,,,,
124,07/18/19 12:47:24 PM,57.160,,,,,
125,07/18/19 01:47:24 PM,57.463,,,,,
126,07/18/19 02:47:24 PM,57.549,,,,,
127,07/18/19 03:47:24 PM,58.066,,,,,
128,07/18/19 04:47:24 PM,58.669,,,,,
129,07/18/19 05:47:24 PM,58.541,,,,,
130,07/18/19 06:47:24 PM,58.498,,,,,
131,07/18/19 07:47:24 PM,58.411,,,,,
132,07/18/19 08:47:24 PM,57.979,,,,,
133,07/18/19 09:47:24 PM,57.893,,,,,
134,07/18/19 10:47:24 PM,57.807,,,,,
135,07/18/19 11:47:24 PM,58.023,,,,,
136,07/19/19 12:47:24 AM,57.893,,,,,
137,07/19/19 01:47:24 AM,57.807,,,,,
138,07/19/19 02:47:24 AM,57.893,,,,,
139,07/19/19 03:47:24 AM,56.988,,,,,
140,07/19/19 04:47:24 AM,56.815,,,,,
141,07/19/19 05:47:24 AM,56.642,,,,,
142,07/19/19 06:47:24 AM,56.901,,,,,
143,07/19/19 07:47:24 AM,57.074,,,,,
144,07/19/19 08:47:24 AM,57.204,,,,,
145,07/19/19 09:47:24 AM,57.333,,,,,
146,07/19/19 10:47:24 AM,57.420,,,,,
147,07/19/19 11:47:24 AM,57.679,,,,,
148,07/19/19 12:47:24 PM,56.815,,,,,
149,07/19/19 01:47:24 PM,57.031,,,,,
150,07/19/19 02:47:24 PM,57.679,,,,,
