"Plot Title: 12"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20085963, SEN S/N: 20085963)","Coupler Detached (LGR S/N: 20085963, SEN S/N: 20085963)","Coupler Attached (LGR S/N: 20085963, SEN S/N: 20085963)","Host Connected (LGR S/N: 20085963, SEN S/N: 20085963)","Stopped (LGR S/N: 20085963, SEN S/N: 20085963)","End Of File (LGR S/N: 20085963, SEN S/N: 20085963)"
1,07/13/19 10:49:20 AM,68.871,,,,,
2,07/13/19 10:49:24 AM,,Logged,,,,
3,07/13/19 11:49:20 AM,65.017,,,,,
4,07/13/19 12:49:20 PM,63.819,,,,,
5,07/13/19 01:49:20 PM,65.574,,,,,
6,07/13/19 02:49:20 PM,43.306,,,,,
7,07/13/19 03:49:20 PM,43.075,,,,,
8,07/13/19 04:49:20 PM,43.075,,,,,
9,07/13/19 05:49:20 PM,43.075,,,,,
10,07/13/19 06:49:20 PM,43.075,,,,,
11,07/13/19 07:49:20 PM,43.075,,,,,
12,07/13/19 08:49:20 PM,43.075,,,,,
13,07/13/19 09:49:20 PM,43.122,,,,,
14,07/13/19 10:49:20 PM,43.167,,,,,
15,07/13/19 11:49:20 PM,43.122,,,,,
16,07/14/19 12:49:20 AM,43.122,,,,,
17,07/14/19 01:49:20 AM,43.122,,,,,
18,07/14/19 02:49:20 AM,43.122,,,,,
19,07/14/19 03:49:20 AM,43.122,,,,,
20,07/14/19 04:49:20 AM,43.075,,,,,
21,07/14/19 05:49:20 AM,43.122,,,,,
22,07/14/19 06:49:20 AM,43.122,,,,,
23,07/14/19 07:49:20 AM,43.122,,,,,
24,07/14/19 08:49:20 AM,43.122,,,,,
25,07/14/19 09:49:20 AM,43.122,,,,,
26,07/14/19 10:49:20 AM,58.023,,,,,
27,07/14/19 11:49:20 AM,58.842,,,,,
28,07/14/19 12:49:20 PM,59.401,,,,,
29,07/14/19 01:49:20 PM,43.945,,,,,
30,07/14/19 02:49:20 PM,43.488,,,,,
31,07/14/19 03:49:20 PM,43.671,,,,,
32,07/14/19 04:49:20 PM,43.808,,,,,
33,07/14/19 05:49:20 PM,43.716,,,,,
34,07/14/19 06:49:20 PM,43.808,,,,,
35,07/14/19 07:49:20 PM,44.445,,,,,
36,07/14/19 08:49:20 PM,43.579,,,,,
37,07/14/19 09:49:20 PM,45.036,,,,,
38,07/14/19 10:49:20 PM,43.808,,,,,
39,07/14/19 11:49:20 PM,43.396,,,,,
40,07/15/19 12:49:20 AM,43.351,,,,,
41,07/15/19 01:49:20 AM,43.624,,,,,
42,07/15/19 02:49:20 AM,43.351,,,,,
43,07/15/19 03:49:20 AM,43.443,,,,,
44,07/15/19 04:49:20 AM,43.853,,,,,
