"Plot Title: 8"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518882, SEN S/N: 10518882)","Coupler Detached (LGR S/N: 10518882, SEN S/N: 10518882)","Coupler Attached (LGR S/N: 10518882, SEN S/N: 10518882)","Host Connected (LGR S/N: 10518882, SEN S/N: 10518882)","Stopped (LGR S/N: 10518882, SEN S/N: 10518882)","End Of File (LGR S/N: 10518882, SEN S/N: 10518882)"
1,07/13/19 10:46:40 AM,68.657,,,,,
2,07/13/19 10:46:44 AM,,Logged,,,,
3,07/13/19 11:46:40 AM,65.745,,,,,
4,07/13/19 12:46:40 PM,64.974,,,,,
5,07/13/19 01:46:40 PM,64.459,,,,,
6,07/13/19 02:46:40 PM,67.627,,,,,
7,07/13/19 03:46:40 PM,44.082,,,,,
8,07/13/19 04:46:40 PM,43.808,,,,,
9,07/13/19 05:46:40 PM,43.808,,,,,
10,07/13/19 06:46:40 PM,43.990,,,,,
11,07/13/19 07:46:40 PM,44.173,,,,,
12,07/13/19 08:46:40 PM,44.582,,,,,
13,07/13/19 09:46:40 PM,44.537,,,,,
14,07/13/19 10:46:40 PM,44.719,,,,,
15,07/13/19 11:46:40 PM,44.037,,,,,
16,07/14/19 12:46:40 AM,43.351,,,,,
17,07/14/19 01:46:40 AM,43.214,,,,,
18,07/14/19 02:46:40 AM,43.624,,,,,
19,07/14/19 03:46:40 AM,44.037,,,,,
20,07/14/19 04:46:40 AM,44.173,,,,,
21,07/14/19 05:46:40 AM,43.443,,,,,
22,07/14/19 06:46:40 AM,43.716,,,,,
23,07/14/19 07:46:40 AM,44.627,,,,,
24,07/14/19 08:46:40 AM,44.537,,,,,
25,07/14/19 09:46:40 AM,44.946,,,,,
26,07/14/19 10:46:40 AM,44.946,,,,,
27,07/14/19 11:46:40 AM,60.089,,,,,
28,07/14/19 12:46:40 PM,62.962,,,,,
29,07/14/19 01:46:40 PM,43.075,,,,,
30,07/14/19 02:46:40 PM,43.075,,,,,
31,07/14/19 03:46:40 PM,43.075,,,,,
32,07/14/19 04:46:40 PM,43.075,,,,,
33,07/14/19 05:46:40 PM,43.075,,,,,
34,07/14/19 06:46:40 PM,43.075,,,,,
35,07/14/19 07:46:40 PM,43.075,,,,,
36,07/14/19 08:46:40 PM,43.075,,,,,
37,07/14/19 09:46:40 PM,43.075,,,,,
38,07/14/19 10:46:40 PM,43.030,,,,,
39,07/14/19 11:46:40 PM,43.075,,,,,
40,07/15/19 12:46:40 AM,43.075,,,,,
41,07/15/19 01:46:40 AM,43.075,,,,,
42,07/15/19 02:46:40 AM,43.075,,,,,
43,07/15/19 03:46:40 AM,43.075,,,,,
44,07/15/19 04:46:40 AM,43.075,,,,,
45,07/15/19 05:46:40 AM,43.075,,,,,
46,07/15/19 06:46:40 AM,43.075,,,,,
47,07/15/19 07:46:40 AM,58.325,,,,,
48,07/15/19 08:46:40 AM,58.282,,,,,
49,07/15/19 09:46:40 AM,58.669,,,,,
50,07/15/19 10:46:40 AM,58.971,,,,,
51,07/15/19 11:46:40 AM,58.712,,,,,
52,07/15/19 12:46:40 PM,59.142,,,,,
53,07/15/19 01:46:40 PM,58.971,,,,,
54,07/15/19 02:46:40 PM,59.616,,,,,
55,07/15/19 03:46:40 PM,59.272,,,,,
56,07/15/19 04:46:40 PM,60.003,,,,,
57,07/15/19 05:46:40 PM,59.702,,,,,
58,07/15/19 06:46:40 PM,59.272,,,,,
59,07/15/19 07:46:40 PM,58.455,,,,,
60,07/15/19 08:46:40 PM,57.850,,,,,
61,07/15/19 09:46:40 PM,57.592,,,,,
62,07/15/19 10:46:40 PM,57.850,,,,,
63,07/15/19 11:46:40 PM,57.850,,,,,
64,07/16/19 12:46:40 AM,57.592,,,,,
65,07/16/19 01:46:40 AM,57.636,,,,,
66,07/16/19 02:46:40 AM,57.549,,,,,
67,07/16/19 03:46:40 AM,57.506,,,,,
68,07/16/19 04:46:40 AM,56.556,,,,,
69,07/16/19 05:46:40 AM,56.426,,,,,
70,07/16/19 06:46:40 AM,56.340,,,,,
71,07/16/19 07:46:40 AM,56.122,,,,,
72,07/16/19 08:46:40 AM,57.333,,,,,
73,07/16/19 09:46:40 AM,57.074,,,,,
74,07/16/19 10:46:40 AM,57.722,,,,,
75,07/16/19 11:46:40 AM,57.117,,,,,
76,07/16/19 12:46:40 PM,57.679,,,,,
77,07/16/19 01:46:40 PM,58.669,,,,,
78,07/16/19 02:46:40 PM,58.755,,,,,
79,07/16/19 03:46:40 PM,42.847,,,,,
80,07/16/19 04:46:40 PM,42.847,,,,,
81,07/16/19 05:46:40 PM,42.847,,,,,
82,07/16/19 06:46:40 PM,42.847,,,,,
83,07/16/19 07:46:40 PM,42.847,,,,,
84,07/16/19 08:46:40 PM,42.847,,,,,
85,07/16/19 09:46:40 PM,42.800,,,,,
86,07/16/19 10:46:40 PM,42.847,,,,,
87,07/16/19 11:46:40 PM,42.755,,,,,
88,07/17/19 12:46:40 AM,42.755,,,,,
89,07/17/19 01:46:40 AM,42.800,,,,,
90,07/17/19 02:46:40 AM,42.800,,,,,
91,07/17/19 03:46:40 AM,42.800,,,,,
92,07/17/19 04:46:40 AM,42.847,,,,,
93,07/17/19 05:46:40 AM,42.800,,,,,
94,07/17/19 06:46:40 AM,42.800,,,,,
95,07/17/19 07:46:40 AM,42.800,,,,,
96,07/17/19 08:46:40 AM,42.800,,,,,
97,07/17/19 09:46:40 AM,42.800,,,,,
98,07/17/19 10:46:40 AM,42.847,,,,,
99,07/17/19 11:46:40 AM,61.977,,,,,
100,07/17/19 12:46:40 PM,60.690,,,,,
101,07/17/19 01:46:40 PM,42.847,,,,,
102,07/17/19 02:46:40 PM,42.800,,,,,
103,07/17/19 03:46:40 PM,42.800,,,,,
104,07/17/19 04:46:40 PM,42.800,,,,,
105,07/17/19 05:46:40 PM,42.800,,,,,
106,07/17/19 06:46:40 PM,42.847,,,,,
107,07/17/19 07:46:40 PM,42.800,,,,,
108,07/17/19 08:46:40 PM,42.755,,,,,
109,07/17/19 09:46:40 PM,42.755,,,,,
110,07/17/19 10:46:40 PM,42.800,,,,,
111,07/17/19 11:46:40 PM,42.892,,,,,
112,07/18/19 12:46:40 AM,42.847,,,,,
113,07/18/19 01:46:40 AM,42.847,,,,,
114,07/18/19 02:46:40 AM,42.847,,,,,
115,07/18/19 03:46:40 AM,42.847,,,,,
116,07/18/19 04:46:40 AM,42.847,,,,,
117,07/18/19 05:46:40 AM,42.847,,,,,
118,07/18/19 06:46:40 AM,42.892,,,,,
119,07/18/19 07:46:40 AM,42.800,,,,,
120,07/18/19 08:46:40 AM,56.556,,,,,
121,07/18/19 09:46:40 AM,56.599,,,,,
122,07/18/19 10:46:40 AM,56.988,,,,,
123,07/18/19 11:46:40 AM,56.988,,,,,
124,07/18/19 12:46:40 PM,57.247,,,,,
125,07/18/19 01:46:40 PM,57.549,,,,,
126,07/18/19 02:46:40 PM,57.592,,,,,
127,07/18/19 03:46:40 PM,58.152,,,,,
128,07/18/19 04:46:40 PM,58.712,,,,,
129,07/18/19 05:46:40 PM,58.626,,,,,
130,07/18/19 06:46:40 PM,58.582,,,,,
131,07/18/19 07:46:40 PM,58.455,,,,,
132,07/18/19 08:46:40 PM,58.066,,,,,
133,07/18/19 09:46:40 PM,57.936,,,,,
134,07/18/19 10:46:40 PM,57.850,,,,,
135,07/18/19 11:46:40 PM,58.066,,,,,
136,07/19/19 12:46:40 AM,57.936,,,,,
137,07/19/19 01:46:40 AM,57.850,,,,,
138,07/19/19 02:46:40 AM,57.936,,,,,
139,07/19/19 03:46:40 AM,57.074,,,,,
140,07/19/19 04:46:40 AM,56.858,,,,,
141,07/19/19 05:46:40 AM,56.728,,,,,
142,07/19/19 06:46:40 AM,56.901,,,,,
143,07/19/19 07:46:40 AM,57.160,,,,,
