"Plot Title: 25"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20145256, SEN S/N: 20145256)","Coupler Detached (LGR S/N: 20145256, SEN S/N: 20145256)","Coupler Attached (LGR S/N: 20145256, SEN S/N: 20145256)","Host Connected (LGR S/N: 20145256, SEN S/N: 20145256)","Stopped (LGR S/N: 20145256, SEN S/N: 20145256)","End Of File (LGR S/N: 20145256, SEN S/N: 20145256)"
1,07/13/19 10:50:53 AM,68.657,,,,,
2,07/13/19 10:50:57 AM,,Logged,,,,
3,07/13/19 11:50:53 AM,65.403,,,,,
4,07/13/19 12:50:53 PM,65.017,,,,,
5,07/13/19 01:50:53 PM,66.344,,,,,
6,07/13/19 02:50:53 PM,43.122,,,,,
7,07/13/19 03:50:53 PM,43.075,,,,,
8,07/13/19 04:50:53 PM,43.122,,,,,
9,07/13/19 05:50:53 PM,43.122,,,,,
10,07/13/19 06:50:53 PM,43.167,,,,,
11,07/13/19 07:50:53 PM,43.075,,,,,
12,07/13/19 08:50:53 PM,43.122,,,,,
13,07/13/19 09:50:53 PM,43.167,,,,,
14,07/13/19 10:50:53 PM,43.214,,,,,
15,07/13/19 11:50:53 PM,43.167,,,,,
16,07/14/19 12:50:53 AM,43.122,,,,,
17,07/14/19 01:50:53 AM,43.167,,,,,
18,07/14/19 02:50:53 AM,43.167,,,,,
19,07/14/19 03:50:53 AM,43.122,,,,,
20,07/14/19 04:50:53 AM,43.214,,,,,
21,07/14/19 05:50:53 AM,43.306,,,,,
22,07/14/19 06:50:53 AM,43.214,,,,,
23,07/14/19 07:50:53 AM,43.167,,,,,
24,07/14/19 08:50:53 AM,43.167,,,,,
25,07/14/19 09:50:53 AM,43.167,,,,,
26,07/14/19 10:50:53 AM,59.315,,,,,
27,07/14/19 11:50:53 AM,58.669,,,,,
28,07/14/19 12:50:53 PM,59.229,,,,,
29,07/14/19 01:50:53 PM,43.259,,,,,
30,07/14/19 02:50:53 PM,43.167,,,,,
31,07/14/19 03:50:53 PM,43.122,,,,,
32,07/14/19 04:50:53 PM,43.122,,,,,
33,07/14/19 05:50:53 PM,43.122,,,,,
34,07/14/19 06:50:53 PM,43.122,,,,,
35,07/14/19 07:50:53 PM,43.122,,,,,
36,07/14/19 08:50:53 PM,43.122,,,,,
37,07/14/19 09:50:53 PM,43.122,,,,,
38,07/14/19 10:50:53 PM,43.122,,,,,
39,07/14/19 11:50:53 PM,43.075,,,,,
40,07/15/19 12:50:53 AM,43.075,,,,,
41,07/15/19 01:50:53 AM,43.075,,,,,
42,07/15/19 02:50:53 AM,43.075,,,,,
43,07/15/19 03:50:53 AM,43.075,,,,,
44,07/15/19 04:50:53 AM,43.075,,,,,
45,07/15/19 05:50:53 AM,43.075,,,,,
46,07/15/19 06:50:53 AM,43.122,,,,,
47,07/15/19 07:50:53 AM,43.122,,,,,
48,07/15/19 08:50:53 AM,58.669,,,,,
49,07/15/19 09:50:53 AM,59.056,,,,,
50,07/15/19 10:50:53 AM,59.315,,,,,
51,07/15/19 11:50:53 AM,59.616,,,,,
52,07/15/19 12:50:53 PM,60.003,,,,,
53,07/15/19 01:50:53 PM,59.315,,,,,
54,07/15/19 02:50:53 PM,61.677,,,,,
55,07/15/19 03:50:53 PM,60.346,,,,,
56,07/15/19 04:50:53 PM,60.948,,,,,
57,07/15/19 05:50:53 PM,60.433,,,,,
58,07/15/19 06:50:53 PM,59.486,,,,,
59,07/15/19 07:50:53 PM,58.152,,,,,
60,07/15/19 08:50:53 PM,57.636,,,,,
61,07/15/19 09:50:53 PM,57.549,,,,,
62,07/15/19 10:50:53 PM,57.679,,,,,
63,07/15/19 11:50:53 PM,57.592,,,,,
64,07/16/19 12:50:53 AM,57.420,,,,,
65,07/16/19 01:50:53 AM,57.376,,,,,
66,07/16/19 02:50:53 AM,57.463,,,,,
67,07/16/19 03:50:53 AM,57.204,,,,,
68,07/16/19 04:50:53 AM,56.295,,,,,
69,07/16/19 05:50:53 AM,56.208,,,,,
70,07/16/19 06:50:53 AM,56.383,,,,,
71,07/16/19 07:50:53 AM,56.383,,,,,
72,07/16/19 08:50:53 AM,57.636,,,,,
73,07/16/19 09:50:53 AM,57.636,,,,,
74,07/16/19 10:50:53 AM,58.023,,,,,
75,07/16/19 11:50:53 AM,57.247,,,,,
76,07/16/19 12:50:53 PM,58.282,,,,,
77,07/16/19 01:50:53 PM,59.185,,,,,
78,07/16/19 02:50:53 PM,44.719,,,,,
79,07/16/19 03:50:53 PM,42.847,,,,,
80,07/16/19 04:50:53 PM,42.847,,,,,
81,07/16/19 05:50:53 PM,42.892,,,,,
82,07/16/19 06:50:53 PM,42.847,,,,,
83,07/16/19 07:50:53 PM,42.847,,,,,
84,07/16/19 08:50:53 PM,42.847,,,,,
85,07/16/19 09:50:53 PM,42.847,,,,,
86,07/16/19 10:50:53 PM,42.847,,,,,
87,07/16/19 11:50:53 PM,42.847,,,,,
88,07/17/19 12:50:53 AM,42.847,,,,,
89,07/17/19 01:50:53 AM,42.892,,,,,
90,07/17/19 02:50:53 AM,42.892,,,,,
91,07/17/19 03:50:53 AM,42.892,,,,,
92,07/17/19 04:50:53 AM,42.892,,,,,
93,07/17/19 05:50:53 AM,42.892,,,,,
94,07/17/19 06:50:53 AM,42.892,,,,,
95,07/17/19 07:50:53 AM,42.847,,,,,
96,07/17/19 08:50:53 AM,42.847,,,,,
97,07/17/19 09:50:53 AM,42.847,,,,,
98,07/17/19 10:50:53 AM,57.247,,,,,
99,07/17/19 11:50:53 AM,57.376,,,,,
100,07/17/19 12:50:53 PM,57.204,,,,,
101,07/17/19 01:50:53 PM,42.755,,,,,
102,07/17/19 02:50:53 PM,42.708,,,,,
103,07/17/19 03:50:53 PM,42.708,,,,,
104,07/17/19 04:50:53 PM,42.708,,,,,
105,07/17/19 05:50:53 PM,42.800,,,,,
106,07/17/19 06:50:53 PM,42.663,,,,,
107,07/17/19 07:50:53 PM,42.663,,,,,
108,07/17/19 08:50:53 PM,42.616,,,,,
109,07/17/19 09:50:53 PM,42.616,,,,,
110,07/17/19 10:50:53 PM,42.616,,,,,
111,07/17/19 11:50:53 PM,42.663,,,,,
112,07/18/19 12:50:53 AM,42.616,,,,,
113,07/18/19 01:50:53 AM,42.663,,,,,
114,07/18/19 02:50:53 AM,42.755,,,,,
115,07/18/19 03:50:53 AM,42.616,,,,,
116,07/18/19 04:50:53 AM,42.708,,,,,
117,07/18/19 05:50:53 AM,42.800,,,,,
118,07/18/19 06:50:53 AM,42.663,,,,,
119,07/18/19 07:50:53 AM,42.663,,,,,
120,07/18/19 08:50:53 AM,42.616,,,,,
121,07/18/19 09:50:53 AM,56.512,,,,,
122,07/18/19 10:50:53 AM,57.031,,,,,
123,07/18/19 11:50:53 AM,57.160,,,,,
124,07/18/19 12:50:53 PM,57.765,,,,,
125,07/18/19 01:50:53 PM,57.765,,,,,
126,07/18/19 02:50:53 PM,57.979,,,,,
127,07/18/19 03:50:53 PM,58.582,,,,,
128,07/18/19 04:50:53 PM,59.229,,,,,
129,07/18/19 05:50:53 PM,59.142,,,,,
130,07/18/19 06:50:53 PM,58.885,,,,,
131,07/18/19 07:50:53 PM,58.669,,,,,
132,07/18/19 08:50:53 PM,58.152,,,,,
133,07/18/19 09:50:53 PM,57.979,,,,,
134,07/18/19 10:50:53 PM,57.850,,,,,
135,07/18/19 11:50:53 PM,58.066,,,,,
136,07/19/19 12:50:53 AM,58.023,,,,,
137,07/19/19 01:50:53 AM,57.936,,,,,
138,07/19/19 02:50:53 AM,57.936,,,,,
139,07/19/19 03:50:53 AM,56.772,,,,,
140,07/19/19 04:50:53 AM,56.728,,,,,
141,07/19/19 05:50:53 AM,56.685,,,,,
142,07/19/19 06:50:53 AM,57.031,,,,,
143,07/19/19 07:50:53 AM,57.333,,,,,
144,07/19/19 08:50:53 AM,57.549,,,,,
145,07/19/19 09:50:53 AM,57.765,,,,,
146,07/19/19 10:50:53 AM,57.765,,,,,
147,07/19/19 11:50:53 AM,58.282,,,,,
148,07/19/19 12:50:53 PM,57.160,,,,,
149,07/19/19 01:50:53 PM,57.376,,,,,
150,07/19/19 02:50:53 PM,58.195,,,,,
151,07/19/19 03:50:53 PM,57.722,,,,,
152,07/19/19 04:50:53 PM,57.765,,,,,
153,07/19/19 05:50:53 PM,57.679,,,,,
154,07/19/19 06:50:53 PM,57.807,,,,,
155,07/19/19 07:50:53 PM,57.463,,,,,
156,07/19/19 08:50:53 PM,57.376,,,,,
157,07/19/19 09:50:53 PM,57.333,,,,,
158,07/19/19 10:50:53 PM,57.160,,,,,
159,07/19/19 11:50:53 PM,57.290,,,,,
160,07/20/19 12:50:53 AM,56.901,,,,,
161,07/20/19 01:50:53 AM,56.728,,,,,
162,07/20/19 02:50:53 AM,56.901,,,,,
163,07/20/19 03:50:53 AM,56.599,,,,,
164,07/20/19 04:50:53 AM,56.512,,,,,
165,07/20/19 05:50:53 AM,56.383,,,,,
166,07/20/19 06:50:53 AM,56.426,,,,,
167,07/20/19 07:50:53 AM,56.469,,,,,
168,07/20/19 08:50:53 AM,56.340,,,,,
169,07/20/19 09:50:53 AM,56.512,,,,,
170,07/20/19 10:50:53 AM,56.685,,,,,
171,07/20/19 11:50:53 AM,56.815,,,,,
172,07/20/19 12:50:53 PM,42.064,,,,,
173,07/20/19 01:50:53 PM,42.064,,,,,
174,07/20/19 02:50:53 PM,42.294,,,,,
175,07/20/19 03:50:53 PM,42.433,,,,,
176,07/20/19 04:50:53 PM,42.017,,,,,
177,07/20/19 05:50:53 PM,41.970,,,,,
178,07/20/19 06:50:53 PM,41.970,,,,,
179,07/20/19 07:50:53 PM,42.017,,,,,
180,07/20/19 08:50:53 PM,42.017,,,,,
181,07/20/19 09:50:53 PM,41.970,,,,,
182,07/20/19 10:50:53 PM,41.970,,,,,
183,07/20/19 11:50:53 PM,41.970,,,,,
184,07/21/19 12:50:53 AM,42.478,,,,,
185,07/21/19 01:50:53 AM,42.570,,,,,
186,07/21/19 02:50:53 AM,42.341,,,,,
187,07/21/19 03:50:53 AM,42.247,,,,,
188,07/21/19 04:50:53 AM,41.878,,,,,
189,07/21/19 05:50:53 AM,41.925,,,,,
190,07/21/19 06:50:53 AM,42.064,,,,,
191,07/21/19 07:50:53 AM,42.294,,,,,
