"Plot Title: 18"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20085955, SEN S/N: 20085955)","Coupler Detached (LGR S/N: 20085955, SEN S/N: 20085955)","Coupler Attached (LGR S/N: 20085955, SEN S/N: 20085955)","Host Connected (LGR S/N: 20085955, SEN S/N: 20085955)","Stopped (LGR S/N: 20085955, SEN S/N: 20085955)","End Of File (LGR S/N: 20085955, SEN S/N: 20085955)"
1,07/13/19 10:43:13 AM,68.056,,,,,
2,07/13/19 10:43:16 AM,,Logged,,,,
3,07/13/19 11:43:13 AM,66.000,,,,,
4,07/13/19 12:43:13 PM,63.990,,,,,
5,07/13/19 01:43:13 PM,63.689,,,,,
6,07/13/19 02:43:13 PM,43.396,,,,,
7,07/13/19 03:43:13 PM,43.534,,,,,
8,07/13/19 04:43:13 PM,43.534,,,,,
9,07/13/19 05:43:13 PM,43.624,,,,,
10,07/13/19 06:43:13 PM,43.671,,,,,
11,07/13/19 07:43:13 PM,43.351,,,,,
12,07/13/19 08:43:13 PM,43.579,,,,,
13,07/13/19 09:43:13 PM,43.624,,,,,
14,07/13/19 10:43:13 PM,43.624,,,,,
15,07/13/19 11:43:13 PM,43.900,,,,,
16,07/14/19 12:43:13 AM,43.671,,,,,
17,07/14/19 01:43:13 AM,43.624,,,,,
18,07/14/19 02:43:13 AM,43.443,,,,,
19,07/14/19 03:43:13 AM,43.534,,,,,
20,07/14/19 04:43:13 AM,43.351,,,,,
21,07/14/19 05:43:13 AM,43.443,,,,,
22,07/14/19 06:43:13 AM,43.579,,,,,
23,07/14/19 07:43:13 AM,43.945,,,,,
24,07/14/19 08:43:13 AM,43.534,,,,,
25,07/14/19 09:43:13 AM,60.217,,,,,
26,07/14/19 10:43:13 AM,59.014,,,,,
27,07/14/19 11:43:13 AM,58.411,,,,,
28,07/14/19 12:43:13 PM,58.712,,,,,
29,07/14/19 01:43:13 PM,43.488,,,,,
30,07/14/19 02:43:13 PM,43.214,,,,,
31,07/14/19 03:43:13 PM,43.214,,,,,
32,07/14/19 04:43:13 PM,43.214,,,,,
33,07/14/19 05:43:13 PM,43.443,,,,,
34,07/14/19 06:43:13 PM,43.443,,,,,
35,07/14/19 07:43:13 PM,43.443,,,,,
36,07/14/19 08:43:13 PM,43.671,,,,,
37,07/14/19 09:43:13 PM,43.624,,,,,
38,07/14/19 10:43:13 PM,44.310,,,,,
39,07/14/19 11:43:13 PM,43.853,,,,,
40,07/15/19 12:43:13 AM,43.488,,,,,
41,07/15/19 01:43:13 AM,43.396,,,,,
42,07/15/19 02:43:13 AM,43.075,,,,,
43,07/15/19 03:43:13 AM,43.488,,,,,
44,07/15/19 04:43:13 AM,43.306,,,,,
45,07/15/19 05:43:13 AM,43.579,,,,,
46,07/15/19 06:43:13 AM,43.306,,,,,
47,07/15/19 07:43:13 AM,44.127,,,,,
48,07/15/19 08:43:13 AM,59.142,,,,,
49,07/15/19 09:43:13 AM,59.445,,,,,
50,07/15/19 10:43:13 AM,60.174,,,,,
51,07/15/19 11:43:13 AM,60.003,,,,,
52,07/15/19 12:43:13 PM,61.119,,,,,
53,07/15/19 01:43:13 PM,60.604,,,,,
54,07/15/19 02:43:13 PM,63.176,,,,,
55,07/15/19 03:43:13 PM,62.490,,,,,
56,07/15/19 04:43:13 PM,63.819,,,,,
57,07/15/19 05:43:13 PM,61.506,,,,,
58,07/15/19 06:43:13 PM,60.433,,,,,
59,07/15/19 07:43:13 PM,58.066,,,,,
60,07/15/19 08:43:13 PM,57.074,,,,,
61,07/15/19 09:43:13 PM,56.901,,,,,
62,07/15/19 10:43:13 PM,57.031,,,,,
63,07/15/19 11:43:13 PM,56.944,,,,,
64,07/16/19 12:43:13 AM,56.728,,,,,
65,07/16/19 01:43:13 AM,56.728,,,,,
66,07/16/19 02:43:13 AM,56.944,,,,,
67,07/16/19 03:43:13 AM,56.685,,,,,
68,07/16/19 04:43:13 AM,55.733,,,,,
69,07/16/19 05:43:13 AM,55.647,,,,,
70,07/16/19 06:43:13 AM,55.906,,,,,
71,07/16/19 07:43:13 AM,55.949,,,,,
72,07/16/19 08:43:13 AM,57.031,,,,,
73,07/16/19 09:43:13 AM,57.247,,,,,
74,07/16/19 10:43:13 AM,58.239,,,,,
75,07/16/19 11:43:13 AM,56.988,,,,,
76,07/16/19 12:43:13 PM,58.239,,,,,
77,07/16/19 01:43:13 PM,59.702,,,,,
78,07/16/19 02:43:13 PM,43.122,,,,,
79,07/16/19 03:43:13 PM,42.939,,,,,
80,07/16/19 04:43:13 PM,43.075,,,,,
81,07/16/19 05:43:13 PM,43.214,,,,,
82,07/16/19 06:43:13 PM,43.075,,,,,
83,07/16/19 07:43:13 PM,42.984,,,,,
84,07/16/19 08:43:13 PM,43.030,,,,,
85,07/16/19 09:43:13 PM,43.030,,,,,
86,07/16/19 10:43:13 PM,43.122,,,,,
87,07/16/19 11:43:13 PM,43.075,,,,,
88,07/17/19 12:43:13 AM,42.984,,,,,
89,07/17/19 01:43:13 AM,42.939,,,,,
90,07/17/19 02:43:13 AM,42.800,,,,,
91,07/17/19 03:43:13 AM,42.892,,,,,
92,07/17/19 04:43:13 AM,43.214,,,,,
93,07/17/19 05:43:13 AM,43.122,,,,,
94,07/17/19 06:43:13 AM,43.167,,,,,
95,07/17/19 07:43:13 AM,43.259,,,,,
96,07/17/19 08:43:13 AM,43.167,,,,,
97,07/17/19 09:43:13 AM,42.984,,,,,
98,07/17/19 10:43:13 AM,57.074,,,,,
99,07/17/19 11:43:13 AM,56.944,,,,,
100,07/17/19 12:43:13 PM,56.901,,,,,
101,07/17/19 01:43:13 PM,61.590,,,,,
102,07/17/19 02:43:13 PM,43.990,,,,,
103,07/17/19 03:43:13 PM,43.945,,,,,
104,07/17/19 04:43:13 PM,43.534,,,,,
105,07/17/19 05:43:13 PM,43.306,,,,,
106,07/17/19 06:43:13 PM,43.534,,,,,
107,07/17/19 07:43:13 PM,43.579,,,,,
108,07/17/19 08:43:13 PM,43.351,,,,,
109,07/17/19 09:43:13 PM,43.443,,,,,
110,07/17/19 10:43:13 PM,43.534,,,,,
111,07/17/19 11:43:13 PM,43.808,,,,,
112,07/18/19 12:43:13 AM,44.082,,,,,
113,07/18/19 01:43:13 AM,44.082,,,,,
114,07/18/19 02:43:13 AM,44.037,,,,,
