"Plot Title: 28"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518879, SEN S/N: 10518879)","Coupler Detached (LGR S/N: 10518879, SEN S/N: 10518879)","Coupler Attached (LGR S/N: 10518879, SEN S/N: 10518879)","Host Connected (LGR S/N: 10518879, SEN S/N: 10518879)","Stopped (LGR S/N: 10518879, SEN S/N: 10518879)","End Of File (LGR S/N: 10518879, SEN S/N: 10518879)"
1,07/13/19 10:27:44 AM,67.586,,,,,
2,07/13/19 10:27:50 AM,,Logged,,,,
3,07/13/19 11:27:44 AM,67.798,,,,,
4,07/13/19 12:27:44 PM,63.990,,,,,
5,07/13/19 01:27:44 PM,64.803,,,,,
6,07/13/19 02:27:44 PM,44.218,,,,,
7,07/13/19 03:27:44 PM,43.853,,,,,
8,07/13/19 04:27:44 PM,43.763,,,,,
9,07/13/19 05:27:44 PM,43.900,,,,,
10,07/13/19 06:27:44 PM,43.716,,,,,
11,07/13/19 07:27:44 PM,43.763,,,,,
12,07/13/19 08:27:44 PM,43.488,,,,,
13,07/13/19 09:27:44 PM,43.763,,,,,
14,07/13/19 10:27:44 PM,43.808,,,,,
15,07/13/19 11:27:44 PM,43.853,,,,,
16,07/14/19 12:27:44 AM,43.853,,,,,
17,07/14/19 01:27:44 AM,44.218,,,,,
18,07/14/19 02:27:44 AM,44.127,,,,,
19,07/14/19 03:27:44 AM,43.900,,,,,
20,07/14/19 04:27:44 AM,44.127,,,,,
21,07/14/19 05:27:44 AM,44.310,,,,,
22,07/14/19 06:27:44 AM,44.037,,,,,
23,07/14/19 07:27:44 AM,43.579,,,,,
24,07/14/19 08:27:44 AM,43.534,,,,,
25,07/14/19 09:27:44 AM,53.951,,,,,
26,07/14/19 10:27:44 AM,59.745,,,,,
27,07/14/19 11:27:44 AM,58.626,,,,,
28,07/14/19 12:27:44 PM,58.669,,,,,
29,07/14/19 01:27:44 PM,61.075,,,,,
30,07/14/19 02:27:44 PM,43.030,,,,,
31,07/14/19 03:27:44 PM,43.030,,,,,
32,07/14/19 04:27:44 PM,43.030,,,,,
33,07/14/19 05:27:44 PM,43.030,,,,,
34,07/14/19 06:27:44 PM,43.030,,,,,
35,07/14/19 07:27:44 PM,43.030,,,,,
36,07/14/19 08:27:44 PM,43.030,,,,,
37,07/14/19 09:27:44 PM,43.030,,,,,
38,07/14/19 10:27:44 PM,43.030,,,,,
