Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
94	11.21522	3.3079417	0.7476	0.7435	6.392598	28.94368
95	11.21979	3.3041506	0.7447	0.7406	6.393584	28.90337
96	11.19740	3.3003678	0.7844	0.7801	6.397473	28.88425
97	11.19237	3.3043146	0.7847	0.7804	6.396475	28.92645
98	11.21389	3.3044970	0.7391	0.7350	6.394084	28.91136
99	11.19323	3.2961965	0.8366	0.8320	6.399551	28.84708
100	11.05279	3.2912618	1.5095	1.5012	6.416685	28.90904
101	10.96503	3.2918980	2.3771	2.3641	6.425968	28.98400
102	10.92659	3.2892838	3.4882	3.4690	6.431196	28.98841
103	10.63675	3.2819431	4.7363	4.7102	6.465788	29.14604
104	10.40632	3.2844771	5.9296	5.8969	6.490102	29.35535
105	10.53682	3.2862979	7.1198	7.0806	6.475034	29.26792
106	10.27227	3.2732301	8.3557	8.3097	6.509537	29.35111
107	9.74070	3.2644581	9.6129	9.5598	6.572469	29.69674
108	9.53950	3.2630382	10.8152	10.7555	6.595733	29.84850
109	9.25433	3.2614502	12.0390	11.9725	6.628717	30.07039
110	9.04578	3.2598618	13.3113	13.2378	6.653176	30.22986
111	8.94127	3.2599698	14.5685	14.4880	6.665095	30.31937
112	8.86146	3.2608041	15.7587	15.6716	6.673888	30.39567
113	8.72689	3.2605866	16.9673	16.8733	6.689452	30.50845
114	8.54034	3.2597998	18.2458	18.1447	6.711320	30.66105
115	8.40567	3.2591314	19.5059	19.3979	6.727216	30.77078
116	8.30332	3.2581560	20.7876	20.6724	6.739551	30.84957
117	8.26851	3.2571674	22.0843	21.9618	6.744069	30.86917
118	8.23802	3.2554652	23.3933	23.2635	6.748415	30.87751
119	8.19984	3.2540325	24.6657	24.5288	6.753538	30.89545
120	8.15699	3.2516239	25.9472	25.8030	6.759658	30.90726
121	8.09839	3.2488596	27.2622	27.1107	6.767794	30.92921
122	8.00747	3.2454901	28.5865	28.4275	6.780012	30.97336
123	7.95536	3.2447782	29.8984	29.7320	6.786477	31.01140
124	7.93500	3.2432972	31.2134	31.0396	6.789579	31.01320
125	7.92171	3.2420413	32.5406	32.3593	6.791749	31.01109
126	7.85092	3.2388304	33.8161	33.6276	6.801593	31.03933
127	7.73595	3.2373077	34.9972	34.8020	6.815885	31.12503
128	7.69355	3.2334364	36.1630	35.9612	6.822737	31.12114
129	7.66645	3.2317451	37.3410	37.1325	6.826764	31.12680
130	7.65161	3.2314023	38.5222	38.3070	6.828706	31.13588
131	7.63709	3.2311406	39.6943	39.4724	6.830572	31.14555
132	7.61145	3.2303111	40.8876	40.6590	6.834027	31.15911
133	7.53815	3.2295632	42.0627	41.8273	6.843106	31.21633
134	7.50474	3.2288837	43.2468	43.0047	6.847424	31.23856
135	7.48307	3.2288157	44.4675	44.2185	6.850058	31.25678
136	7.45595	3.2307324	45.6791	45.4231	6.852398	31.30123
137	7.42155	3.2310889	46.8633	46.6006	6.856348	31.33557
138	7.39306	3.2304154	48.0597	47.7901	6.860088	31.35355
139	7.35614	3.2285501	49.2652	48.9887	6.865406	31.36635
140	7.30246	3.2262612	50.5042	50.2206	6.872940	31.38978
141	7.25579	3.2241163	51.7463	51.4556	6.879577	31.40843
142	7.20814	3.2215042	52.9305	52.6329	6.886569	31.42299
143	7.15282	3.2173162	54.0661	53.7620	6.895254	31.42752
144	7.08498	3.2144323	55.1712	54.8607	6.904836	31.45760
145	7.05458	3.2132494	56.2792	55.9624	6.909095	31.47199
146	7.02977	3.2114625	57.3845	57.0613	6.912979	31.47475
147	7.00093	3.2105913	58.5260	58.1963	6.916909	31.49113
148	6.99028	3.2102368	59.6494	59.3131	6.918391	31.49650
149	6.98519	3.2100691	60.7727	60.4299	6.919111	31.49881
150	6.97127	3.2091232	61.9205	61.5711	6.921279	31.50073
151	6.94168	3.2075862	63.0987	62.7425	6.925632	31.51055
152	6.89253	3.2058443	64.3012	63.9380	6.932462	31.53608
153	6.85704	3.2050112	65.4673	65.0973	6.937197	31.55902
154	6.83220	3.2044517	66.6120	66.2354	6.940511	31.57522
155	6.81828	3.2036122	67.7659	67.3825	6.942638	31.57831
156	6.80230	3.2034323	68.9198	68.5298	6.944692	31.59051
157	6.80313	3.2055172	70.0857	69.6889	6.943588	31.61198
158	6.81337	3.2062269	71.2609	70.8572	6.942019	31.60976
159	6.77713	3.2033155	72.4422	72.0316	6.947882	31.61077
160	6.70360	3.1972403	73.6418	73.2241	6.959863	31.61152
161	6.61121	3.1935619	74.8383	74.4136	6.972996	31.65595
162	6.57155	3.1921086	76.0226	75.5911	6.978598	31.67614
163	6.52524	3.1903389	77.2161	76.7775	6.985181	31.69903
164	6.48540	3.1889048	78.4614	78.0155	6.990812	31.71963
165	6.44662	3.1867818	79.7066	79.2534	6.996667	31.73167
166	6.39421	3.1837841	81.0037	80.5428	7.004652	31.74674
167	6.37107	3.1832447	82.2580	81.7898	7.007800	31.76173
168	6.36130	3.1827673	83.5276	83.0520	7.009273	31.76496
169	6.34851	3.1821162	84.7942	84.3111	7.011206	31.76909
170	6.33220	3.1811053	86.0972	85.6064	7.013757	31.77250
171	6.29469	3.1787484	87.3668	86.8685	7.019609	31.78081
172	6.25287	3.1790967	88.6517	88.1457	7.024627	31.82313
173	6.24318	3.1795128	89.9792	89.4654	7.025643	31.83618
174	6.24848	3.1831805	91.2702	90.7487	7.023151	31.87126
175	6.24746	3.1844161	92.5550	92.0259	7.022677	31.88531
176	6.24665	3.1857264	93.8580	93.3212	7.022140	31.89999
177	6.25032	3.1902851	95.1855	94.6407	7.019399	31.94646
178	6.25767	3.1914409	96.5161	95.9635	7.017934	31.95175
179	6.19953	3.1877834	97.8648	97.3041	7.027000	31.96514
180	6.14294	3.1861637	99.2288	98.6599	7.034853	31.99974
181	6.10601	3.1858851	100.5897	100.0127	7.039598	32.03080
182	6.07017	3.1849547	101.9293	101.3443	7.044545	32.05363
