date	time	temp
06/05/08	14:13:19.0	25.22
06/05/08	15:13:19.0	13.51
06/05/08	16:13:19.0	15.7
06/05/08	17:13:19.0	4.07
06/05/08	18:13:19.0	4.22
06/05/08	19:13:19.0	4.22
06/05/08	20:13:19.0	4.22
06/05/08	21:13:19.0	4.22
06/05/08	22:13:19.0	4.22
06/05/08	23:13:19.0	4.22
06/06/08	00:13:19.0	4.22
06/06/08	01:13:19.0	4.22
06/06/08	02:13:19.0	4.07
06/06/08	03:13:19.0	4.07
06/06/08	04:13:19.0	4.07
06/06/08	05:13:19.0	4.22
06/06/08	06:13:19.0	4.22
06/06/08	07:13:19.0	4.22
06/06/08	08:13:19.0	4.22
06/06/08	09:13:19.0	4.22
06/06/08	10:13:19.0	4.22
06/06/08	11:13:19.0	4.22
06/06/08	12:13:19.0	9.95
06/06/08	13:13:19.0	10.11
06/06/08	14:13:19.0	4.85
06/06/08	15:13:19.0	4.38
06/06/08	16:13:19.0	4.38
06/06/08	17:13:19.0	4.38
06/06/08	18:13:19.0	4.38
06/06/08	19:13:19.0	4.38
06/06/08	20:13:19.0	4.22
06/06/08	21:13:19.0	4.38
06/06/08	22:13:19.0	4.38
06/06/08	23:13:19.0	4.22
06/07/08	00:13:19.0	4.22
06/07/08	01:13:19.0	4.22
06/07/08	02:13:19.0	4.38
06/07/08	03:13:19.0	4.53
06/07/08	04:13:19.0	4.38
06/07/08	05:13:19.0	4.38
06/07/08	06:13:19.0	4.38
06/07/08	07:13:19.0	4.38
06/07/08	08:13:19.0	4.38
06/07/08	09:13:19.0	6.56
06/07/08	10:13:19.0	7.02
06/07/08	11:13:19.0	8.56
06/07/08	12:13:19.0	8.41
06/07/08	13:13:19.0	10.11
06/07/08	14:13:19.0	10.26
06/07/08	15:13:19.0	9.95
06/07/08	16:13:19.0	5.47
06/07/08	17:13:19.0	4.85
06/07/08	18:13:19.0	4.85
06/07/08	19:13:19.0	4.85
06/07/08	20:13:19.0	4.85
06/07/08	21:13:19.0	4.85
06/07/08	22:13:19.0	4.85
06/07/08	23:13:19.0	4.85
06/08/08	00:13:19.0	5.01
06/08/08	01:13:19.0	5.01
06/08/08	02:13:19.0	4.85
06/08/08	03:13:19.0	5.01
06/08/08	04:13:19.0	4.85
06/08/08	05:13:19.0	4.85
06/08/08	06:13:19.0	4.69
06/08/08	07:13:19.0	4.85
06/08/08	08:13:19.0	4.69
06/08/08	09:13:19.0	4.69
06/08/08	10:13:19.0	4.85
06/08/08	11:13:19.0	4.69
06/08/08	12:13:19.0	9.02
06/08/08	13:13:19.0	8.41
06/08/08	14:13:19.0	9.79
06/08/08	15:13:19.0	4.07
06/08/08	16:13:19.0	4.07
06/08/08	17:13:19.0	4.07
06/08/08	18:13:19.0	4.07
06/08/08	19:13:19.0	4.07
06/08/08	20:13:19.0	4.07
06/08/08	21:13:19.0	4.07
06/08/08	22:13:19.0	4.07
06/08/08	23:13:19.0	4.07
06/09/08	00:13:19.0	4.07
06/09/08	01:13:19.0	4.07
06/09/08	02:13:19.0	4.07
06/09/08	03:13:19.0	4.22
06/09/08	04:13:19.0	4.07
06/09/08	05:13:19.0	4.07
06/09/08	06:13:19.0	4.22
06/09/08	07:13:19.0	4.22
06/09/08	08:13:19.0	4.07
06/09/08	09:13:19.0	8.87
06/09/08	10:13:19.0	8.1
06/09/08	11:13:19.0	9.18
06/09/08	12:13:19.0	9.79
06/09/08	13:13:19.0	10.57
06/09/08	14:13:19.0	10.26
06/09/08	15:13:19.0	10.57
06/09/08	16:13:19.0	5.31
06/09/08	17:13:19.0	5.16
06/09/08	18:13:19.0	5.01
06/09/08	19:13:19.0	4.85
06/09/08	20:13:19.0	4.85
06/09/08	21:13:19.0	4.85
06/09/08	22:13:19.0	4.85
06/09/08	23:13:19.0	5.16
06/10/08	00:13:19.0	5.01
06/10/08	01:13:19.0	5.01
06/10/08	02:13:19.0	4.85
06/10/08	03:13:19.0	5.01
06/10/08	04:13:19.0	5.01
06/10/08	05:13:19.0	5.01
06/10/08	06:13:19.0	4.85
06/10/08	07:13:19.0	4.85
06/10/08	08:13:19.0	5.01
06/10/08	09:13:19.0	5.01
06/10/08	10:13:19.0	5.01
06/10/08	11:13:19.0	5.01
06/10/08	12:13:19.0	11.19
06/10/08	13:13:19.0	9.64
06/10/08	14:13:19.0	4.69
06/10/08	15:13:19.0	4.69
06/10/08	16:13:19.0	4.69
06/10/08	17:13:19.0	4.85
06/10/08	18:13:19.0	4.85
06/10/08	19:13:19.0	4.85
06/10/08	20:13:19.0	4.85
06/10/08	21:13:19.0	5.01
06/10/08	22:13:19.0	4.85
06/10/08	23:13:19.0	4.69
06/11/08	00:13:19.0	4.53
06/11/08	01:13:19.0	4.53
06/11/08	02:13:19.0	4.69
06/11/08	03:13:19.0	4.53
06/11/08	04:13:19.0	4.53
06/11/08	05:13:19.0	4.53
06/11/08	06:13:19.0	4.85
06/11/08	07:13:19.0	4.85
