Date Time	Temperature  (*C)
07/07/11 	09:11:59.0	21.74
07/07/11 	10:11:59.0	20.74
07/07/11 	11:11:59.0	17.65
07/07/11 	12:11:59.0	17.17
07/07/11 	13:11:59.0	16.85
07/07/11 	14:11:59.0	14.78
07/07/11 	15:11:59.0	5.44
07/07/11 	16:11:59.0	5.44
07/07/11 	17:11:59.0	5.44
07/07/11 	18:11:59.0	5.44
07/07/11 	19:11:59.0	5.59
07/07/11 	20:11:59.0	5.44
07/07/11 	21:11:59.0	5.44
07/07/11 	22:11:59.0	5.44
07/07/11 	23:11:59.0	5.44
07/08/11 	00:11:59.0	5.44
07/08/11 	01:11:59.0	5.44
07/08/11 	02:11:59.0	5.59
07/08/11 	03:11:59.0	5.59
07/08/11 	04:11:59.0	5.44
07/08/11 	05:11:59.0	5.28
07/08/11 	06:11:59.0	5.28
07/08/11 	07:11:59.0	5.28
07/08/11 	08:11:59.0	5.28
07/08/11 	09:11:59.0	5.28
07/08/11 	10:11:59.0	5.44
07/08/11 	11:11:59.0	12.13
07/08/11 	12:11:59.0	11.66
07/08/11 	13:11:59.0	11.97
07/08/11 	14:11:59.0	5.13
07/08/11 	15:11:59.0	5.13
07/08/11 	16:11:59.0	5.13
07/08/11 	17:11:59.0	5.13
07/08/11 	18:11:59.0	5.13
07/08/11 	19:11:59.0	5.13
07/08/11 	20:11:59.0	5.13
07/08/11 	21:11:59.0	5.13
07/08/11 	22:11:59.0	5.13
07/08/11 	23:11:59.0	5.13
07/09/11 	00:11:59.0	5.13
07/09/11 	01:11:59.0	5.13
07/09/11 	02:11:59.0	5.13
07/09/11 	03:11:59.0	5.13
07/09/11 	04:11:59.0	5.13
07/09/11 	05:11:59.0	5.13
07/09/11 	06:11:59.0	5.13
07/09/11 	07:11:59.0	5.13
07/09/11 	08:11:59.0	5.13
07/09/11 	09:11:59.0	10.89
07/09/11 	10:11:59.0	12.60
07/09/11 	11:11:59.0	12.13
07/09/11 	12:11:59.0	12.91
07/09/11 	13:11:59.0	12.44
07/09/11 	14:11:59.0	5.28
07/09/11 	15:11:59.0	5.28
07/09/11 	16:11:59.0	5.28
07/09/11 	17:11:59.0	5.13
07/09/11 	18:11:59.0	5.28
07/09/11 	19:11:59.0	5.28
07/09/11 	20:11:59.0	5.28
07/09/11 	21:11:59.0	5.28
07/09/11 	22:11:59.0	5.28
07/09/11 	23:11:59.0	5.28
07/10/11 	00:11:59.0	5.28
07/10/11 	01:11:59.0	5.28
07/10/11 	02:11:59.0	5.28
07/10/11 	03:11:59.0	5.28
07/10/11 	04:11:59.0	5.28
07/10/11 	05:11:59.0	5.28
07/10/11 	06:11:59.0	5.28
07/10/11 	07:11:59.0	5.28
07/10/11 	08:11:59.0	5.28
07/10/11 	09:11:59.0	5.28
07/10/11 	10:11:59.0	14.94
07/10/11 	11:11:59.0	12.44
07/10/11 	12:11:59.0	11.97
07/10/11 	13:11:59.0	13.07
07/10/11 	14:11:59.0	13.22
07/10/11 	15:11:59.0	14.47
07/10/11 	16:11:59.0	14.78
07/10/11 	17:11:59.0	13.84
07/10/11 	18:11:59.0	13.69
07/10/11 	19:11:59.0	14.00
07/10/11 	20:11:59.0	13.53
07/10/11 	21:11:59.0	13.38
07/10/11 	22:11:59.0	12.76
07/10/11 	23:11:59.0	12.28
07/11/11 	00:11:59.0	12.13
07/11/11 	01:11:59.0	11.66
07/11/11 	02:11:59.0	11.66
07/11/11 	03:11:59.0	10.58
07/11/11 	04:11:59.0	9.64
07/11/11 	05:11:59.0	9.02
07/11/11 	06:11:59.0	8.87
07/11/11 	07:11:59.0	10.11
07/11/11 	08:11:59.0	11.35
07/11/11 	09:11:59.0	12.76
07/11/11 	10:11:59.0	13.07
07/11/11 	11:11:59.0	13.07
07/11/11 	12:11:59.0	13.22
07/11/11 	13:11:59.0	15.26
07/11/11 	14:11:59.0	17.81
07/11/11 	15:11:59.0	21.41
07/11/11 	16:11:59.0	5.13
07/11/11 	17:11:59.0	5.13
07/11/11 	18:11:59.0	5.13
