Date Time	Temperature  (*C)
07/07/11 	09:12:31.0	21.71
07/07/11 	10:12:31.0	16.99
07/07/11 	11:12:31.0	14.44
07/07/11 	12:12:31.0	16.51
07/07/11 	13:12:31.0	17.31
07/07/11 	14:12:31.0	14.44
07/07/11 	15:12:31.0	5.43
07/07/11 	16:12:31.0	5.43
07/07/11 	17:12:31.0	5.43
07/07/11 	18:12:31.0	5.43
07/07/11 	19:12:31.0	5.43
07/07/11 	20:12:31.0	5.43
07/07/11 	21:12:31.0	5.27
07/07/11 	22:12:31.0	5.27
07/07/11 	23:12:31.0	5.27
07/08/11 	00:12:31.0	5.27
07/08/11 	01:12:31.0	5.27
07/08/11 	02:12:31.0	5.27
07/08/11 	03:12:31.0	5.27
07/08/11 	04:12:31.0	5.27
07/08/11 	05:12:31.0	5.27
07/08/11 	06:12:31.0	5.27
07/08/11 	07:12:31.0	5.27
07/08/11 	08:12:31.0	5.27
07/08/11 	09:12:31.0	5.27
07/08/11 	10:12:31.0	8.24
07/08/11 	11:12:31.0	11.96
07/08/11 	12:12:31.0	11.81
07/08/11 	13:12:31.0	11.81
07/08/11 	14:12:31.0	5.12
07/08/11 	15:12:31.0	5.12
07/08/11 	16:12:31.0	5.12
07/08/11 	17:12:31.0	5.12
07/08/11 	18:12:31.0	5.12
07/08/11 	19:12:31.0	5.12
07/08/11 	20:12:31.0	5.12
07/08/11 	21:12:31.0	5.12
07/08/11 	22:12:31.0	5.12
07/08/11 	23:12:31.0	5.12
07/09/11 	00:12:31.0	5.12
07/09/11 	01:12:31.0	5.12
07/09/11 	02:12:31.0	5.27
07/09/11 	03:12:31.0	5.12
07/09/11 	04:12:31.0	5.12
07/09/11 	05:12:31.0	5.12
07/09/11 	06:12:31.0	5.12
07/09/11 	07:12:31.0	5.12
07/09/11 	08:12:31.0	5.12
07/09/11 	09:12:31.0	5.12
07/09/11 	10:12:31.0	12.89
07/09/11 	11:12:31.0	12.43
07/09/11 	12:12:31.0	13.21
07/09/11 	13:12:31.0	12.58
07/09/11 	14:12:31.0	5.27
07/09/11 	15:12:31.0	5.27
07/09/11 	16:12:31.0	5.27
07/09/11 	17:12:31.0	5.27
07/09/11 	18:12:31.0	5.27
07/09/11 	19:12:31.0	5.27
07/09/11 	20:12:31.0	5.27
07/09/11 	21:12:31.0	5.27
07/09/11 	22:12:31.0	5.27
07/09/11 	23:12:31.0	5.27
07/10/11 	00:12:31.0	5.27
07/10/11 	01:12:31.0	5.27
07/10/11 	02:12:31.0	5.27
07/10/11 	03:12:31.0	5.27
07/10/11 	04:12:31.0	5.27
07/10/11 	05:12:31.0	5.27
07/10/11 	06:12:31.0	5.27
07/10/11 	07:12:31.0	5.27
07/10/11 	08:12:31.0	5.27
07/10/11 	09:12:31.0	11.18
07/10/11 	10:12:31.0	14.61
07/10/11 	11:12:31.0	12.58
07/10/11 	12:12:31.0	12.12
07/10/11 	13:12:31.0	13.21
07/10/11 	14:12:31.0	13.36
07/10/11 	15:12:31.0	14.44
07/10/11 	16:12:31.0	14.76
07/10/11 	17:12:31.0	13.98
07/10/11 	18:12:31.0	13.82
07/10/11 	19:12:31.0	13.98
07/10/11 	20:12:31.0	13.82
07/10/11 	21:12:31.0	13.51
07/10/11 	22:12:31.0	12.89
07/10/11 	23:12:31.0	12.43
07/11/11 	00:12:31.0	12.12
07/11/11 	01:12:31.0	11.81
07/11/11 	02:12:31.0	11.65
07/11/11 	03:12:31.0	10.41
07/11/11 	04:12:31.0	9.78
07/11/11 	05:12:31.0	9.01
07/11/11 	06:12:31.0	8.85
07/11/11 	07:12:31.0	9.78
07/11/11 	08:12:31.0	11.34
07/11/11 	09:12:31.0	12.58
07/11/11 	10:12:31.0	12.89
07/11/11 	11:12:31.0	12.89
07/11/11 	12:12:31.0	13.21
07/11/11 	13:12:31.0	15.08
07/11/11 	14:12:31.0	17.79
07/11/11 	15:12:31.0	22.72
07/11/11 	16:12:31.0	5.12
07/11/11 	17:12:31.0	5.12
07/11/11 	18:12:31.0	5.12
07/11/11 	19:12:31.0	5.12
07/11/11 	20:12:31.0	5.12
07/11/11 	21:12:31.0	5.12
07/11/11 	22:12:31.0	5.12
07/11/11 	23:12:31.0	5.12
07/12/11 	00:12:31.0	5.12
07/12/11 	01:12:31.0	5.12
07/12/11 	02:12:31.0	5.12
07/12/11 	03:12:31.0	5.12
07/12/11 	04:12:31.0	5.12
07/12/11 	05:12:31.0	5.12
07/12/11 	06:12:31.0	5.12
07/12/11 	07:12:31.0	5.12
07/12/11 	08:12:31.0	5.12
07/12/11 	09:12:31.0	5.12
07/12/11 	10:12:31.0	11.65
07/12/11 	11:12:31.0	13.67
07/12/11 	12:12:31.0	13.21
07/12/11 	13:12:31.0	12.74
07/12/11 	14:12:31.0	13.67
07/12/11 	15:12:31.0	5.12
07/12/11 	16:12:31.0	5.12
07/12/11 	17:12:31.0	5.12
07/12/11 	18:12:31.0	5.12
07/12/11 	19:12:31.0	5.12
07/12/11 	20:12:31.0	5.12
07/12/11 	21:12:31.0	5.12
07/12/11 	22:12:31.0	5.12
07/12/11 	23:12:31.0	5.12
07/13/11 	00:12:31.0	5.12
07/13/11 	01:12:31.0	5.12
07/13/11 	02:12:31.0	5.12
07/13/11 	03:12:31.0	5.12
07/13/11 	04:12:31.0	5.12
07/13/11 	05:12:31.0	5.12
07/13/11 	06:12:31.0	5.12
07/13/11 	07:12:31.0	5.12
07/13/11 	08:12:31.0	5.12
07/13/11 	09:12:31.0	5.12
07/13/11 	10:12:31.0	5.12
07/13/11 	11:12:31.0	9.62
07/13/11 	12:12:31.0	14.29
07/13/11 	13:12:31.0	13.36
07/13/11 	14:12:31.0	13.98
07/13/11 	15:12:31.0	4.96
07/13/11 	16:12:31.0	4.96
07/13/11 	17:12:31.0	4.96
07/13/11 	18:12:31.0	4.96
07/13/11 	19:12:31.0	4.96
07/13/11 	20:12:31.0	4.96
07/13/11 	21:12:31.0	4.96
07/13/11 	22:12:31.0	4.96
07/13/11 	23:12:31.0	4.96
07/14/11 	00:12:31.0	4.96
07/14/11 	01:12:31.0	4.96
07/14/11 	02:12:31.0	4.96
07/14/11 	03:12:31.0	4.96
07/14/11 	04:12:31.0	4.96
07/14/11 	05:12:31.0	4.96
07/14/11 	06:12:31.0	4.96
07/14/11 	07:12:31.0	4.96
07/14/11 	08:12:31.0	4.96
07/14/11 	09:12:31.0	4.96
07/14/11 	10:12:31.0	13.67
07/14/11 	11:12:31.0	13.21
07/14/11 	12:12:31.0	13.05
07/14/11 	13:12:31.0	13.98
07/14/11 	14:12:31.0	14.44
07/14/11 	15:12:31.0	5.27
07/14/11 	16:12:31.0	5.27
07/14/11 	17:12:31.0	5.27
07/14/11 	18:12:31.0	5.27
07/14/11 	19:12:31.0	5.27
07/14/11 	20:12:31.0	5.27
07/14/11 	21:12:31.0	5.27
07/14/11 	22:12:31.0	5.27
07/14/11 	23:12:31.0	5.43
07/15/11 	00:12:31.0	5.27
07/15/11 	01:12:31.0	5.43
07/15/11 	02:12:31.0	5.27
07/15/11 	03:12:31.0	5.27
07/15/11 	04:12:31.0	5.27
07/15/11 	05:12:31.0	5.27
07/15/11 	06:12:31.0	5.27
07/15/11 	07:12:31.0	5.43
07/15/11 	08:12:31.0	5.43
07/15/11 	09:12:31.0	5.58
07/15/11 	10:12:31.0	13.21
