Date Time	Temperature  (*C)
07/07/11 	09:09:47.0	21.37
07/07/11 	10:09:47.0	19.41
07/07/11 	11:09:47.0	17.13
07/07/11 	12:09:47.0	15.54
07/07/11 	13:09:47.0	15.54
07/07/11 	14:09:47.0	14.43
07/07/11 	15:09:47.0	15.22
07/07/11 	16:09:47.0	21.37
07/07/11 	17:09:47.0	23.05
07/07/11 	18:09:47.0	23.91
07/07/11 	19:09:47.0	24.43
07/07/11 	20:09:47.0	24.43
07/07/11 	21:09:47.0	24.26
07/07/11 	22:09:47.0	23.91
07/07/11 	23:09:47.0	23.56
07/08/11 	00:09:47.0	23.39
07/08/11 	01:09:47.0	22.88
07/08/11 	02:09:47.0	22.38
07/08/11 	03:09:47.0	22.21
07/08/11 	04:09:47.0	21.87
07/08/11 	05:09:47.0	21.71
07/08/11 	06:09:47.0	21.87
07/08/11 	07:09:47.0	22.21
07/08/11 	08:09:47.0	22.21
07/08/11 	09:09:47.0	22.21
07/08/11 	10:09:47.0	22.38
07/08/11 	11:09:47.0	22.38
07/08/11 	12:09:47.0	22.04
07/08/11 	13:09:47.0	21.71
07/08/11 	14:09:47.0	22.04
07/08/11 	15:09:47.0	22.38
07/08/11 	16:09:47.0	22.54
07/08/11 	17:09:47.0	22.71
07/08/11 	18:09:47.0	22.38
07/08/11 	19:09:47.0	22.21
07/08/11 	20:09:47.0	22.54
07/08/11 	21:09:47.0	22.54
07/08/11 	22:09:47.0	22.38
07/08/11 	23:09:47.0	22.21
07/09/11 	00:09:47.0	21.87
07/09/11 	01:09:47.0	21.54
07/09/11 	02:09:47.0	21.20
07/09/11 	03:09:47.0	21.04
07/09/11 	04:09:47.0	20.87
07/09/11 	05:09:47.0	20.71
07/09/11 	06:09:47.0	20.54
07/09/11 	07:09:47.0	20.71
07/09/11 	08:09:47.0	21.04
07/09/11 	09:09:47.0	21.04
07/09/11 	10:09:47.0	21.04
07/09/11 	11:09:47.0	21.20
07/09/11 	12:09:47.0	22.04
07/09/11 	13:09:47.0	22.21
07/09/11 	14:09:47.0	22.38
07/09/11 	15:09:47.0	21.87
07/09/11 	16:09:47.0	22.38
07/09/11 	17:09:47.0	22.71
07/09/11 	18:09:47.0	22.88
07/09/11 	19:09:47.0	22.88
07/09/11 	20:09:47.0	22.71
07/09/11 	21:09:47.0	22.04
07/09/11 	22:09:47.0	21.37
07/09/11 	23:09:47.0	20.87
07/10/11 	00:09:47.0	20.54
07/10/11 	01:09:47.0	20.06
07/10/11 	02:09:47.0	19.57
