Date Time	Temperature  (*C)
07/07/11 	09:15:28.0	21.79
07/07/11 	10:15:28.0	19.84
07/07/11 	11:15:28.0	17.57
07/07/11 	12:15:28.0	16.31
07/07/11 	13:15:28.0	16.47
07/07/11 	14:15:28.0	14.73
07/07/11 	15:15:28.0	5.45
07/07/11 	16:15:28.0	5.45
07/07/11 	17:15:28.0	5.45
07/07/11 	18:15:28.0	5.45
07/07/11 	19:15:28.0	5.45
07/07/11 	20:15:28.0	5.29
07/07/11 	21:15:28.0	5.45
07/07/11 	22:15:28.0	5.45
07/07/11 	23:15:28.0	5.45
07/08/11 	00:15:28.0	5.45
07/08/11 	01:15:28.0	5.45
07/08/11 	02:15:28.0	5.45
07/08/11 	03:15:28.0	5.61
07/08/11 	04:15:28.0	5.61
07/08/11 	05:15:28.0	5.45
07/08/11 	06:15:28.0	5.45
07/08/11 	07:15:28.0	5.45
07/08/11 	08:15:28.0	5.29
07/08/11 	09:15:28.0	5.29
07/08/11 	10:15:28.0	5.29
07/08/11 	11:15:28.0	11.95
07/08/11 	12:15:28.0	11.79
07/08/11 	13:15:28.0	12.26
07/08/11 	14:15:28.0	5.14
07/08/11 	15:15:28.0	5.61
07/08/11 	16:15:28.0	5.29
07/08/11 	17:15:28.0	5.29
07/08/11 	18:15:28.0	5.14
07/08/11 	19:15:28.0	5.14
07/08/11 	20:15:28.0	5.14
07/08/11 	21:15:28.0	5.14
07/08/11 	22:15:28.0	5.14
07/08/11 	23:15:28.0	5.14
07/09/11 	00:15:28.0	5.14
07/09/11 	01:15:28.0	5.14
07/09/11 	02:15:28.0	5.14
07/09/11 	03:15:28.0	5.45
07/09/11 	04:15:28.0	5.76
07/09/11 	05:15:28.0	5.14
07/09/11 	06:15:28.0	5.14
07/09/11 	07:15:28.0	5.14
07/09/11 	08:15:28.0	5.14
07/09/11 	09:15:28.0	11.95
07/09/11 	10:15:28.0	12.57
07/09/11 	11:15:28.0	11.95
07/09/11 	12:15:28.0	12.87
07/09/11 	13:15:28.0	12.41
07/09/11 	14:15:28.0	5.14
07/09/11 	15:15:28.0	5.29
07/09/11 	16:15:28.0	5.29
07/09/11 	17:15:28.0	5.29
07/09/11 	18:15:28.0	5.29
07/09/11 	19:15:28.0	5.29
07/09/11 	20:15:28.0	5.29
07/09/11 	21:15:28.0	5.29
07/09/11 	22:15:28.0	5.29
07/09/11 	23:15:28.0	5.29
07/10/11 	00:15:28.0	5.29
07/10/11 	01:15:28.0	5.29
07/10/11 	02:15:28.0	5.29
07/10/11 	03:15:28.0	5.29
07/10/11 	04:15:28.0	5.29
07/10/11 	05:15:28.0	5.29
07/10/11 	06:15:28.0	5.29
07/10/11 	07:15:28.0	5.29
07/10/11 	08:15:28.0	5.29
07/10/11 	09:15:28.0	5.29
07/10/11 	10:15:28.0	15.99
07/10/11 	11:15:28.0	12.57
07/10/11 	12:15:28.0	12.57
07/10/11 	13:15:28.0	13.18
07/10/11 	14:15:28.0	13.18
07/10/11 	15:15:28.0	14.58
07/10/11 	16:15:28.0	14.73
07/10/11 	17:15:28.0	13.80
07/10/11 	18:15:28.0	13.64
07/10/11 	19:15:28.0	13.96
07/10/11 	20:15:28.0	13.49
07/10/11 	21:15:28.0	13.33
07/10/11 	22:15:28.0	12.72
07/10/11 	23:15:28.0	12.26
07/11/11 	00:15:28.0	12.10
07/11/11 	01:15:28.0	11.64
07/11/11 	02:15:28.0	11.64
07/11/11 	03:15:28.0	10.56
07/11/11 	04:15:28.0	9.62
07/11/11 	05:15:28.0	9.01
07/11/11 	06:15:28.0	8.85
07/11/11 	07:15:28.0	10.24
