"Date"	"Time"	"Temp"
"08/08/18"	NA	"02:48:12 PM"
"08/08/18"	NA	"03:48:12 PM"
"08/08/18"	NA	"04:48:12 PM"
"08/08/18"	NA	"05:48:12 PM"
"08/08/18"	NA	"06:48:12 PM"
"08/08/18"	NA	"07:48:12 PM"
"08/08/18"	NA	"08:48:12 PM"
"08/08/18"	NA	"09:48:12 PM"
"08/08/18"	NA	"10:48:12 PM"
"08/08/18"	NA	"11:48:12 PM"
"08/09/18"	NA	"12:48:12 AM"
"08/09/18"	NA	"01:48:12 AM"
"08/09/18"	NA	"02:48:12 AM"
"08/09/18"	NA	"03:48:12 AM"
"08/09/18"	NA	"04:48:12 AM"
"08/09/18"	NA	"05:48:12 AM"
"08/09/18"	NA	"06:48:12 AM"
"08/09/18"	NA	"07:48:12 AM"
"08/09/18"	NA	"08:48:12 AM"
"08/09/18"	NA	"09:48:12 AM"
"08/09/18"	NA	"10:48:12 AM"
"08/09/18"	NA	"11:48:12 AM"
"08/09/18"	NA	"01:48:12 PM"
"08/09/18"	NA	"02:48:12 PM"
"08/09/18"	NA	"03:48:12 PM"
"08/09/18"	NA	"04:48:12 PM"
"08/09/18"	NA	"05:48:12 PM"
"08/09/18"	NA	"06:48:12 PM"
"08/09/18"	NA	"07:48:12 PM"
"08/09/18"	NA	"08:48:12 PM"
"08/09/18"	NA	"09:48:12 PM"
"08/09/18"	NA	"10:48:12 PM"
"08/09/18"	NA	"11:48:12 PM"
"08/10/18"	NA	"12:48:12 AM"
"08/10/18"	NA	"01:48:12 AM"
"08/10/18"	NA	"02:48:12 AM"
"08/10/18"	NA	"03:48:12 AM"
"08/10/18"	NA	"04:48:12 AM"
"08/10/18"	NA	"05:48:12 AM"
"08/10/18"	NA	"06:48:12 AM"
"08/10/18"	NA	"07:48:12 AM"
"08/10/18"	NA	"08:48:12 AM"
"08/10/18"	NA	"09:48:12 AM"
"08/10/18"	NA	"10:48:12 AM"
"08/10/18"	NA	"11:48:12 AM"
"08/10/18"	NA	"12:48:12 PM"
"08/10/18"	NA	"01:48:12 PM"
"08/10/18"	NA	"02:48:12 PM"
"08/10/18"	NA	"03:48:12 PM"
"08/10/18"	NA	"04:48:12 PM"
"08/10/18"	NA	"05:48:12 PM"
"08/10/18"	NA	"06:48:12 PM"
"08/10/18"	NA	"07:48:12 PM"
"08/10/18"	NA	"08:48:12 PM"
"08/10/18"	NA	"09:48:12 PM"
"08/10/18"	NA	"10:48:12 PM"
"08/10/18"	NA	"11:48:12 PM"
"08/11/18"	NA	"12:48:12 AM"
"08/11/18"	NA	"01:48:12 AM"
"08/11/18"	NA	"02:48:12 AM"
"08/11/18"	NA	"03:48:12 AM"
"08/11/18"	NA	"04:48:12 AM"
"08/11/18"	NA	"05:48:12 AM"
"08/11/18"	NA	"06:48:12 AM"
"08/11/18"	NA	"07:48:12 AM"
"08/11/18"	NA	"08:48:12 AM"
"08/11/18"	NA	"09:48:12 AM"
"08/11/18"	NA	"10:48:12 AM"
"08/11/18"	NA	"11:48:12 AM"
"08/11/18"	NA	"12:48:12 PM"
"08/11/18"	NA	"01:48:12 PM"
"08/11/18"	NA	"02:48:12 PM"
"08/11/18"	NA	"03:48:12 PM"
"08/11/18"	NA	"04:48:12 PM"
"08/11/18"	NA	"05:48:12 PM"
"08/11/18"	NA	"06:48:12 PM"
"08/11/18"	NA	"07:48:12 PM"
"08/11/18"	NA	"08:48:12 PM"
"08/11/18"	NA	"09:48:12 PM"
"08/11/18"	NA	"10:48:12 PM"
"08/11/18"	NA	"11:48:12 PM"
"08/12/18"	NA	"12:48:12 AM"
"08/12/18"	NA	"01:48:12 AM"
"08/12/18"	NA	"02:48:12 AM"
"08/12/18"	NA	"03:48:12 AM"
"08/12/18"	NA	"04:48:12 AM"
"08/12/18"	NA	"05:48:12 AM"
"08/12/18"	NA	"06:48:12 AM"
"08/12/18"	NA	"07:48:12 AM"
"08/12/18"	NA	"08:48:12 AM"
"08/12/18"	NA	"09:48:12 AM"
"08/12/18"	NA	"10:48:12 AM"
"08/12/18"	NA	"11:48:12 AM"
"08/12/18"	NA	"12:48:12 PM"
"08/12/18"	NA	"01:48:12 PM"
"08/12/18"	NA	"02:48:12 PM"
"08/12/18"	NA	"03:48:12 PM"
"08/12/18"	NA	"04:48:12 PM"
"08/12/18"	NA	"05:48:12 PM"
"08/12/18"	NA	"06:48:12 PM"
"08/12/18"	NA	"07:48:12 PM"
"08/12/18"	NA	"08:48:12 PM"
"08/12/18"	NA	"09:48:12 PM"
"08/12/18"	NA	"10:48:12 PM"
"08/12/18"	NA	"11:48:12 PM"
"08/13/18"	NA	"12:48:12 AM"
"08/13/18"	NA	"01:48:12 AM"
"08/13/18"	NA	"02:48:12 AM"
"08/13/18"	NA	"03:48:12 AM"
"08/13/18"	NA	"04:48:12 AM"
"08/13/18"	NA	"05:48:12 AM"
"08/13/18"	NA	"06:48:12 AM"
"08/13/18"	NA	"07:48:12 AM"
"08/13/18"	NA	"08:48:12 AM"
"08/13/18"	NA	"09:48:12 AM"
"08/13/18"	NA	"10:48:12 AM"
"08/13/18"	NA	"11:48:12 AM"
"08/13/18"	NA	"12:48:12 PM"
"08/13/18"	NA	"01:48:12 PM"
"08/13/18"	NA	"02:48:12 PM"
"08/13/18"	NA	"03:48:12 PM"
"08/13/18"	NA	"04:48:12 PM"
"08/13/18"	NA	"05:48:12 PM"
"08/13/18"	NA	"06:48:12 PM"
"08/13/18"	NA	"07:48:12 PM"
"08/13/18"	NA	"08:48:12 PM"
"08/13/18"	NA	"09:48:12 PM"
"08/13/18"	NA	"10:48:12 PM"
"08/13/18"	NA	"11:48:12 PM"
"08/14/18"	NA	"12:48:12 AM"
"08/14/18"	NA	"01:48:12 AM"
"08/14/18"	NA	"02:48:12 AM"
"08/14/18"	NA	"03:48:12 AM"
"08/14/18"	NA	"04:48:12 AM"
"08/14/18"	NA	"05:48:12 AM"
"08/14/18"	NA	"06:48:12 AM"
"08/14/18"	NA	"07:48:12 AM"
"08/14/18"	NA	"08:48:12 AM"
"08/14/18"	NA	"09:48:12 AM"
"08/14/18"	NA	"10:48:12 AM"
"08/14/18"	NA	"11:48:12 AM"
"08/14/18"	NA	"12:48:12 PM"
