Date Time	Temperature  (*C)
2/27/08 11:24	4.97
2/27/08 12:24	4.97
2/27/08 13:24	4.97
2/27/08 14:25	4.97
2/27/08 15:25	4.97
2/27/08 16:26	4.97
2/27/08 17:26	4.97
2/27/08 18:26	4.97
2/27/08 19:27	4.97
2/27/08 20:27	5.12
2/27/08 21:28	5.12
2/27/08 22:28	5.12
2/27/08 23:28	4.97
2/28/08 0:29	4.97
2/28/08 1:29	4.97
2/28/08 2:29	4.97
2/28/08 3:30	4.97
2/28/08 4:30	4.97
2/28/08 5:31	4.97
2/28/08 6:31	4.97
2/28/08 7:31	4.97
2/28/08 8:32	5.12
2/28/08 9:32	5.12
2/28/08 10:33	5.12
2/28/08 11:33	5.12
2/28/08 12:33	5.12
2/28/08 13:34	4.97
2/28/08 14:34	4.97
2/28/08 15:34	4.97
2/28/08 16:35	4.97
2/28/08 17:35	4.97
2/28/08 18:36	4.97
2/28/08 19:36	4.97
2/28/08 20:36	5.12
2/28/08 21:37	5.12
2/28/08 22:37	4.97
2/28/08 23:37	4.97
2/29/08 0:38	4.97
2/29/08 1:38	4.97
2/29/08 2:39	4.97
2/29/08 3:39	4.97
2/29/08 4:39	4.97
2/29/08 5:40	4.97
2/29/08 6:40	4.97
2/29/08 7:41	4.97
2/29/08 8:41	5.12
2/29/08 9:41	5.12
2/29/08 10:42	4.97
2/29/08 11:42	4.97
2/29/08 12:42	4.97
2/29/08 13:43	4.97
2/29/08 14:43	4.97
2/29/08 15:44	4.97
2/29/08 16:44	4.97
