DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/15/18	11:07:23 AM	18.747					
07/15/18	12:07:23 PM	20.460					
07/15/18	01:07:23 PM	15.652					
07/15/18	02:07:23 PM	13.762					
07/15/18	03:07:23 PM	5.796					
07/15/18	04:07:23 PM	5.847					
07/15/18	05:07:23 PM	5.898					
07/15/18	06:07:23 PM	6.051					
07/15/18	07:07:23 PM	6.077					
07/15/18	08:07:23 PM	5.975					
07/15/18	09:07:23 PM	5.898					
07/15/18	10:07:23 PM	5.847					
07/15/18	11:07:23 PM	5.872					
07/16/18	12:07:23 AM	5.898					
07/16/18	01:07:23 AM	5.949					
07/16/18	02:07:23 AM	5.924					
07/16/18	03:07:23 AM	5.975					
07/16/18	04:07:23 AM	5.949					
07/16/18	05:07:23 AM	6.051					
07/16/18	06:07:23 AM	6.077					
07/16/18	07:07:23 AM	6.077					
07/16/18	08:07:23 AM	6.077					
07/16/18	09:07:23 AM	6.077					
07/16/18	10:07:23 AM	10.980					
07/16/18	11:07:23 AM	11.929					
07/16/18	12:07:23 PM	12.050					
07/16/18	01:07:23 PM	13.064					
07/16/18	02:07:23 PM	6.000					
07/16/18	03:07:23 PM	6.026					
07/16/18	04:07:23 PM	6.077					
07/16/18	05:07:23 PM	6.128					
07/16/18	06:07:23 PM	6.128					
07/16/18	07:07:23 PM	6.331					
07/16/18	08:07:23 PM	6.331					
07/16/18	09:07:23 PM	6.255					
07/16/18	10:07:23 PM	6.230					
07/16/18	11:07:23 PM	6.204					
07/17/18	12:07:23 AM	6.179					
07/17/18	01:07:23 AM	6.230					
07/17/18	02:07:23 AM	6.255					
07/17/18	03:07:23 AM	6.000					
07/17/18	04:07:23 AM	6.026					
07/17/18	05:07:23 AM	6.281					
07/17/18	06:07:23 AM	6.357					
07/17/18	07:07:23 AM	6.382					
07/17/18	08:07:23 AM	6.408					
07/17/18	09:07:23 AM	11.151					
07/17/18	10:07:23 AM	11.467					
07/17/18	11:07:23 AM	12.775					
07/17/18	12:07:23 PM	13.281					
07/17/18	01:07:23 PM	13.064					
07/17/18	02:07:23 PM	13.064					
07/17/18	03:07:23 PM	13.449					
07/17/18	04:07:23 PM	13.377					
07/17/18	05:07:23 PM	13.209					
07/17/18	06:07:23 PM	13.377					
07/17/18	07:07:23 PM	13.546					
07/17/18	08:07:23 PM	13.137					
07/17/18	09:07:23 PM	12.678					
07/17/18	10:07:23 PM	12.751					
07/17/18	11:07:23 PM	12.098					
07/18/18	12:07:23 AM	10.980					
07/18/18	01:07:23 AM	10.418					
07/18/18	02:07:23 AM	10.296					
07/18/18	03:07:23 AM	10.100					
07/18/18	04:07:23 AM	10.149					
07/18/18	05:07:23 AM	10.198					
07/18/18	06:07:23 AM	10.638					
07/18/18	07:07:23 AM	11.662					
07/18/18	08:07:23 AM	12.485					
07/18/18	09:07:23 AM	12.389					
07/18/18	10:07:23 AM	12.485					
07/18/18	11:07:23 AM	12.775					
07/18/18	12:07:23 PM	12.098					
07/18/18	01:07:23 PM	12.920					
07/18/18	02:07:23 PM	13.497					
07/18/18	03:07:23 PM	5.719					
07/18/18	04:07:23 PM	5.616					
07/18/18	05:07:23 PM	5.642					
07/18/18	06:07:23 PM	5.616					
07/18/18	07:07:23 PM	5.591					
07/18/18	08:07:23 PM	5.591					
07/18/18	09:07:23 PM	5.591					
07/18/18	10:07:23 PM	5.616					
07/18/18	11:07:23 PM	5.693					
07/19/18	12:07:23 AM	5.668					
07/19/18	01:07:23 AM	5.616					
07/19/18	02:07:23 AM	5.591					
07/19/18	03:07:23 AM	5.591					
07/19/18	04:07:23 AM	5.591					
07/19/18	05:07:23 AM	5.591					
07/19/18	06:07:23 AM	5.591					
07/19/18	07:07:23 AM	5.591					
07/19/18	08:07:23 AM	5.616					
