DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
06/20/17	11:31:23 AM	19.413					
06/20/17	12:31:23 PM	18.699					
06/20/17	01:31:23 PM	13.906					
06/20/17	02:31:23 PM	17.249					
06/20/17	03:31:23 PM	5.334					
06/20/17	04:31:23 PM	5.411					
06/20/17	05:31:23 PM	5.334					
06/20/17	06:31:23 PM	5.437					
06/20/17	07:31:23 PM	5.437					
06/20/17	08:31:23 PM	5.334					
06/20/17	09:31:23 PM	5.360					
06/20/17	10:31:23 PM	5.282					
06/20/17	11:31:23 PM	5.179					
06/21/17	12:31:23 AM	5.179					
06/21/17	01:31:23 AM	5.154					
06/21/17	02:31:23 AM	5.154					
06/21/17	03:31:23 AM	5.282					
06/21/17	04:31:23 AM	5.231					
06/21/17	05:31:23 AM	5.154					
06/21/17	06:31:23 AM	5.205					
06/21/17	07:31:23 AM	5.282					
06/21/17	08:31:23 AM	5.231					
06/21/17	09:31:23 AM	5.128					
06/21/17	10:31:23 AM	5.128					
06/21/17	11:31:23 AM	11.807					
06/21/17	12:31:23 PM	11.248					
06/21/17	01:31:23 PM	12.920					
06/21/17	02:31:23 PM	5.539					
06/21/17	03:31:23 PM	5.565					
06/21/17	04:31:23 PM	5.565					
06/21/17	05:31:23 PM	5.565					
06/21/17	06:31:23 PM	5.668					
06/21/17	07:31:23 PM	5.642					
06/21/17	08:31:23 PM	5.642					
06/21/17	09:31:23 PM	5.872					
06/21/17	10:31:23 PM	5.719					
06/21/17	11:31:23 PM	5.539					
06/22/17	12:31:23 AM	5.539					
06/22/17	01:31:23 AM	5.565					
06/22/17	02:31:23 AM	5.565					
06/22/17	03:31:23 AM	5.514					
06/22/17	04:31:23 AM	5.488					
06/22/17	05:31:23 AM	5.462					
06/22/17	06:31:23 AM	5.514					
06/22/17	07:31:23 AM	5.565					
06/22/17	08:31:23 AM	5.462					
06/22/17	09:31:23 AM	14.242					
06/22/17	10:31:23 AM	11.686					
06/22/17	11:31:23 AM	11.856					
06/22/17	12:31:23 PM	12.001					
06/22/17	01:31:23 PM	13.016					
06/22/17	02:31:23 PM	12.461					
06/22/17	03:31:23 PM	17.082					
06/22/17	04:31:23 PM	5.128					
06/22/17	05:31:23 PM	5.154					
06/22/17	06:31:23 PM	5.128					
06/22/17	07:31:23 PM	5.128					
06/22/17	08:31:23 PM	5.102					
06/22/17	09:31:23 PM	5.102					
06/22/17	10:31:23 PM	5.128					
06/22/17	11:31:23 PM	5.102					
06/23/17	12:31:23 AM	5.128					
06/23/17	01:31:23 AM	5.128					
06/23/17	02:31:23 AM	5.102					
06/23/17	03:31:23 AM	5.128					
06/23/17	04:31:23 AM	5.154					
06/23/17	05:31:23 AM	5.128					
06/23/17	06:31:23 AM	5.128					
06/23/17	07:31:23 AM	5.154					
06/23/17	08:31:23 AM	5.128					
06/23/17	09:31:23 AM	5.128					
06/23/17	10:31:23 AM	5.128					
06/23/17	11:31:23 AM	14.697					
06/23/17	12:31:23 PM	12.727					
06/23/17	01:31:23 PM	16.010					
06/23/17	02:31:23 PM	5.437					
06/23/17	03:31:23 PM	5.437					
06/23/17	04:31:23 PM	5.437					
06/23/17	05:31:23 PM	5.514					
06/23/17	06:31:23 PM	5.514					
06/23/17	07:31:23 PM	5.514					
06/23/17	08:31:23 PM	5.488					
06/23/17	09:31:23 PM	5.488					
06/23/17	10:31:23 PM	5.514					
06/23/17	11:31:23 PM	5.488					
06/24/17	12:31:23 AM	5.437					
06/24/17	01:31:23 AM	5.437					
06/24/17	02:31:23 AM	5.437					
06/24/17	03:31:23 AM	5.462					
06/24/17	04:31:23 AM	5.488					
06/24/17	05:31:23 AM	5.514					
06/24/17	06:31:23 AM	5.514					
06/24/17	07:31:23 AM	5.539					
06/24/17	08:31:23 AM	5.539					
06/24/17	09:31:23 AM	11.175					
06/24/17	10:31:23 AM	11.321					
06/24/17	11:31:23 AM	10.980					
06/24/17	12:31:23 PM	11.078					
06/24/17	01:31:23 PM	11.832					
06/24/17	02:31:23 PM	11.710					
06/24/17	03:31:23 PM	14.840					
06/24/17	04:31:23 PM	5.514					
06/24/17	05:31:23 PM	5.514					
06/24/17	06:31:23 PM	5.462					
06/24/17	07:31:23 PM	5.514					
06/24/17	08:31:23 PM	5.565					
06/24/17	09:31:23 PM	5.488					
06/24/17	10:31:23 PM	5.488					
06/24/17	11:31:23 PM	5.514					
06/25/17	12:31:23 AM	5.539					
06/25/17	01:31:23 AM	5.514					
06/25/17	02:31:23 AM	5.514					
06/25/17	03:31:23 AM	5.565					
06/25/17	04:31:23 AM	5.565					
06/25/17	05:31:23 AM	5.539					
06/25/17	06:31:23 AM	5.565					
06/25/17	07:31:23 AM	5.642					
06/25/17	08:31:23 AM	5.642					
06/25/17	09:31:23 AM	5.591					
06/25/17	10:31:23 AM	5.565					
06/25/17	11:31:23 AM	5.591					
06/25/17	12:31:23 PM	12.292					
06/25/17	01:31:23 PM	13.112					
06/25/17	02:31:23 PM	5.693					
06/25/17	03:31:23 PM	5.770					
06/25/17	04:31:23 PM	5.693					
06/25/17	05:31:23 PM	5.693					
06/25/17	06:31:23 PM	5.693					
06/25/17	07:31:23 PM	5.693					
06/25/17	08:31:23 PM	5.719					
06/25/17	09:31:23 PM	5.745					
06/25/17	10:31:23 PM	5.719					
06/25/17	11:31:23 PM	5.719					
06/26/17	12:31:23 AM	5.668					
06/26/17	01:31:23 AM	5.668					
06/26/17	02:31:23 AM	5.668					
06/26/17	03:31:23 AM	5.668					
06/26/17	04:31:23 AM	5.668					
06/26/17	05:31:23 AM	5.668					
06/26/17	06:31:23 AM	5.668					
06/26/17	07:31:23 AM	5.719					
06/26/17	08:31:23 AM	5.745					
06/26/17	09:31:23 AM	10.222					
06/26/17	10:31:23 AM	10.320					
06/26/17	11:31:23 AM	10.516					
06/26/17	12:31:23 PM	10.907					
06/26/17	01:31:23 PM	10.883					
06/26/17	02:31:23 PM	10.810					
06/26/17	03:31:23 PM	6.661					
06/26/17	04:31:23 PM	6.255					
06/26/17	05:31:23 PM	6.484					
06/26/17	06:31:23 PM	6.458					
06/26/17	07:31:23 PM	6.306					
06/26/17	08:31:23 PM	6.484					
06/26/17	09:31:23 PM	6.281					
06/26/17	10:31:23 PM	6.357					
06/26/17	11:31:23 PM	6.153					
06/27/17	12:31:23 AM	6.153					
06/27/17	01:31:23 AM	6.026					
06/27/17	02:31:23 AM	6.128					
06/27/17	03:31:23 AM	6.000					
06/27/17	04:31:23 AM	6.102					
06/27/17	05:31:23 AM	6.661					
