"Date"	"Time"	"Temp"
"07/22/13"	"05:29:21.0"	"20.41"
"07/22/13"	"06:29:21.0"	"20.90"
"07/22/13"	"07:29:21.0"	"21.23"
"07/22/13"	"08:29:21.0"	"21.41"
"07/22/13"	"09:29:21.0"	"21.41"
"07/22/13"	"10:29:21.0"	"20.57"
"07/22/13"	"11:29:21.0"	"19.44"
"07/22/13"	"12:29:21.0"	"18.95"
"07/22/13"	"13:29:21.0"	"18.78"
"07/22/13"	"14:29:21.0"	"15.26"
"07/22/13"	"15:29:21.0"	"20.24"
"07/22/13"	"16:29:21.0"	"15.26"
"07/22/13"	"17:29:21.0"	"14.00"
"07/22/13"	"18:29:21.0"	"14.16"
"07/22/13"	"19:29:21.0"	"14.16"
"07/22/13"	"20:29:21.0"	"16.05"
"07/22/13"	"21:29:21.0"	"12.91"
"07/22/13"	"22:29:21.0"	"11.97"
"07/22/13"	"23:29:21.0"	"11.35"
"07/23/13"	"00:29:21.0"	"10.89"
"07/23/13"	"01:29:21.0"	"10.73"
"07/23/13"	"02:29:21.0"	"10.42"
"07/23/13"	"03:29:21.0"	"10.58"
"07/23/13"	"04:29:21.0"	"10.27"
"07/23/13"	"05:29:21.0"	"10.11"
"07/23/13"	"06:29:21.0"	"10.73"
"07/23/13"	"07:29:21.0"	"11.66"
"07/23/13"	"08:29:21.0"	"11.82"
"07/23/13"	"09:29:21.0"	"11.66"
"07/23/13"	"10:29:21.0"	"12.28"
"07/23/13"	"11:29:21.0"	"14.47"
"07/23/13"	"12:29:21.0"	"16.21"
"07/23/13"	"13:29:21.0"	"18.29"
"07/23/13"	"14:29:21.0"	"18.62"
"07/23/13"	"15:29:21.0"	"6.07"
"07/23/13"	"16:29:21.0"	"6.07"
"07/23/13"	"17:29:21.0"	"6.07"
"07/23/13"	"18:29:21.0"	"6.07"
"07/23/13"	"19:29:21.0"	"6.07"
"07/23/13"	"20:29:21.0"	"6.07"
"07/23/13"	"21:29:21.0"	"6.07"
"07/23/13"	"22:29:21.0"	"6.07"
"07/23/13"	"23:29:21.0"	"6.07"
"07/24/13"	"00:29:21.0"	"5.91"
"07/24/13"	"01:29:21.0"	"6.07"
"07/24/13"	"02:29:21.0"	"6.07"
"07/24/13"	"03:29:21.0"	"6.07"
"07/24/13"	"04:29:21.0"	"6.07"
"07/24/13"	"05:29:21.0"	"6.07"
"07/24/13"	"06:29:21.0"	"6.07"
"07/24/13"	"07:29:21.0"	"6.07"
"07/24/13"	"08:29:21.0"	"6.23"
"07/24/13"	"09:29:21.0"	"6.07"
"07/24/13"	"10:29:21.0"	"6.07"
"07/24/13"	"11:29:21.0"	"19.60"
"07/24/13"	"12:29:21.0"	"22.07"
"07/24/13"	"13:29:21.0"	"6.07"
"07/24/13"	"14:29:21.0"	"6.07"
"07/24/13"	"15:29:21.0"	"6.07"
"07/24/13"	"16:29:21.0"	"6.07"
"07/24/13"	"17:29:21.0"	"6.07"
"07/24/13"	"18:29:21.0"	"6.23"
"07/24/13"	"19:29:21.0"	"6.23"
"07/24/13"	"20:29:21.0"	"6.07"
"07/24/13"	"21:29:21.0"	"6.07"
"07/24/13"	"22:29:21.0"	"6.07"
"07/24/13"	"23:29:21.0"	"6.07"
"07/25/13"	"00:29:21.0"	"6.07"
"07/25/13"	"01:29:21.0"	"6.23"
"07/25/13"	"02:29:21.0"	"6.07"
"07/25/13"	"03:29:21.0"	"6.07"
"07/25/13"	"04:29:21.0"	"6.07"
"07/25/13"	"05:29:21.0"	"6.07"
"07/25/13"	"06:29:21.0"	"6.23"
"07/25/13"	"07:29:21.0"	"6.07"
"07/25/13"	"08:29:21.0"	"11.51"
"07/25/13"	"09:29:21.0"	"11.82"
"07/25/13"	"10:29:21.0"	"12.60"
"07/25/13"	"11:29:21.0"	"12.76"
"07/25/13"	"12:29:21.0"	"12.44"
"07/25/13"	"13:29:21.0"	"13.22"
"07/25/13"	"14:29:21.0"	"13.69"
"07/25/13"	"15:29:21.0"	"5.76"
"07/25/13"	"16:29:21.0"	"5.76"
"07/25/13"	"17:29:21.0"	"5.59"
"07/25/13"	"18:29:21.0"	"5.59"
"07/25/13"	"19:29:21.0"	"5.59"
"07/25/13"	"20:29:21.0"	"5.76"
"07/25/13"	"21:29:21.0"	"5.76"
"07/25/13"	"22:29:21.0"	"5.76"
"07/25/13"	"23:29:21.0"	"5.59"
"07/26/13"	"00:29:21.0"	"5.76"
"07/26/13"	"01:29:21.0"	"6.07"
"07/26/13"	"02:29:21.0"	"5.76"
"07/26/13"	"03:29:21.0"	"5.76"
"07/26/13"	"04:29:21.0"	"5.76"
"07/26/13"	"05:29:21.0"	"5.76"
"07/26/13"	"06:29:21.0"	"5.59"
"07/26/13"	"07:29:21.0"	"5.76"
"07/26/13"	"08:29:21.0"	"5.76"
"07/26/13"	"09:29:21.0"	"5.76"
"07/26/13"	"10:29:21.0"	"5.76"
"07/26/13"	"11:29:21.0"	"5.76"
"07/26/13"	"12:29:21.0"	"22.41"
"07/26/13"	"13:29:21.0"	"5.76"
"07/26/13"	"14:29:21.0"	"5.76"
"07/26/13"	"15:29:21.0"	"5.76"
"07/26/13"	"16:29:21.0"	"5.59"
"07/26/13"	"17:29:21.0"	"5.59"
"07/26/13"	"18:29:21.0"	"5.59"
"07/26/13"	"19:29:21.0"	"5.59"
"07/26/13"	"20:29:21.0"	"5.59"
"07/26/13"	"21:29:21.0"	"5.59"
"07/26/13"	"22:29:21.0"	"5.76"
"07/26/13"	"23:29:21.0"	"5.76"
"07/27/13"	"00:29:21.0"	"5.76"
"07/27/13"	"01:29:21.0"	"5.76"
"07/27/13"	"02:29:21.0"	"5.76"
"07/27/13"	"03:29:21.0"	"5.76"
"07/27/13"	"04:29:21.0"	"5.76"
"07/27/13"	"05:29:21.0"	"5.59"
"07/27/13"	"06:29:21.0"	"5.59"
"07/27/13"	"07:29:21.0"	"5.59"
"07/27/13"	"08:29:21.0"	"11.35"
"07/27/13"	"09:29:21.0"	"11.51"
"07/27/13"	"10:29:21.0"	"11.82"
"07/27/13"	"11:29:21.0"	"11.35"
"07/27/13"	"12:29:21.0"	"11.97"
"07/27/13"	"13:29:21.0"	"12.91"
"07/27/13"	"14:29:21.0"	"14.78"
"07/27/13"	"15:29:21.0"	"7.32"
"07/27/13"	"16:29:21.0"	"6.23"
"07/27/13"	"17:29:21.0"	"6.23"
"07/27/13"	"18:29:21.0"	"6.38"
"07/27/13"	"19:29:21.0"	"6.38"
"07/27/13"	"20:29:21.0"	"6.54"
"07/27/13"	"21:29:21.0"	"6.69"
"07/27/13"	"22:29:21.0"	"6.85"
"07/27/13"	"23:29:21.0"	"6.69"
"07/28/13"	"00:29:21.0"	"6.69"
"07/28/13"	"01:29:21.0"	"6.69"
"07/28/13"	"02:29:21.0"	"7.01"
"07/28/13"	"03:29:21.0"	"6.85"
"07/28/13"	"04:29:21.0"	"6.54"
"07/28/13"	"05:29:21.0"	"6.38"
"07/28/13"	"06:29:21.0"	"6.38"
"07/28/13"	"07:29:21.0"	"6.38"
"07/28/13"	"08:29:21.0"	"6.38"
"07/28/13"	"09:29:21.0"	"6.69"
"07/28/13"	"10:29:21.0"	"6.85"
"07/28/13"	"11:29:21.0"	"21.41"
"07/28/13"	"12:29:21.0"	"22.07"
"07/28/13"	"13:29:21.0"	"6.23"
"07/28/13"	"14:29:21.0"	"6.23"
"07/28/13"	"15:29:21.0"	"6.23"
"07/28/13"	"16:29:21.0"	"6.23"
