Date Time	Temperature  (*C)
09/04/08 13:03:48.0	20.08
09/04/08 14:03:48.0	14.96
09/04/08 15:03:48.0	14.80
09/04/08 16:03:48.0	18.29
09/04/08 17:03:48.0	6.13
09/04/08 18:03:48.0	6.13
09/04/08 19:03:48.0	6.29
09/04/08 20:03:48.0	6.13
09/04/08 21:03:48.0	6.13
09/04/08 22:03:48.0	6.13
09/04/08 23:03:48.0	6.13
09/05/08 00:03:48.0	6.13
09/05/08 01:03:48.0	6.13
09/05/08 02:03:48.0	5.98
09/05/08 03:03:48.0	5.98
09/05/08 04:03:48.0	5.98
09/05/08 05:03:48.0	5.98
09/05/08 06:03:48.0	6.13
09/05/08 07:03:48.0	6.13
09/05/08 08:03:48.0	6.13
09/05/08 09:03:48.0	6.13
09/05/08 10:03:48.0	6.13
09/05/08 11:03:48.0	14.64
09/05/08 12:03:48.0	14.80
09/05/08 13:03:48.0	15.43
09/05/08 14:03:48.0	14.64
09/05/08 15:03:48.0	6.44
09/05/08 16:03:48.0	6.44
09/05/08 17:03:48.0	6.60
09/05/08 18:03:48.0	6.76
09/05/08 19:03:48.0	6.60
09/05/08 20:03:48.0	6.60
09/05/08 21:03:48.0	6.60
09/05/08 22:03:48.0	6.60
09/05/08 23:03:48.0	6.60
09/06/08 00:03:48.0	6.60
09/06/08 01:03:48.0	6.60
09/06/08 02:03:48.0	6.44
09/06/08 03:03:48.0	6.44
09/06/08 04:03:48.0	6.44
09/06/08 05:03:48.0	6.60
09/06/08 06:03:48.0	6.76
09/06/08 07:03:48.0	6.76
09/06/08 08:03:48.0	6.76
09/06/08 09:03:48.0	6.60
09/06/08 10:03:48.0	6.60
09/06/08 11:03:48.0	10.77
09/06/08 12:03:48.0	15.75
09/06/08 13:03:48.0	14.02
09/06/08 14:03:48.0	6.13
09/06/08 15:03:48.0	6.29
09/06/08 16:03:48.0	6.29
09/06/08 17:03:48.0	6.29
09/06/08 18:03:48.0	6.29
09/06/08 19:03:48.0	6.44
09/06/08 20:03:48.0	6.29
09/06/08 21:03:48.0	6.29
09/06/08 22:03:48.0	6.29
09/06/08 23:03:48.0	6.29
09/07/08 00:03:48.0	6.29
09/07/08 01:03:48.0	6.29
09/07/08 02:03:48.0	6.29
09/07/08 03:03:48.0	6.13
09/07/08 04:03:48.0	6.29
09/07/08 05:03:48.0	6.13
09/07/08 06:03:48.0	6.29
09/07/08 07:03:48.0	6.29
09/07/08 08:03:48.0	6.29
09/07/08 09:03:48.0	6.44
09/07/08 10:03:48.0	14.17
09/07/08 11:03:48.0	16.07
09/07/08 12:03:48.0	13.56
09/07/08 13:03:48.0	13.24
09/07/08 14:03:48.0	13.09
09/07/08 15:03:48.0	5.98
09/07/08 16:03:48.0	5.98
09/07/08 17:03:48.0	5.98
09/07/08 18:03:48.0	5.98
09/07/08 19:03:48.0	5.98
09/07/08 20:03:48.0	5.98
09/07/08 21:03:48.0	5.98
09/07/08 22:03:48.0	5.98
09/07/08 23:03:48.0	5.98
09/08/08 00:03:48.0	5.98
09/08/08 01:03:48.0	5.98
09/08/08 02:03:48.0	5.98
09/08/08 03:03:48.0	5.98
09/08/08 04:03:48.0	5.98
09/08/08 05:03:48.0	5.98
09/08/08 06:03:48.0	5.98
09/08/08 07:03:48.0	5.98
09/08/08 08:03:48.0	5.98
09/08/08 09:03:48.0	5.98
09/08/08 10:03:48.0	10.62
09/08/08 11:03:48.0	11.24
09/08/08 12:03:48.0	11.39
09/08/08 13:03:48.0	11.54
09/08/08 14:03:48.0	12.01
09/08/08 15:03:48.0	11.86
09/08/08 16:03:48.0	12.16
09/08/08 17:03:48.0	11.86
09/08/08 18:03:48.0	11.54
09/08/08 19:03:48.0	10.93
09/08/08 20:03:48.0	10.77
09/08/08 21:03:48.0	10.62
09/08/08 22:03:48.0	10.47
09/08/08 23:03:48.0	10.62
09/09/08 00:03:48.0	10.31
09/09/08 01:03:48.0	10.00
09/09/08 02:03:48.0	10.16
09/09/08 03:03:48.0	10.16
09/09/08 04:03:48.0	10.16
09/09/08 05:03:48.0	10.00
09/09/08 06:03:48.0	10.16
09/09/08 07:03:48.0	9.84
09/09/08 08:03:48.0	10.47
09/09/08 09:03:48.0	11.08
09/09/08 10:03:48.0	11.39
09/09/08 11:03:48.0	11.54
09/09/08 12:03:48.0	11.86
09/09/08 13:03:48.0	12.63
09/09/08 14:03:48.0	12.78
09/09/08 15:03:48.0	12.63
09/09/08 16:03:48.0	12.94
09/09/08 17:03:48.0	12.78
09/09/08 18:03:48.0	12.78
09/09/08 19:03:48.0	12.47
09/09/08 20:03:48.0	12.47
09/09/08 21:03:48.0	12.16
09/09/08 22:03:48.0	11.70
09/09/08 23:03:48.0	11.39
09/10/08 00:03:48.0	11.24
09/10/08 01:03:48.0	10.93
09/10/08 02:03:48.0	11.24
09/10/08 03:03:48.0	11.08
09/10/08 04:03:48.0	11.08
09/10/08 05:03:48.0	10.93
09/10/08 06:03:48.0	10.47
09/10/08 07:03:48.0	10.31
09/10/08 08:03:48.0	10.00
09/10/08 09:03:48.0	10.31
09/10/08 10:03:48.0	10.47
09/10/08 11:03:48.0	10.62
09/10/08 12:03:48.0	11.54
09/10/08 13:03:48.0	12.01
09/10/08 14:03:48.0	6.29
09/10/08 15:03:48.0	6.29
09/10/08 16:03:48.0	6.29
09/10/08 17:03:48.0	6.29
09/10/08 18:03:48.0	6.29
09/10/08 19:03:48.0	6.29
09/10/08 20:03:48.0	6.44
09/10/08 21:03:48.0	6.29
09/10/08 22:03:48.0	6.29
09/10/08 23:03:48.0	6.29
09/11/08 00:03:48.0	6.44
09/11/08 01:03:48.0	6.44
09/11/08 02:03:48.0	6.44
09/11/08 03:03:48.0	6.29
09/11/08 04:03:48.0	6.29
09/11/08 05:03:48.0	6.44
09/11/08 06:03:48.0	6.29
09/11/08 07:03:48.0	6.29
09/11/08 08:03:48.0	6.29
09/11/08 09:03:48.0	6.29
09/11/08 10:03:48.0	11.54
09/11/08 11:03:48.0	11.70
09/11/08 12:03:48.0	11.70
09/11/08 13:03:48.0	13.86
09/11/08 14:03:48.0	12.32
09/11/08 15:03:48.0	6.44
09/11/08 16:03:48.0	6.44
09/11/08 17:03:48.0	6.44
09/11/08 18:03:48.0	6.44
09/11/08 19:03:48.0	6.29
09/11/08 20:03:48.0	6.29
09/11/08 21:03:48.0	6.29
09/11/08 22:03:48.0	6.29
09/11/08 23:03:48.0	6.29
09/12/08 00:03:48.0	6.29
09/12/08 01:03:48.0	6.29
09/12/08 02:03:48.0	6.29
09/12/08 03:03:48.0	6.29
09/12/08 04:03:48.0	6.29
09/12/08 05:03:48.0	6.29
09/12/08 06:03:48.0	6.29
09/12/08 07:03:48.0	6.29
09/12/08 08:03:48.0	6.29
09/12/08 09:03:48.0	11.39
09/12/08 10:03:48.0	14.02
09/12/08 11:03:48.0	14.96
09/12/08 12:03:48.0	14.64
09/12/08 13:03:48.0	20.24
09/12/08 14:03:48.0	17.65
09/12/08 15:03:48.0	6.60
09/12/08 16:03:48.0	6.91
09/12/08 17:03:48.0	6.76
09/12/08 18:03:48.0	6.76
09/12/08 19:03:48.0	6.60
09/12/08 20:03:48.0	6.60
09/12/08 21:03:48.0	6.76
09/12/08 22:03:48.0	6.76
09/12/08 23:03:48.0	6.60
09/13/08 00:03:48.0	6.76
09/13/08 01:03:48.0	6.76
09/13/08 02:03:48.0	6.60
09/13/08 03:03:48.0	6.76
09/13/08 04:03:48.0	6.60
09/13/08 05:03:48.0	6.60
09/13/08 06:03:48.0	6.76
09/13/08 07:03:48.0	6.76
09/13/08 08:03:48.0	6.76
09/13/08 09:03:48.0	6.76
09/13/08 10:03:48.0	6.76
09/13/08 11:03:48.0	13.24
09/13/08 12:03:48.0	12.78
09/13/08 13:03:48.0	12.01
09/13/08 14:03:48.0	8.15
09/13/08 15:03:48.0	6.13
09/13/08 16:03:48.0	6.13
09/13/08 17:03:48.0	6.13
09/13/08 18:03:48.0	6.13
09/13/08 19:03:48.0	6.13
09/13/08 20:03:48.0	6.13
09/13/08 21:03:48.0	6.13
09/13/08 22:03:48.0	6.13
09/13/08 23:03:48.0	6.13
09/14/08 00:03:48.0	5.98
09/14/08 01:03:48.0	5.98
09/14/08 02:03:48.0	5.98
09/14/08 03:03:48.0	5.98
09/14/08 04:03:48.0	5.98
09/14/08 05:03:48.0	6.13
09/14/08 06:03:48.0	6.13
09/14/08 07:03:48.0	6.13
09/14/08 08:03:48.0	12.63
09/14/08 09:03:48.0	13.86
09/14/08 10:03:48.0	14.02
09/14/08 11:03:48.0	13.24
09/14/08 12:03:48.0	20.56
09/14/08 13:03:48.0	22.21
09/14/08 14:03:48.0	22.71
09/14/08 15:03:48.0	23.39
09/14/08 16:03:48.0	23.73
09/14/08 17:03:48.0	24.08
09/14/08 18:03:48.0	24.08
09/14/08 19:03:48.0	23.73
09/14/08 20:03:48.0	23.05
09/14/08 21:03:48.0	22.54
09/14/08 22:03:48.0	22.38
09/14/08 23:03:48.0	21.88
09/15/08 00:03:48.0	21.54
09/15/08 01:03:48.0	21.54
09/15/08 02:03:48.0	21.38
09/15/08 03:03:48.0	20.89
09/15/08 04:03:48.0	20.40
09/15/08 05:03:48.0	19.92
09/15/08 06:03:48.0	19.11
09/15/08 07:03:48.0	18.94
09/15/08 08:03:48.0	19.11
