Date Time	Temperature  (*C)
09/04/08 	13:10:50.0	21.18
09/04/08 	14:10:50.0	14.92
09/04/08 	15:10:50.0	14.92
09/04/08 	16:10:50.0	6.54
09/04/08 	17:10:50.0	6.26
09/04/08 	18:10:50.0	6.26
09/04/08 	19:10:50.0	6.54
09/04/08 	20:10:50.0	6.54
09/04/08 	21:10:50.0	6.54
09/04/08 	22:10:50.0	6.54
09/04/08 	23:10:50.0	6.54
09/05/08 	00:10:50.0	6.26
09/05/08 	01:10:50.0	6.26
09/05/08 	02:10:50.0	6.26
09/05/08 	03:10:50.0	6.54
09/05/08 	04:10:50.0	6.54
09/05/08 	05:10:50.0	6.26
09/05/08 	06:10:50.0	6.54
09/05/08 	07:10:50.0	6.54
09/05/08 	08:10:50.0	6.26
09/05/08 	09:10:50.0	6.54
09/05/08 	10:10:50.0	13.47
09/05/08 	11:10:50.0	16.09
09/05/08 	12:10:50.0	15.51
09/05/08 	13:10:50.0	16.09
09/05/08 	14:10:50.0	15.79
09/05/08 	15:10:50.0	6.26
09/05/08 	16:10:50.0	6.54
09/05/08 	17:10:50.0	6.26
09/05/08 	18:10:50.0	6.54
09/05/08 	19:10:50.0	6.54
09/05/08 	20:10:50.0	6.54
09/05/08 	21:10:50.0	6.54
09/05/08 	22:10:50.0	6.54
09/05/08 	23:10:50.0	6.26
09/06/08 	00:10:50.0	6.26
09/06/08 	01:10:50.0	6.26
09/06/08 	02:10:50.0	6.26
09/06/08 	03:10:50.0	6.26
09/06/08 	04:10:50.0	6.26
09/06/08 	05:10:50.0	6.54
09/06/08 	06:10:50.0	6.54
09/06/08 	07:10:50.0	6.54
09/06/08 	08:10:50.0	6.26
09/06/08 	09:10:50.0	6.26
09/06/08 	10:10:50.0	6.54
09/06/08 	11:10:50.0	11.44
09/06/08 	12:10:50.0	12.60
09/06/08 	13:10:50.0	14.63
09/06/08	14:10:50.0	6.83
09/06/08 	15:10:50.0	6.83
09/06/08 	16:10:50.0	7.12
09/06/08 	17:10:50.0	7.12
09/06/08 	18:10:50.0	7.12
09/06/08 	19:10:50.0	7.12
09/06/08 	20:10:50.0	7.12
09/06/08 	21:10:50.0	7.12
09/06/08 	22:10:50.0	6.83
09/06/08 	23:10:50.0	6.83
09/07/08 	00:10:50.0	6.83
09/07/08 	01:10:50.0	6.83
09/07/08 	02:10:50.0	6.83
09/07/08 	03:10:50.0	6.83
09/07/08 	04:10:50.0	7.12
09/07/08 	05:10:50.0	7.12
09/07/08 	06:10:50.0	7.12
09/07/08 	07:10:50.0	7.12
09/07/08 	08:10:50.0	7.12
09/07/08 	09:10:50.0	7.12
09/07/08 	10:10:50.0	13.18
09/07/08 	11:10:50.0	13.18
09/07/08 	12:10:50.0	13.18
09/07/08 	13:10:50.0	13.76
09/07/08 	14:10:50.0	7.70
09/07/08 	15:10:50.0	6.26
09/07/08 	16:10:50.0	6.26
09/07/08 	17:10:50.0	6.26
09/07/08 	18:10:50.0	6.26
09/07/08 	19:10:50.0	6.26
09/07/08 	20:10:50.0	5.97
09/07/08 	21:10:50.0	6.26
09/07/08 	22:10:50.0	6.26
09/07/08 	23:10:50.0	6.26
09/08/08 	00:10:50.0	6.26
09/08/08 	01:10:50.0	6.26
09/08/08	02:10:50.0	6.26
09/08/08 	03:10:50.0	6.26
09/08/08 	04:10:50.0	6.26
09/08/08 	05:10:50.0	6.26
09/08/08 	06:10:50.0	6.26
09/08/08 	07:10:50.0	6.26
09/08/08 	08:10:50.0	6.26
09/08/08 	09:10:50.0	6.26
09/08/08 	10:10:50.0	11.44
09/08/08 	11:10:50.0	14.04
09/08/08 	12:10:50.0	16.68
09/08/08 	13:10:50.0	22.11
09/08/08 	14:10:50.0	18.77
09/08/08 	15:10:50.0	16.38
09/08/08 	16:10:50.0	12.02
09/08/08 	17:10:50.0	12.31
09/08/08 	18:10:50.0	11.44
09/08/08 	19:10:50.0	10.87
09/08/08 	20:10:50.0	10.87
09/08/08 	21:10:50.0	10.87
09/08/08 	22:10:50.0	10.58
09/08/08 	23:10:50.0	10.58
09/09/08 	00:10:50.0	8.86
09/09/08 	01:10:50.0	8.86
09/09/08 	02:10:50.0	9.72
09/09/08 	03:10:50.0	9.44
09/09/08 	04:10:50.0	9.72
09/09/08 	05:10:50.0	9.44
09/09/08 	06:10:50.0	9.44
09/09/08 	07:10:50.0	9.72
09/09/08 	08:10:50.0	10.87
09/09/08 	09:10:50.0	11.73
09/09/08 	10:10:50.0	12.89
09/09/08 	11:10:50.0	12.31
09/09/08 	12:10:50.0	17.27
09/09/08 	13:10:50.0	19.06
09/09/08 	14:10:50.0	15.21
09/09/08 	15:10:50.0	15.79
09/09/08 	16:10:50.0	15.79
09/09/08 	17:10:50.0	14.34
09/09/08 	18:10:50.0	13.47
09/09/08 	19:10:50.0	12.31
09/09/08 	20:10:50.0	11.44
09/09/08 	21:10:50.0	10.87
09/09/08 	22:10:50.0	10.01
09/09/08 	23:10:50.0	9.44
09/10/08 	00:10:50.0	10.01
09/10/08 	01:10:50.0	10.30
09/10/08 	02:10:50.0	10.01
09/10/08 	03:10:50.0	10.01
09/10/08 	04:10:50.0	10.01
09/10/08 	05:10:50.0	9.72
09/10/08 	06:10:50.0	9.72
09/10/08 	07:10:50.0	9.72
09/10/08 	08:10:50.0	10.01
09/10/08 	09:10:50.0	10.87
09/10/08 	10:10:50.0	12.60
09/10/08 	11:10:50.0	12.02
09/10/08 	12:10:50.0	11.44
09/10/08 	13:10:50.0	12.02
09/10/08 	14:10:50.0	6.26
09/10/08 	15:10:50.0	6.26
09/10/08 	16:10:50.0	6.26
09/10/08 	17:10:50.0	6.26
09/10/08 	18:10:50.0	6.26
09/10/08 	19:10:50.0	6.26
09/10/08 	20:10:50.0	6.26
09/10/08 	21:10:50.0	6.26
09/10/08 	22:10:50.0	6.26
09/10/08 	23:10:50.0	6.26
09/11/08 	00:10:50.0	6.26
09/11/08 	01:10:50.0	6.54
09/11/08 	02:10:50.0	6.26
09/11/08 	03:10:50.0	6.26
09/11/08 	04:10:50.0	6.26
09/11/08 	05:10:50.0	6.26
09/11/08 	06:10:50.0	6.26
09/11/08 	07:10:50.0	6.26
09/11/08 	08:10:50.0	6.26
09/11/08 	09:10:50.0	6.26
09/11/08 	10:10:50.0	13.76
09/11/08 	11:10:50.0	14.92
09/11/08 	12:10:50.0	14.34
09/11/08 	13:10:50.0	13.47
09/11/08 	14:10:50.0	12.31
09/11/08 	15:10:50.0	6.54
09/11/08 	16:10:50.0	6.54
09/11/08 	17:10:50.0	6.54
09/11/08 	18:10:50.0	6.54
09/11/08 	19:10:50.0	6.54
09/11/08 	20:10:50.0	6.54
09/11/08 	21:10:50.0	6.54
09/11/08 	22:10:50.0	6.54
09/11/08 	23:10:50.0	6.54
09/12/08 	00:10:50.0	6.54
09/12/08 	01:10:50.0	6.54
09/12/08 	02:10:50.0	6.54
09/12/08 	03:10:50.0	6.54
09/12/08 	04:10:50.0	6.54
09/12/08 	05:10:50.0	6.54
09/12/08 	06:10:50.0	6.54
09/12/08 	07:10:50.0	6.54
09/12/08 	08:10:50.0	6.54
09/12/08 	09:10:50.0	12.60
09/12/08 	10:10:50.0	12.31
09/12/08 	11:10:50.0	12.60
09/12/08 	12:10:50.0	13.76
09/12/08 	13:10:50.0	16.68
09/12/08 	14:10:50.0	16.98
09/12/08 	15:10:50.0	6.54
09/12/08 	16:10:50.0	6.54
09/12/08 	17:10:50.0	6.54
09/12/08 	18:10:50.0	6.54
