Date Time	Temperature  (*C)
09/04/08 	14:09:09.0	20.91
09/04/08 	15:09:32.0	22.23
09/04/08 	16:09:55.0	6.21
09/04/08 	17:10:18.0	6.21
09/04/08 	18:10:41.0	6.21
09/04/08 	19:11:04.0	6.21
09/04/08 	20:11:27.0	6.21
09/04/08 	21:11:50.0	6.21
09/04/08 	22:12:13.0	6.21
09/04/08 	23:12:36.0	6.36
09/05/08 	00:12:59.0	6.36
09/05/08 	01:13:22.0	6.36
09/05/08 	02:13:45.0	6.36
09/05/08 	03:14:08.0	6.21
09/05/08 	04:14:31.0	6.21
09/05/08 	05:14:54.0	6.21
09/05/08 	06:15:17.0	6.21
09/05/08 	07:15:40.0	6.21
09/05/08 	08:16:03.0	10.21
09/05/08 	09:16:26.0	13.13
09/05/08 	10:16:49.0	14.68
09/05/08 	11:17:12.0	16.25
09/05/08 	12:17:35.0	18.64
09/05/08 	13:17:58.0	21.74
09/05/08 	14:18:21.0	19.61
09/05/08 	15:18:44.0	5.89
09/05/08 	16:19:07.0	5.89
09/05/08 	17:19:30.0	5.89
09/05/08 	18:19:53.0	5.89
09/05/08 	19:20:16.0	5.89
09/05/08 	20:20:39.0	5.89
09/05/08 	21:21:02.0	5.89
09/05/08 	22:21:25.0	5.89
09/05/08 	23:21:48.0	5.89
09/06/08 	00:22:11.0	5.89
09/06/08 	01:22:34.0	5.89
09/06/08 	02:22:57.0	5.89
09/06/08 	03:23:20.0	5.89
09/06/08 	04:23:43.0	5.89
09/06/08 	05:24:06.0	5.89
09/06/08 	06:24:29.0	5.89
09/06/08 	07:24:52.0	5.89
09/06/08 	08:25:15.0	5.89
09/06/08 	09:25:38.0	10.67
09/06/08 	10:26:01.0	10.82
09/06/08 	11:26:24.0	12.98
09/06/08 	12:26:47.0	16.09
09/06/08 	13:27:10.0	18.48
09/06/08 	14:27:33.0	15.93
09/06/08 	15:27:56.0	6.21
09/06/08 	16:28:19.0	6.21
09/06/08 	17:28:42.0	6.36
09/06/08 	18:29:05.0	6.21
09/06/08 	19:29:28.0	6.21
09/06/08 	20:29:51.0	6.21
09/06/08 	21:30:14.0	6.21
09/06/08 	22:30:37.0	6.21
09/06/08 	23:31:00.0	6.21
09/07/08 	00:31:23.0	6.21
09/07/08 	01:31:46.0	6.21
09/07/08 	02:32:09.0	6.21
09/07/08 	03:32:32.0	6.36
09/07/08 	04:32:55.0	6.21
09/07/08 	05:33:18.0	6.21
09/07/08 	06:33:41.0	6.21
09/07/08 	07:34:04.0	6.21
09/07/08 	08:34:27.0	6.21
09/07/08 	09:34:50.0	6.21
09/07/08 	10:35:13.0	14.21
09/07/08 	11:35:36.0	18.32
09/07/08 	12:35:59.0	14.21
09/07/08 	13:36:22.0	14.06
09/07/08 	14:36:45.0	6.36
09/07/08 	15:37:08.0	6.36
09/07/08 	16:37:31.0	6.36
09/07/08 	17:37:54.0	6.36
09/07/08 	18:38:17.0	6.36
09/07/08 	19:38:40.0	6.36
09/07/08 	20:39:03.0	6.36
09/07/08 	21:39:26.0	6.36
09/07/08 	22:39:49.0	6.36
09/07/08 	23:40:12.0	6.36
09/08/08 	00:40:35.0	6.36
09/08/08 	01:40:58.0	6.36
09/08/08 	02:41:21.0	6.36
09/08/08 	03:41:44.0	6.36
09/08/08 	04:42:07.0	6.36
09/08/08 	05:42:30.0	6.52
09/08/08 	06:42:53.0	6.52
09/08/08 	07:43:16.0	6.52
09/08/08 	08:43:39.0	11.74
09/08/08 	09:44:02.0	13.29
09/08/08 	10:44:25.0	14.37
09/08/08 	11:44:48.0	16.88
09/08/08 	12:45:11.0	18.00
09/08/08 	13:45:34.0	26.18
09/08/08 	14:45:57.0	21.91
09/08/08 	15:46:20.0	17.36
09/08/08 	16:46:43.0	14.99
09/08/08 	17:47:06.0	12.83
09/08/08 	18:47:29.0	12.52
09/08/08 	19:47:52.0	11.43
09/08/08 	20:48:15.0	11.43
09/08/08 	21:48:38.0	11.13
09/08/08 	22:49:01.0	11.13
09/08/08 	23:49:24.0	11.13
09/09/08 	00:49:47.0	9.27
09/09/08 	01:50:10.0	10.05
09/09/08 	02:50:33.0	10.21
09/09/08 	03:50:56.0	10.21
09/09/08 	04:51:19.0	10.05
09/09/08 	05:51:42.0	9.74
09/09/08 	06:52:05.0	9.74
09/09/08 	07:52:28.0	10.82
09/09/08 	08:52:51.0	12.67
09/09/08 	09:53:14.0	14.83
09/09/08 	10:53:37.0	19.61
09/09/08 	11:54:00.0	19.61
09/09/08 	12:54:23.0	18.16
09/09/08 	13:54:46.0	19.77
09/09/08 	14:55:09.0	18.64
09/09/08 	15:55:32.0	15.78
09/09/08 	16:55:55.0	15.31
09/09/08 	17:56:18.0	14.37
09/09/08 	18:56:41.0	13.90
09/09/08 	19:57:04.0	12.67
09/09/08 	20:57:27.0	12.05
09/09/08 	21:57:50.0	11.43
09/09/08 	22:58:13.0	10.21
09/09/08 	23:58:36.0	9.74
09/10/08 	00:58:59.0	10.05
09/10/08 	01:59:22.0	10.21
09/10/08 	02:59:45.0	10.05
09/10/08 	04:00:08.0	10.21
09/10/08 	05:00:31.0	10.05
09/10/08 	06:00:54.0	9.74
09/10/08 	07:01:17.0	9.74
09/10/08 	08:01:40.0	9.74
09/10/08 	09:02:03.0	10.52
09/10/08 	10:02:26.0	11.59
09/10/08 	11:02:49.0	12.36
09/10/08 	12:03:12.0	12.36
09/10/08 	13:03:35.0	12.36
09/10/08 	14:03:58.0	13.75
09/10/08 	15:04:21.0	15.31
09/10/08 	16:04:44.0	15.93
09/10/08 	17:05:07.0	15.93
09/10/08 	18:05:30.0	14.52
09/10/08 	19:05:53.0	13.13
09/10/08 	20:06:16.0	12.67
09/10/08 	21:06:39.0	12.21
09/10/08 	22:07:02.0	12.05
09/10/08 	23:07:25.0	11.59
09/11/08 	00:07:48.0	11.43
09/11/08 	01:08:11.0	11.13
09/11/08 	02:08:34.0	10.82
09/11/08 	03:08:57.0	10.21
09/11/08 	04:09:20.0	10.36
09/11/08 	05:09:43.0	10.36
09/11/08 	06:10:06.0	10.21
09/11/08 	07:10:29.0	10.36
09/11/08 	08:10:52.0	11.28
09/11/08 	09:11:15.0	13.13
09/11/08 	10:11:38.0	15.15
09/11/08 	11:12:01.0	17.36
09/11/08 	12:12:24.0	18.64
09/11/08 	13:12:47.0	27.95
09/11/08 	14:13:10.0	19.13
09/11/08 	15:13:33.0	16.25
09/11/08 	16:13:56.0	15.78
09/11/08 	17:14:19.0	15.78
09/11/08 	18:14:42.0	14.99
09/11/08 	19:15:05.0	13.13
09/11/08 	20:15:28.0	11.59
09/11/08 	21:15:51.0	11.28
09/11/08 	22:16:14.0	10.67
09/11/08 	23:16:37.0	10.21
09/12/08 	00:17:00.0	9.74
09/12/08 	01:17:23.0	8.82
09/12/08 	02:17:46.0	9.27
09/12/08 	03:18:09.0	9.43
09/12/08 	04:18:32.0	8.51
09/12/08 	05:18:55.0	8.05
09/12/08 	06:19:18.0	8.82
09/12/08 	07:19:41.0	8.82
09/12/08 	08:20:04.0	11.43
09/12/08 	09:20:27.0	12.52
09/12/08 	10:20:50.0	13.75
09/12/08 	11:21:13.0	19.45
09/12/08 	12:21:36.0	18.97
09/12/08 	13:21:59.0	16.56
09/12/08 	14:22:22.0	19.61
09/12/08 	15:22:45.0	21.74
09/12/08 	16:23:08.0	6.05
09/12/08 	17:23:31.0	6.05
09/12/08 	18:23:54.0	6.05
09/12/08 	19:24:17.0	6.05
09/12/08 	20:24:40.0	5.89
