"Plot Title: 10"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518884, SEN S/N: 10518884)","Coupler Detached (LGR S/N: 10518884)","Coupler Attached (LGR S/N: 10518884)","Host Connected (LGR S/N: 10518884)","Stopped (LGR S/N: 10518884)","End Of File (LGR S/N: 10518884)"
1,07/08/16 09:44:14 AM,22.753,,,,,
2,07/08/16 09:44:16 AM,,Logged,,,,
3,07/08/16 10:44:19 AM,19.912,,,,,
4,07/08/16 11:44:24 AM,26.475,,,,,
5,07/08/16 12:44:29 PM,26.329,,,,,
6,07/08/16 01:44:34 PM,22.753,,,,,
7,07/08/16 02:44:39 PM,7.192,,,,,
8,07/08/16 03:44:44 PM,7.192,,,,,
9,07/08/16 04:44:49 PM,7.192,,,,,
10,07/08/16 05:44:54 PM,7.142,,,,,
11,07/08/16 06:44:59 PM,7.142,,,,,
12,07/08/16 07:45:04 PM,7.142,,,,,
13,07/08/16 08:45:09 PM,7.167,,,,,
14,07/08/16 09:45:14 PM,7.192,,,,,
15,07/08/16 10:45:19 PM,7.318,,,,,
16,07/08/16 11:45:24 PM,7.343,,,,,
17,07/09/16 12:45:29 AM,7.393,,,,,
18,07/09/16 01:45:34 AM,7.469,,,,,
19,07/09/16 02:45:39 AM,7.242,,,,,
20,07/09/16 03:45:44 AM,7.268,,,,,
21,07/09/16 04:45:49 AM,7.242,,,,,
22,07/09/16 05:45:54 AM,7.167,,,,,
23,07/09/16 06:45:59 AM,7.217,,,,,
24,07/09/16 07:46:04 AM,7.217,,,,,
25,07/09/16 08:46:09 AM,7.242,,,,,
26,07/09/16 09:46:14 AM,18.010,,,,,
27,07/09/16 10:46:19 AM,15.509,,,,,
28,07/09/16 11:46:24 AM,15.079,,,,,
29,07/09/16 12:46:29 PM,15.438,,,,,
30,07/09/16 01:46:34 PM,18.889,,,,,
31,07/09/16 02:46:39 PM,6.763,,,,,
32,07/09/16 03:46:44 PM,6.763,,,,,
33,07/09/16 04:46:49 PM,6.763,,,,,
34,07/09/16 05:46:54 PM,6.763,,,,,
35,07/09/16 06:46:59 PM,6.737,,,,,
36,07/09/16 07:47:04 PM,6.712,,,,,
37,07/09/16 08:47:09 PM,6.737,,,,,
38,07/09/16 09:47:14 PM,6.763,,,,,
39,07/09/16 10:47:19 PM,6.763,,,,,
40,07/09/16 11:47:24 PM,6.737,,,,,
41,07/10/16 12:47:29 AM,6.737,,,,,
42,07/10/16 01:47:34 AM,6.737,,,,,
43,07/10/16 02:47:39 AM,6.763,,,,,
44,07/10/16 03:47:44 AM,6.763,,,,,
45,07/10/16 04:47:49 AM,6.763,,,,,
46,07/10/16 05:47:54 AM,6.763,,,,,
47,07/10/16 06:47:59 AM,6.763,,,,,
48,07/10/16 07:48:04 AM,6.737,,,,,
49,07/10/16 08:48:09 AM,6.737,,,,,
50,07/10/16 09:48:14 AM,13.401,,,,,
51,07/10/16 10:48:19 AM,13.930,,,,,
52,07/10/16 11:48:24 AM,14.697,,,,,
53,07/10/16 12:48:29 PM,14.457,,,,,
54,07/10/16 01:48:34 PM,14.361,,,,,
55,07/10/16 02:48:39 PM,13.738,,,,,
56,07/10/16 03:48:44 PM,15.366,,,,,
57,07/10/16 04:48:49 PM,15.485,,,,,
58,07/10/16 05:48:54 PM,15.652,,,,,
59,07/10/16 06:48:59 PM,15.533,,,,,
60,07/10/16 07:49:04 PM,15.986,,,,,
61,07/10/16 08:49:09 PM,15.700,,,,,
62,07/10/16 09:49:14 PM,15.127,,,,,
63,07/10/16 10:49:19 PM,14.792,,,,,
64,07/10/16 11:49:24 PM,14.577,,,,,
65,07/11/16 12:49:29 AM,14.146,,,,,
66,07/11/16 01:49:34 AM,13.762,,,,,
67,07/11/16 02:49:39 AM,13.738,,,,,
68,07/11/16 03:49:44 AM,13.497,,,,,
69,07/11/16 04:49:49 AM,13.353,,,,,
70,07/11/16 05:49:54 AM,13.522,,,,,
71,07/11/16 06:49:59 AM,14.385,,,,,
72,07/11/16 07:50:04 AM,14.792,,,,,
73,07/11/16 08:50:09 AM,14.888,,,,,
74,07/11/16 09:50:14 AM,15.175,,,,,
75,07/11/16 10:50:19 AM,16.701,,,,,
76,07/11/16 11:50:24 AM,17.011,,,,,
77,07/11/16 12:50:29 PM,16.415,,,,,
78,07/11/16 01:50:34 PM,18.557,,,,,
79,07/11/16 02:50:39 PM,6.458,,,,,
80,07/11/16 03:50:44 PM,6.408,,,,,
81,07/11/16 04:50:49 PM,6.408,,,,,
82,07/11/16 05:50:54 PM,6.408,,,,,
83,07/11/16 06:50:59 PM,6.433,,,,,
84,07/11/16 07:51:04 PM,6.458,,,,,
85,07/11/16 08:51:09 PM,6.458,,,,,
86,07/11/16 09:51:14 PM,6.458,,,,,
87,07/11/16 10:51:19 PM,6.458,,,,,
88,07/11/16 11:51:24 PM,6.484,,,,,
89,07/12/16 12:51:29 AM,6.484,,,,,
90,07/12/16 01:51:34 AM,6.509,,,,,
91,07/12/16 02:51:39 AM,6.484,,,,,
92,07/12/16 03:51:44 AM,6.433,,,,,
93,07/12/16 04:51:49 AM,6.458,,,,,
94,07/12/16 05:51:54 AM,6.458,,,,,
95,07/12/16 06:51:59 AM,6.560,,,,,
96,07/12/16 07:52:04 AM,6.535,,,,,
97,07/12/16 08:52:09 AM,6.560,,,,,
98,07/12/16 09:52:14 AM,6.535,,,,,
99,07/12/16 10:52:19 AM,14.792,,,,,
100,07/12/16 11:52:24 AM,14.385,,,,,
101,07/12/16 12:52:29 PM,14.888,,,,,
102,07/12/16 01:52:34 PM,15.031,,,,,
103,07/12/16 02:52:39 PM,6.179,,,,,
104,07/12/16 03:52:44 PM,6.179,,,,,
105,07/12/16 04:52:49 PM,6.153,,,,,
106,07/12/16 05:52:54 PM,6.153,,,,,
107,07/12/16 06:52:59 PM,6.179,,,,,
108,07/12/16 07:53:04 PM,6.179,,,,,
109,07/12/16 08:53:09 PM,6.153,,,,,
110,07/12/16 09:53:14 PM,6.179,,,,,
111,07/12/16 10:53:19 PM,6.179,,,,,
112,07/12/16 11:53:24 PM,6.179,,,,,
113,07/13/16 12:53:29 AM,6.179,,,,,
114,07/13/16 01:53:34 AM,6.128,,,,,
115,07/13/16 02:53:39 AM,6.153,,,,,
116,07/13/16 03:53:44 AM,6.153,,,,,
117,07/13/16 04:53:49 AM,6.153,,,,,
118,07/13/16 05:53:54 AM,6.153,,,,,
119,07/13/16 06:53:59 AM,6.179,,,,,
120,07/13/16 07:54:04 AM,6.153,,,,,
