"Plot Title: 21"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10378088, SEN S/N: 10378088)","Coupler Detached (LGR S/N: 10378088)","Coupler Attached (LGR S/N: 10378088)","Host Connected (LGR S/N: 10378088)","Stopped (LGR S/N: 10378088)","End Of File (LGR S/N: 10378088)"
1,07/08/16 09:35:07 AM,21.103,,,,,
2,07/08/16 09:35:11 AM,,Logged,,,,
3,07/08/16 10:35:12 AM,26.916,,,,,
4,07/08/16 11:35:17 AM,21.079,,,,,
5,07/08/16 12:35:22 PM,44.472,,,,,
6,07/08/16 01:35:27 PM,22.226,,,,,
7,07/08/16 02:35:32 PM,22.848,,,,,
8,07/08/16 03:35:37 PM,6.788,,,,,
9,07/08/16 04:35:42 PM,6.788,,,,,
10,07/08/16 05:35:47 PM,6.914,,,,,
11,07/08/16 06:35:52 PM,6.940,,,,,
12,07/08/16 07:35:57 PM,6.965,,,,,
13,07/08/16 08:36:02 PM,6.889,,,,,
14,07/08/16 09:36:07 PM,6.914,,,,,
15,07/08/16 10:36:12 PM,6.889,,,,,
16,07/08/16 11:36:17 PM,6.940,,,,,
17,07/09/16 12:36:22 AM,6.965,,,,,
18,07/09/16 01:36:27 AM,6.965,,,,,
19,07/09/16 02:36:32 AM,6.864,,,,,
20,07/09/16 03:36:37 AM,6.813,,,,,
21,07/09/16 04:36:42 AM,6.839,,,,,
22,07/09/16 05:36:47 AM,6.965,,,,,
23,07/09/16 06:36:52 AM,6.965,,,,,
24,07/09/16 07:36:57 AM,6.965,,,,,
25,07/09/16 08:37:02 AM,7.015,,,,,
26,07/09/16 09:37:07 AM,7.091,,,,,
27,07/09/16 10:37:12 AM,6.965,,,,,
28,07/09/16 11:37:17 AM,16.939,,,,,
29,07/09/16 12:37:22 PM,18.271,,,,,
30,07/09/16 01:37:27 PM,8.717,,,,,
31,07/09/16 02:37:32 PM,8.767,,,,,
32,07/09/16 03:37:37 PM,8.145,,,,,
33,07/09/16 04:37:42 PM,8.344,,,,,
34,07/09/16 05:37:47 PM,8.295,,,,,
35,07/09/16 06:37:52 PM,8.469,,,,,
36,07/09/16 07:37:57 PM,8.717,,,,,
37,07/09/16 08:38:02 PM,8.195,,,,,
38,07/09/16 09:38:07 PM,8.344,,,,,
39,07/09/16 10:38:12 PM,8.419,,,,,
40,07/09/16 11:38:17 PM,8.543,,,,,
41,07/10/16 12:38:22 AM,8.668,,,,,
42,07/10/16 01:38:27 AM,8.916,,,,,
43,07/10/16 02:38:32 AM,9.015,,,,,
44,07/10/16 03:38:37 AM,8.941,,,,,
45,07/10/16 04:38:42 AM,9.015,,,,,
46,07/10/16 05:38:47 AM,9.139,,,,,
47,07/10/16 06:38:52 AM,9.163,,,,,
48,07/10/16 07:38:57 AM,9.213,,,,,
49,07/10/16 08:39:02 AM,13.329,,,,,
50,07/10/16 09:39:07 AM,13.305,,,,,
51,07/10/16 10:39:12 AM,13.473,,,,,
52,07/10/16 11:39:17 AM,13.954,,,,,
53,07/10/16 12:39:22 PM,13.497,,,,,
54,07/10/16 01:39:27 PM,13.016,,,,,
55,07/10/16 02:39:32 PM,12.799,,,,,
56,07/10/16 03:39:37 PM,13.305,,,,,
57,07/10/16 04:39:42 PM,14.146,,,,,
58,07/10/16 05:39:47 PM,14.098,,,,,
59,07/10/16 06:39:52 PM,14.146,,,,,
60,07/10/16 07:39:57 PM,14.505,,,,,
61,07/10/16 08:40:02 PM,14.625,,,,,
62,07/10/16 09:40:07 PM,14.649,,,,,
63,07/10/16 10:40:12 PM,14.577,,,,,
64,07/10/16 11:40:17 PM,14.314,,,,,
65,07/11/16 12:40:22 AM,13.954,,,,,
66,07/11/16 01:40:27 AM,13.666,,,,,
67,07/11/16 02:40:32 AM,13.449,,,,,
68,07/11/16 03:40:37 AM,13.353,,,,,
69,07/11/16 04:40:42 AM,13.088,,,,,
70,07/11/16 05:40:47 AM,13.064,,,,,
71,07/11/16 06:40:52 AM,13.449,,,,,
72,07/11/16 07:40:57 AM,13.786,,,,,
73,07/11/16 08:41:02 AM,14.002,,,,,
74,07/11/16 09:41:07 AM,13.810,,,,,
75,07/11/16 10:41:12 AM,14.122,,,,,
76,07/11/16 11:41:17 AM,14.026,,,,,
77,07/11/16 12:41:22 PM,14.194,,,,,
78,07/11/16 01:41:27 PM,14.864,,,,,
79,07/11/16 02:41:32 PM,15.557,,,,,
80,07/11/16 03:41:37 PM,6.433,,,,,
81,07/11/16 04:41:42 PM,6.433,,,,,
82,07/11/16 05:41:47 PM,6.433,,,,,
83,07/11/16 06:41:52 PM,6.433,,,,,
84,07/11/16 07:41:57 PM,6.484,,,,,
85,07/11/16 08:42:02 PM,6.433,,,,,
86,07/11/16 09:42:07 PM,6.408,,,,,
87,07/11/16 10:42:12 PM,6.408,,,,,
88,07/11/16 11:42:17 PM,6.408,,,,,
89,07/12/16 12:42:22 AM,6.433,,,,,
90,07/12/16 01:42:27 AM,6.408,,,,,
91,07/12/16 02:42:32 AM,6.408,,,,,
92,07/12/16 03:42:37 AM,6.408,,,,,
93,07/12/16 04:42:42 AM,6.408,,,,,
94,07/12/16 05:42:47 AM,6.408,,,,,
95,07/12/16 06:42:52 AM,6.408,,,,,
96,07/12/16 07:42:57 AM,6.408,,,,,
97,07/12/16 08:43:02 AM,6.408,,,,,
98,07/12/16 09:43:07 AM,6.408,,,,,
99,07/12/16 10:43:12 AM,6.408,,,,,
100,07/12/16 11:43:17 AM,8.965,,,,,
101,07/12/16 12:43:22 PM,16.153,,,,,
102,07/12/16 01:43:27 PM,6.484,,,,,
103,07/12/16 02:43:32 PM,6.509,,,,,
104,07/12/16 03:43:37 PM,6.458,,,,,
105,07/12/16 04:43:42 PM,6.458,,,,,
106,07/12/16 05:43:47 PM,6.484,,,,,
107,07/12/16 06:43:52 PM,6.535,,,,,
108,07/12/16 07:43:57 PM,6.484,,,,,
109,07/12/16 08:44:02 PM,6.484,,,,,
