"Plot Title: 09"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518881, SEN S/N: 10518881)","Coupler Detached (LGR S/N: 10518881)","Coupler Attached (LGR S/N: 10518881)","Host Connected (LGR S/N: 10518881)","Stopped (LGR S/N: 10518881)","End Of File (LGR S/N: 10518881)"
118,07/13/16 05:46:38 AM,6.458,,,,,
119,07/13/16 06:46:43 AM,6.433,,,,,
120,07/13/16 07:46:48 AM,6.484,,,,,
121,07/13/16 08:46:53 AM,15.127,,,,,
122,07/13/16 09:46:58 AM,15.294,,,,,
123,07/13/16 10:47:03 AM,15.485,,,,,
124,07/13/16 11:47:08 AM,15.652,,,,,
125,07/13/16 12:47:13 PM,15.438,,,,,
126,07/13/16 01:47:18 PM,15.031,,,,,
127,07/13/16 02:47:23 PM,14.745,,,,,
128,07/13/16 03:47:28 PM,15.008,,,,,
129,07/13/16 04:47:33 PM,15.318,,,,,
130,07/13/16 05:47:38 PM,15.270,,,,,
131,07/13/16 06:47:43 PM,15.223,,,,,
132,07/13/16 07:47:48 PM,15.175,,,,,
133,07/13/16 08:47:53 PM,15.103,,,,,
134,07/13/16 09:47:58 PM,15.127,,,,,
135,07/13/16 10:48:03 PM,15.008,,,,,
136,07/13/16 11:48:08 PM,14.936,,,,,
137,07/14/16 12:48:13 AM,14.912,,,,,
138,07/14/16 01:48:18 AM,14.768,,,,,
139,07/14/16 02:48:23 AM,14.673,,,,,
140,07/14/16 03:48:28 AM,14.697,,,,,
141,07/14/16 04:48:33 AM,14.673,,,,,
142,07/14/16 05:48:38 AM,14.649,,,,,
143,07/14/16 06:48:43 AM,14.457,,,,,
144,07/14/16 07:48:48 AM,14.433,,,,,
145,07/14/16 08:48:53 AM,14.792,,,,,
146,07/14/16 09:48:58 AM,15.103,,,,,
147,07/14/16 10:49:03 AM,15.414,,,,,
148,07/14/16 11:49:08 AM,15.247,,,,,
149,07/14/16 12:49:13 PM,17.058,,,,,
150,07/14/16 01:49:18 PM,7.217,,,,,
151,07/14/16 02:49:23 PM,7.066,,,,,
152,07/14/16 03:49:28 PM,7.142,,,,,
153,07/14/16 04:49:33 PM,7.116,,,,,
154,07/14/16 05:49:38 PM,7.217,,,,,
155,07/14/16 06:49:43 PM,7.015,,,,,
156,07/14/16 07:49:48 PM,7.015,,,,,
157,07/14/16 08:49:53 PM,6.965,,,,,
158,07/14/16 09:49:58 PM,7.268,,,,,
159,07/14/16 10:50:03 PM,7.167,,,,,
160,07/14/16 11:50:08 PM,7.116,,,,,
161,07/15/16 12:50:13 AM,7.393,,,,,
162,07/15/16 01:50:18 AM,7.242,,,,,
163,07/15/16 02:50:23 AM,7.192,,,,,
164,07/15/16 03:50:28 AM,7.469,,,,,
165,07/15/16 04:50:33 AM,7.217,,,,,
166,07/15/16 05:50:38 AM,7.015,,,,,
167,07/15/16 06:50:43 AM,7.041,,,,,
168,07/15/16 07:50:48 AM,6.965,,,,,
169,07/15/16 08:50:53 AM,6.839,,,,,
170,07/15/16 09:50:40 AM,,,Logged,Logged,,
171,07/15/16 09:50:55 AM,,,,,Logged,Logged
