"Plot Title: 1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10378085, SEN S/N: 10378085)","Coupler Detached (LGR S/N: 10378085)","Coupler Attached (LGR S/N: 10378085)","Host Connected (LGR S/N: 10378085)","Stopped (LGR S/N: 10378085)","End Of File (LGR S/N: 10378085)"
1,07/08/16 09:38:22 AM,22.489,,,,,
2,07/08/16 09:38:25 AM,,Logged,,,,
3,07/08/16 10:38:27 AM,18.937,,,,,
4,07/08/16 11:38:32 AM,20.627,,,,,
5,07/08/16 12:38:37 PM,27.924,,,,,
6,07/08/16 01:38:42 PM,7.393,,,,,
7,07/08/16 02:38:47 PM,7.192,,,,,
8,07/08/16 03:38:52 PM,7.142,,,,,
9,07/08/16 04:38:57 PM,7.142,,,,,
10,07/08/16 05:39:02 PM,7.167,,,,,
11,07/08/16 06:39:07 PM,7.242,,,,,
12,07/08/16 07:39:12 PM,7.242,,,,,
13,07/08/16 08:39:17 PM,7.343,,,,,
14,07/08/16 09:39:22 PM,7.393,,,,,
15,07/08/16 10:39:27 PM,7.368,,,,,
16,07/08/16 11:39:32 PM,7.192,,,,,
17,07/09/16 12:39:37 AM,7.116,,,,,
18,07/09/16 01:39:42 AM,7.066,,,,,
19,07/09/16 02:39:47 AM,7.091,,,,,
20,07/09/16 03:39:52 AM,7.091,,,,,
21,07/09/16 04:39:57 AM,7.066,,,,,
22,07/09/16 05:40:02 AM,7.066,,,,,
23,07/09/16 06:40:07 AM,7.116,,,,,
24,07/09/16 07:40:12 AM,15.294,,,,,
25,07/09/16 08:40:17 AM,15.485,,,,,
26,07/09/16 09:40:22 AM,14.936,,,,,
27,07/09/16 10:40:27 AM,15.175,,,,,
28,07/09/16 11:40:32 AM,15.055,,,,,
29,07/09/16 12:40:37 PM,16.106,,,,,
30,07/09/16 01:40:42 PM,16.820,,,,,
31,07/09/16 02:40:47 PM,19.032,,,,,
32,07/09/16 03:40:52 PM,6.382,,,,,
33,07/09/16 04:40:57 PM,6.382,,,,,
34,07/09/16 05:41:02 PM,6.357,,,,,
35,07/09/16 06:41:07 PM,6.357,,,,,
36,07/09/16 07:41:12 PM,6.382,,,,,
37,07/09/16 08:41:17 PM,6.382,,,,,
38,07/09/16 09:41:22 PM,6.408,,,,,
39,07/09/16 10:41:27 PM,6.484,,,,,
40,07/09/16 11:41:32 PM,6.560,,,,,
41,07/10/16 12:41:37 AM,6.585,,,,,
42,07/10/16 01:41:42 AM,6.408,,,,,
43,07/10/16 02:41:47 AM,6.331,,,,,
44,07/10/16 03:41:52 AM,6.306,,,,,
45,07/10/16 04:41:57 AM,6.306,,,,,
46,07/10/16 05:42:02 AM,6.306,,,,,
47,07/10/16 06:42:07 AM,6.255,,,,,
48,07/10/16 07:42:12 AM,6.281,,,,,
49,07/10/16 08:42:17 AM,6.306,,,,,
50,07/10/16 09:42:22 AM,6.331,,,,,
51,07/10/16 10:42:27 AM,6.357,,,,,
52,07/10/16 11:42:32 AM,14.840,,,,,
53,07/10/16 12:42:37 PM,14.577,,,,,
54,07/10/16 01:42:42 PM,14.577,,,,,
55,07/10/16 02:42:47 PM,14.026,,,,,
56,07/10/16 03:42:52 PM,15.915,,,,,
57,07/10/16 04:42:57 PM,15.963,,,,,
58,07/10/16 05:43:02 PM,16.106,,,,,
59,07/10/16 06:43:07 PM,15.891,,,,,
60,07/10/16 07:43:12 PM,16.106,,,,,
61,07/10/16 08:43:17 PM,15.676,,,,,
62,07/10/16 09:43:22 PM,15.103,,,,,
63,07/10/16 10:43:27 PM,14.745,,,,,
64,07/10/16 11:43:32 PM,14.457,,,,,
65,07/11/16 12:43:37 AM,14.026,,,,,
66,07/11/16 01:43:42 AM,13.642,,,,,
67,07/11/16 02:43:47 AM,13.546,,,,,
68,07/11/16 03:43:52 AM,13.401,,,,,
69,07/11/16 04:43:57 AM,13.257,,,,,
70,07/11/16 05:44:02 AM,13.449,,,,,
71,07/11/16 06:44:07 AM,14.481,,,,,
72,07/11/16 07:44:12 AM,14.912,,,,,
73,07/11/16 08:44:17 AM,15.199,,,,,
74,07/11/16 09:44:22 AM,15.509,,,,,
75,07/11/16 10:44:27 AM,17.320,,,,,
