"Plot Title: 20"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 2328526, SEN S/N: 2328526)","Coupler Detached (LGR S/N: 2328526)","Coupler Attached (LGR S/N: 2328526)","Host Connected (LGR S/N: 2328526)","Stopped (LGR S/N: 2328526)","End Of File (LGR S/N: 2328526)"
1,07/08/16 09:35:21 AM,21.843,,,,,
2,07/08/16 09:35:26 AM,,Logged,,,,
3,07/08/16 10:35:26 AM,25.695,,,,,
4,07/08/16 11:35:31 AM,20.817,,,,,
5,07/08/16 12:35:36 PM,40.487,,,,,
6,07/08/16 01:35:41 PM,21.867,,,,,
7,07/08/16 02:35:46 PM,6.839,,,,,
8,07/08/16 03:35:51 PM,6.864,,,,,
9,07/08/16 04:35:56 PM,6.737,,,,,
10,07/08/16 05:36:01 PM,6.813,,,,,
11,07/08/16 06:36:06 PM,6.839,,,,,
12,07/08/16 07:36:11 PM,6.763,,,,,
13,07/08/16 08:36:16 PM,6.763,,,,,
14,07/08/16 09:36:21 PM,6.813,,,,,
15,07/08/16 10:36:26 PM,6.813,,,,,
16,07/08/16 11:36:31 PM,6.864,,,,,
17,07/09/16 12:36:36 AM,6.788,,,,,
18,07/09/16 01:36:41 AM,6.864,,,,,
19,07/09/16 02:36:46 AM,6.864,,,,,
20,07/09/16 03:36:51 AM,6.864,,,,,
21,07/09/16 04:36:56 AM,6.813,,,,,
22,07/09/16 05:37:01 AM,6.763,,,,,
23,07/09/16 06:37:06 AM,6.788,,,,,
24,07/09/16 07:37:11 AM,6.813,,,,,
25,07/09/16 08:37:16 AM,6.864,,,,,
26,07/09/16 09:37:21 AM,6.864,,,,,
27,07/09/16 10:37:26 AM,17.082,,,,,
28,07/09/16 11:37:31 AM,14.912,,,,,
29,07/09/16 12:37:36 PM,15.079,,,,,
30,07/09/16 01:37:41 PM,18.176,,,,,
31,07/09/16 02:37:46 PM,6.839,,,,,
32,07/09/16 03:37:51 PM,6.864,,,,,
33,07/09/16 04:37:56 PM,6.864,,,,,
34,07/09/16 05:38:01 PM,6.788,,,,,
35,07/09/16 06:38:06 PM,6.788,,,,,
36,07/09/16 07:38:11 PM,6.763,,,,,
37,07/09/16 08:38:16 PM,6.763,,,,,
38,07/09/16 09:38:21 PM,6.788,,,,,
39,07/09/16 10:38:26 PM,6.864,,,,,
40,07/09/16 11:38:31 PM,6.839,,,,,
41,07/10/16 12:38:36 AM,6.813,,,,,
42,07/10/16 01:38:41 AM,6.813,,,,,
43,07/10/16 02:38:46 AM,6.813,,,,,
44,07/10/16 03:38:51 AM,6.839,,,,,
45,07/10/16 04:38:56 AM,6.813,,,,,
46,07/10/16 05:39:01 AM,6.813,,,,,
47,07/10/16 06:39:06 AM,6.788,,,,,
48,07/10/16 07:39:11 AM,6.813,,,,,
49,07/10/16 08:39:16 AM,13.353,,,,,
50,07/10/16 09:39:21 AM,13.257,,,,,
51,07/10/16 10:39:26 AM,13.425,,,,,
52,07/10/16 11:39:31 AM,14.074,,,,,
53,07/10/16 12:39:36 PM,13.425,,,,,
54,07/10/16 01:39:41 PM,13.185,,,,,
55,07/10/16 02:39:46 PM,12.871,,,,,
56,07/10/16 03:39:51 PM,13.810,,,,,
57,07/10/16 04:39:56 PM,14.481,,,,,
58,07/10/16 05:40:01 PM,14.433,,,,,
59,07/10/16 06:40:06 PM,14.577,,,,,
60,07/10/16 07:40:11 PM,14.936,,,,,
61,07/10/16 08:40:16 PM,14.816,,,,,
62,07/10/16 09:40:21 PM,14.792,,,,,
63,07/10/16 10:40:26 PM,14.601,,,,,
64,07/10/16 11:40:31 PM,14.266,,,,,
65,07/11/16 12:40:36 AM,13.954,,,,,
66,07/11/16 01:40:41 AM,13.594,,,,,
67,07/11/16 02:40:46 AM,13.425,,,,,
68,07/11/16 03:40:51 AM,13.377,,,,,
69,07/11/16 04:40:56 AM,13.088,,,,,
70,07/11/16 05:41:01 AM,13.137,,,,,
71,07/11/16 06:41:06 AM,13.714,,,,,
72,07/11/16 07:41:11 AM,14.002,,,,,
73,07/11/16 08:41:16 AM,14.218,,,,,
74,07/11/16 09:41:21 AM,14.002,,,,,
75,07/11/16 10:41:26 AM,14.745,,,,,
76,07/11/16 11:41:31 AM,14.577,,,,,
77,07/11/16 12:41:36 PM,15.270,,,,,
78,07/11/16 01:41:41 PM,16.082,,,,,
79,07/11/16 02:41:46 PM,20.412,,,,,
80,07/11/16 03:41:51 PM,6.357,,,,,
81,07/11/16 04:41:56 PM,6.357,,,,,
82,07/11/16 05:42:01 PM,6.357,,,,,
83,07/11/16 06:42:06 PM,6.357,,,,,
84,07/11/16 07:42:11 PM,6.357,,,,,
85,07/11/16 08:42:16 PM,6.357,,,,,
86,07/11/16 09:42:21 PM,6.357,,,,,
87,07/11/16 10:42:26 PM,6.382,,,,,
88,07/11/16 11:42:31 PM,6.382,,,,,
89,07/12/16 12:42:36 AM,6.382,,,,,
90,07/12/16 01:42:41 AM,6.382,,,,,
91,07/12/16 02:42:46 AM,6.382,,,,,
92,07/12/16 03:42:51 AM,6.382,,,,,
93,07/12/16 04:42:56 AM,6.382,,,,,
94,07/12/16 05:43:01 AM,6.382,,,,,
95,07/12/16 06:43:06 AM,6.382,,,,,
96,07/12/16 07:43:11 AM,6.382,,,,,
97,07/12/16 08:43:16 AM,6.382,,,,,
98,07/12/16 09:43:21 AM,6.382,,,,,
99,07/12/16 10:43:26 AM,6.382,,,,,
100,07/12/16 11:43:31 AM,14.385,,,,,
101,07/12/16 12:43:36 PM,14.745,,,,,
102,07/12/16 01:43:41 PM,15.700,,,,,
103,07/12/16 02:43:46 PM,6.281,,,,,
104,07/12/16 03:43:51 PM,6.281,,,,,
105,07/12/16 04:43:56 PM,6.281,,,,,
106,07/12/16 05:44:01 PM,6.281,,,,,
107,07/12/16 06:44:06 PM,6.281,,,,,
108,07/12/16 07:44:11 PM,6.306,,,,,
109,07/12/16 08:44:16 PM,6.357,,,,,
110,07/12/16 09:44:21 PM,6.458,,,,,
111,07/12/16 10:44:26 PM,6.484,,,,,
112,07/12/16 11:44:31 PM,6.509,,,,,
113,07/13/16 12:44:36 AM,6.382,,,,,
114,07/13/16 01:44:41 AM,6.306,,,,,
115,07/13/16 02:44:46 AM,6.281,,,,,
116,07/13/16 03:44:51 AM,6.255,,,,,
117,07/13/16 04:44:56 AM,6.306,,,,,
118,07/13/16 05:45:01 AM,6.255,,,,,
119,07/13/16 06:45:06 AM,6.408,,,,,
120,07/13/16 07:45:11 AM,6.306,,,,,
121,07/13/16 08:45:16 AM,7.670,,,,,
122,07/13/16 09:45:21 AM,15.270,,,,,
123,07/13/16 10:45:26 AM,15.533,,,,,
124,07/13/16 11:45:31 AM,15.796,,,,,
125,07/13/16 12:45:36 PM,15.461,,,,,
126,07/13/16 01:45:41 PM,15.079,,,,,
127,07/13/16 02:45:46 PM,14.816,,,,,
128,07/13/16 03:45:51 PM,15.461,,,,,
129,07/13/16 04:45:56 PM,15.509,,,,,
130,07/13/16 05:46:01 PM,15.605,,,,,
131,07/13/16 06:46:06 PM,15.509,,,,,
132,07/13/16 07:46:11 PM,15.342,,,,,
133,07/13/16 08:46:16 PM,15.247,,,,,
134,07/13/16 09:46:21 PM,15.223,,,,,
135,07/13/16 10:46:26 PM,15.055,,,,,
136,07/13/16 11:46:31 PM,14.984,,,,,
137,07/14/16 12:46:36 AM,14.936,,,,,
138,07/14/16 01:46:41 AM,14.792,,,,,
139,07/14/16 02:46:46 AM,14.673,,,,,
140,07/14/16 03:46:51 AM,14.721,,,,,
141,07/14/16 04:46:56 AM,14.673,,,,,
142,07/14/16 05:47:01 AM,14.649,,,,,
143,07/14/16 06:47:06 AM,14.433,,,,,
144,07/14/16 07:47:11 AM,14.433,,,,,
145,07/14/16 08:47:16 AM,15.079,,,,,
146,07/14/16 09:47:21 AM,15.342,,,,,
147,07/14/16 10:47:26 AM,15.867,,,,,
148,07/14/16 11:47:31 AM,15.485,,,,,
149,07/14/16 12:47:36 PM,6.611,,,,,
150,07/14/16 01:47:41 PM,6.611,,,,,
151,07/14/16 02:47:46 PM,6.611,,,,,
152,07/14/16 03:47:51 PM,6.661,,,,,
153,07/14/16 04:47:56 PM,6.661,,,,,
154,07/14/16 05:48:01 PM,6.661,,,,,
155,07/14/16 06:48:06 PM,6.712,,,,,
156,07/14/16 07:48:11 PM,6.712,,,,,
157,07/14/16 08:48:16 PM,6.763,,,,,
158,07/14/16 09:48:21 PM,6.712,,,,,
159,07/14/16 10:48:26 PM,6.712,,,,,
160,07/14/16 11:48:31 PM,6.636,,,,,
161,07/15/16 12:48:36 AM,6.611,,,,,
162,07/15/16 01:48:41 AM,6.509,,,,,
163,07/15/16 02:48:46 AM,6.687,,,,,
164,07/15/16 03:48:51 AM,6.889,,,,,
165,07/15/16 04:48:56 AM,6.914,,,,,
166,07/15/16 05:49:01 AM,6.636,,,,,
167,07/15/16 06:49:06 AM,6.737,,,,,
168,07/15/16 07:49:11 AM,6.509,,,,,
169,07/15/16 08:49:16 AM,15.318,,,,,
170,07/15/16 09:49:21 AM,16.010,,,,,
171,07/15/16 09:52:19 AM,,,Logged,Logged,,
172,07/15/16 09:52:28 AM,,,,,Logged,Logged
