"Plot Title: 25"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10144773, SEN S/N: 10144773)","Coupler Detached (LGR S/N: 10144773)","Coupler Attached (LGR S/N: 10144773)","Host Connected (LGR S/N: 10144773)","Stopped (LGR S/N: 10144773)","End Of File (LGR S/N: 10144773)"
1,07/08/16 09:34:03 AM,21.461,,,,,
2,07/08/16 09:34:06 AM,,Logged,,,,
3,07/08/16 10:34:08 AM,28.742,,,,,
4,07/08/16 11:34:13 AM,23.160,,,,,
5,07/08/16 12:34:18 PM,46.003,,,,,
6,07/08/16 01:34:23 PM,22.824,,,,,
7,07/08/16 02:34:28 PM,7.066,,,,,
8,07/08/16 03:34:33 PM,7.116,,,,,
9,07/08/16 04:34:38 PM,7.091,,,,,
10,07/08/16 05:34:43 PM,7.091,,,,,
11,07/08/16 06:34:48 PM,7.091,,,,,
12,07/08/16 07:34:53 PM,7.167,,,,,
13,07/08/16 08:34:58 PM,7.242,,,,,
14,07/08/16 09:35:03 PM,7.192,,,,,
15,07/08/16 10:35:08 PM,7.142,,,,,
16,07/08/16 11:35:13 PM,7.142,,,,,
17,07/09/16 12:35:18 AM,7.167,,,,,
18,07/09/16 01:35:23 AM,7.293,,,,,
19,07/09/16 02:35:28 AM,7.217,,,,,
20,07/09/16 03:35:33 AM,7.142,,,,,
21,07/09/16 04:35:38 AM,7.192,,,,,
22,07/09/16 05:35:43 AM,7.242,,,,,
23,07/09/16 06:35:48 AM,7.116,,,,,
24,07/09/16 07:35:53 AM,7.242,,,,,
25,07/09/16 08:35:58 AM,7.268,,,,,
26,07/09/16 09:36:03 AM,15.557,,,,,
27,07/09/16 10:36:08 AM,15.509,,,,,
28,07/09/16 11:36:13 AM,15.008,,,,,
29,07/09/16 12:36:18 PM,15.581,,,,,
30,07/09/16 01:36:23 PM,16.939,,,,,
31,07/09/16 02:36:28 PM,6.661,,,,,
32,07/09/16 03:36:33 PM,6.687,,,,,
33,07/09/16 04:36:38 PM,6.661,,,,,
34,07/09/16 05:36:43 PM,6.661,,,,,
35,07/09/16 06:36:48 PM,6.661,,,,,
36,07/09/16 07:36:53 PM,6.661,,,,,
37,07/09/16 08:36:58 PM,6.661,,,,,
38,07/09/16 09:37:03 PM,6.661,,,,,
39,07/09/16 10:37:08 PM,6.661,,,,,
40,07/09/16 11:37:13 PM,6.661,,,,,
41,07/10/16 12:37:18 AM,6.687,,,,,
42,07/10/16 01:37:23 AM,6.687,,,,,
43,07/10/16 02:37:28 AM,6.687,,,,,
44,07/10/16 03:37:33 AM,6.661,,,,,
45,07/10/16 04:37:38 AM,6.687,,,,,
46,07/10/16 05:37:43 AM,6.661,,,,,
47,07/10/16 06:37:48 AM,6.661,,,,,
48,07/10/16 07:37:53 AM,6.661,,,,,
49,07/10/16 08:37:58 AM,6.687,,,,,
50,07/10/16 09:38:03 AM,13.425,,,,,
51,07/10/16 10:38:08 AM,13.810,,,,,
52,07/10/16 11:38:13 AM,15.605,,,,,
53,07/10/16 12:38:18 PM,15.342,,,,,
54,07/10/16 01:38:23 PM,15.223,,,,,
55,07/10/16 02:38:28 PM,14.314,,,,,
56,07/10/16 03:38:33 PM,16.654,,,,,
57,07/10/16 04:38:38 PM,17.677,,,,,
58,07/10/16 05:38:43 PM,17.201,,,,,
59,07/10/16 06:38:48 PM,16.844,,,,,
60,07/10/16 07:38:53 PM,16.868,,,,,
61,07/10/16 08:38:58 PM,15.819,,,,,
62,07/10/16 09:39:03 PM,15.318,,,,,
63,07/10/16 10:39:08 PM,14.745,,,,,
64,07/10/16 11:39:13 PM,14.361,,,,,
65,07/11/16 12:39:18 AM,13.954,,,,,
66,07/11/16 01:39:23 AM,13.497,,,,,
67,07/11/16 02:39:28 AM,13.401,,,,,
68,07/11/16 03:39:33 AM,13.329,,,,,
69,07/11/16 04:39:38 AM,13.137,,,,,
