"Plot Title: 30"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10378087, SEN S/N: 10378087)","Coupler Detached (LGR S/N: 10378087)","Coupler Attached (LGR S/N: 10378087)","Host Connected (LGR S/N: 10378087)","Stopped (LGR S/N: 10378087)","End Of File (LGR S/N: 10378087)"
1,07/08/16 09:39:19 AM,23.208,,,,,
2,07/08/16 09:39:22 AM,,Logged,,,,
3,07/08/16 10:39:24 AM,31.510,,,,,
4,07/08/16 11:39:29 AM,31.128,,,,,
5,07/08/16 12:39:34 PM,41.854,,,,,
6,07/08/16 01:39:39 PM,23.689,,,,,
7,07/08/16 02:39:44 PM,7.368,,,,,
8,07/08/16 03:39:49 PM,7.419,,,,,
9,07/08/16 04:39:54 PM,7.494,,,,,
10,07/08/16 05:39:59 PM,7.419,,,,,
11,07/08/16 06:40:04 PM,7.419,,,,,
12,07/08/16 07:40:09 PM,7.393,,,,,
13,07/08/16 08:40:14 PM,7.293,,,,,
14,07/08/16 09:40:19 PM,7.242,,,,,
15,07/08/16 10:40:24 PM,7.343,,,,,
16,07/08/16 11:40:29 PM,7.393,,,,,
17,07/09/16 12:40:34 AM,7.368,,,,,
18,07/09/16 01:40:39 AM,7.268,,,,,
19,07/09/16 02:40:44 AM,7.268,,,,,
20,07/09/16 03:40:49 AM,7.293,,,,,
21,07/09/16 04:40:54 AM,7.519,,,,,
22,07/09/16 05:40:59 AM,7.494,,,,,
23,07/09/16 06:41:04 AM,7.343,,,,,
24,07/09/16 07:41:09 AM,7.343,,,,,
25,07/09/16 08:41:14 AM,7.444,,,,,
26,07/09/16 09:41:19 AM,7.494,,,,,
27,07/09/16 10:41:24 AM,15.461,,,,,
28,07/09/16 11:41:29 AM,15.008,,,,,
29,07/09/16 12:41:34 PM,15.294,,,,,
30,07/09/16 01:41:39 PM,21.294,,,,,
31,07/09/16 02:41:44 PM,6.889,,,,,
32,07/09/16 03:41:49 PM,6.889,,,,,
33,07/09/16 04:41:54 PM,6.990,,,,,
34,07/09/16 05:41:59 PM,6.839,,,,,
35,07/09/16 06:42:04 PM,6.813,,,,,
36,07/09/16 07:42:09 PM,6.788,,,,,
37,07/09/16 08:42:14 PM,6.813,,,,,
38,07/09/16 09:42:19 PM,6.839,,,,,
39,07/09/16 10:42:24 PM,6.914,,,,,
40,07/09/16 11:42:29 PM,6.990,,,,,
41,07/10/16 12:42:34 AM,6.839,,,,,
42,07/10/16 01:42:39 AM,6.839,,,,,
43,07/10/16 02:42:44 AM,6.839,,,,,
44,07/10/16 03:42:49 AM,6.864,,,,,
45,07/10/16 04:42:54 AM,6.889,,,,,
46,07/10/16 05:42:59 AM,6.889,,,,,
47,07/10/16 06:43:04 AM,6.889,,,,,
48,07/10/16 07:43:09 AM,6.813,,,,,
49,07/10/16 08:43:14 AM,6.813,,,,,
50,07/10/16 09:43:19 AM,13.305,,,,,
51,07/10/16 10:43:24 AM,13.738,,,,,
52,07/10/16 11:43:29 AM,14.457,,,,,
53,07/10/16 12:43:34 PM,14.002,,,,,
54,07/10/16 01:43:39 PM,14.002,,,,,
55,07/10/16 02:43:44 PM,13.161,,,,,
56,07/10/16 03:43:49 PM,14.529,,,,,
57,07/10/16 04:43:54 PM,14.816,,,,,
58,07/10/16 05:43:59 PM,15.079,,,,,
59,07/10/16 06:44:04 PM,15.199,,,,,
60,07/10/16 07:44:09 PM,15.700,,,,,
61,07/10/16 08:44:14 PM,15.438,,,,,
62,07/10/16 09:44:19 PM,15.103,,,,,
63,07/10/16 10:44:24 PM,14.816,,,,,
64,07/10/16 11:44:29 PM,14.601,,,,,
65,07/11/16 12:44:34 AM,14.218,,,,,
66,07/11/16 01:44:39 AM,13.834,,,,,
67,07/11/16 02:44:44 AM,13.714,,,,,
68,07/11/16 03:44:49 AM,13.546,,,,,
69,07/11/16 04:44:54 AM,13.377,,,,,
70,07/11/16 05:44:59 AM,13.473,,,,,
71,07/11/16 06:45:04 AM,14.170,,,,,
72,07/11/16 07:45:09 AM,14.601,,,,,
73,07/11/16 08:45:14 AM,14.721,,,,,
74,07/11/16 09:45:19 AM,14.745,,,,,
75,07/11/16 10:45:24 AM,15.819,,,,,
76,07/11/16 11:45:29 AM,15.939,,,,,
77,07/11/16 12:45:34 PM,16.463,,,,,
78,07/11/16 01:45:39 PM,17.986,,,,,
79,07/11/16 02:45:44 PM,8.965,,,,,
80,07/11/16 03:45:49 PM,6.408,,,,,
81,07/11/16 04:45:54 PM,6.408,,,,,
82,07/11/16 05:45:59 PM,6.408,,,,,
83,07/11/16 06:46:04 PM,6.408,,,,,
84,07/11/16 07:46:09 PM,6.433,,,,,
85,07/11/16 08:46:14 PM,6.484,,,,,
86,07/11/16 09:46:19 PM,6.458,,,,,
87,07/11/16 10:46:24 PM,6.484,,,,,
88,07/11/16 11:46:29 PM,6.484,,,,,
89,07/12/16 12:46:34 AM,6.484,,,,,
90,07/12/16 01:46:39 AM,6.458,,,,,
91,07/12/16 02:46:44 AM,6.433,,,,,
92,07/12/16 03:46:49 AM,6.433,,,,,
93,07/12/16 04:46:54 AM,6.433,,,,,
94,07/12/16 05:46:59 AM,6.433,,,,,
95,07/12/16 06:47:04 AM,6.509,,,,,
96,07/12/16 07:47:09 AM,6.585,,,,,
97,07/12/16 08:47:14 AM,6.560,,,,,
98,07/12/16 09:47:19 AM,6.458,,,,,
99,07/12/16 10:47:24 AM,14.936,,,,,
100,07/12/16 11:47:29 AM,14.361,,,,,
101,07/12/16 12:47:34 PM,15.079,,,,,
102,07/12/16 01:47:39 PM,15.247,,,,,
103,07/12/16 02:47:44 PM,6.179,,,,,
104,07/12/16 03:47:49 PM,6.230,,,,,
105,07/12/16 04:47:54 PM,6.230,,,,,
106,07/12/16 05:47:59 PM,6.255,,,,,
107,07/12/16 06:48:04 PM,6.153,,,,,
108,07/12/16 07:48:09 PM,6.153,,,,,
109,07/12/16 08:48:14 PM,6.153,,,,,
110,07/12/16 09:48:19 PM,6.179,,,,,
111,07/12/16 10:48:24 PM,6.204,,,,,
112,07/12/16 11:48:29 PM,6.255,,,,,
113,07/13/16 12:48:34 AM,6.204,,,,,
114,07/13/16 01:48:39 AM,6.128,,,,,
115,07/13/16 02:48:44 AM,6.153,,,,,
116,07/13/16 03:48:49 AM,6.204,,,,,
117,07/13/16 04:48:54 AM,6.179,,,,,
118,07/13/16 05:48:59 AM,6.153,,,,,
119,07/13/16 06:49:04 AM,6.153,,,,,
120,07/13/16 07:49:09 AM,6.153,,,,,
121,07/13/16 08:49:14 AM,6.153,,,,,
122,07/13/16 09:49:19 AM,16.201,,,,,
123,07/13/16 10:49:24 AM,16.034,,,,,
124,07/13/16 11:49:29 AM,16.463,,,,,
