"Plot Title: 23"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518886, SEN S/N: 10518886)","Coupler Detached (LGR S/N: 10518886)","Coupler Attached (LGR S/N: 10518886)","Host Connected (LGR S/N: 10518886)","Stopped (LGR S/N: 10518886)","End Of File (LGR S/N: 10518886)"
1,07/08/16 09:34:39 AM,22.705,,,,,
2,07/08/16 09:34:42 AM,,Logged,,,,
3,07/08/16 10:34:44 AM,26.109,,,,,
4,07/08/16 11:34:49 AM,21.485,,,,,
5,07/08/16 12:34:54 PM,36.417,,,,,
6,07/08/16 01:34:59 PM,27.063,,,,,
7,07/08/16 02:35:04 PM,6.914,,,,,
8,07/08/16 03:35:09 PM,6.940,,,,,
9,07/08/16 04:35:14 PM,6.940,,,,,
10,07/08/16 05:35:19 PM,6.940,,,,,
11,07/08/16 06:35:24 PM,6.940,,,,,
12,07/08/16 07:35:29 PM,6.889,,,,,
13,07/08/16 08:35:34 PM,6.914,,,,,
14,07/08/16 09:35:39 PM,6.940,,,,,
15,07/08/16 10:35:44 PM,6.940,,,,,
16,07/08/16 11:35:49 PM,6.940,,,,,
17,07/09/16 12:35:54 AM,6.940,,,,,
18,07/09/16 01:35:59 AM,6.940,,,,,
19,07/09/16 02:36:04 AM,6.965,,,,,
20,07/09/16 03:36:09 AM,6.940,,,,,
21,07/09/16 04:36:14 AM,6.965,,,,,
22,07/09/16 05:36:19 AM,6.965,,,,,
23,07/09/16 06:36:24 AM,6.965,,,,,
24,07/09/16 07:36:29 AM,6.965,,,,,
25,07/09/16 08:36:34 AM,10.001,,,,,
26,07/09/16 09:36:39 AM,15.127,,,,,
27,07/09/16 10:36:44 AM,15.819,,,,,
28,07/09/16 11:36:49 AM,16.558,,,,,
29,07/09/16 12:36:54 PM,17.724,,,,,
30,07/09/16 01:36:59 PM,18.414,,,,,
31,07/09/16 02:37:04 PM,6.839,,,,,
32,07/09/16 03:37:09 PM,6.839,,,,,
33,07/09/16 04:37:14 PM,6.813,,,,,
34,07/09/16 05:37:19 PM,6.788,,,,,
35,07/09/16 06:37:24 PM,6.839,,,,,
36,07/09/16 07:37:29 PM,6.737,,,,,
37,07/09/16 08:37:34 PM,6.788,,,,,
38,07/09/16 09:37:39 PM,6.788,,,,,
39,07/09/16 10:37:44 PM,6.940,,,,,
40,07/09/16 11:37:49 PM,6.914,,,,,
41,07/10/16 12:37:54 AM,6.813,,,,,
42,07/10/16 01:37:59 AM,6.813,,,,,
