"Plot Title: 32"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10325635, SEN S/N: 10325635)","Coupler Detached (LGR S/N: 10325635)","Coupler Attached (LGR S/N: 10325635)","Host Connected (LGR S/N: 10325635)","Stopped (LGR S/N: 10325635)","End Of File (LGR S/N: 10325635)"
1,07/08/16 09:32:11 AM,23.400,,,,,
2,07/08/16 09:32:14 AM,,Logged,,,,
3,07/08/16 10:32:16 AM,30.824,,,,,
4,07/08/16 11:32:21 AM,23.208,,,,,
5,07/08/16 12:32:26 PM,40.573,,,,,
6,07/08/16 01:32:31 PM,23.785,,,,,
7,07/08/16 02:32:36 PM,7.142,,,,,
8,07/08/16 03:32:41 PM,7.167,,,,,
9,07/08/16 04:32:46 PM,7.142,,,,,
10,07/08/16 05:32:51 PM,7.066,,,,,
11,07/08/16 06:32:56 PM,7.066,,,,,
12,07/08/16 07:33:01 PM,7.091,,,,,
13,07/08/16 08:33:06 PM,7.142,,,,,
14,07/08/16 09:33:11 PM,7.192,,,,,
15,07/08/16 10:33:16 PM,7.192,,,,,
16,07/08/16 11:33:21 PM,7.242,,,,,
17,07/09/16 12:33:26 AM,7.116,,,,,
18,07/09/16 01:33:31 AM,7.091,,,,,
19,07/09/16 02:33:36 AM,7.142,,,,,
20,07/09/16 03:33:41 AM,7.217,,,,,
21,07/09/16 04:33:46 AM,7.116,,,,,
22,07/09/16 05:33:51 AM,7.242,,,,,
23,07/09/16 06:33:56 AM,7.116,,,,,
24,07/09/16 07:34:01 AM,7.142,,,,,
25,07/09/16 08:34:06 AM,7.167,,,,,
26,07/09/16 09:34:11 AM,15.485,,,,,
27,07/09/16 10:34:16 AM,15.366,,,,,
28,07/09/16 11:34:21 AM,14.960,,,,,
29,07/09/16 12:34:26 PM,15.199,,,,,
30,07/09/16 01:34:31 PM,16.320,,,,,
31,07/09/16 02:34:36 PM,6.788,,,,,
32,07/09/16 03:34:41 PM,6.839,,,,,
33,07/09/16 04:34:46 PM,6.813,,,,,
34,07/09/16 05:34:51 PM,6.788,,,,,
35,07/09/16 06:34:56 PM,6.788,,,,,
36,07/09/16 07:35:01 PM,6.763,,,,,
37,07/09/16 08:35:06 PM,6.763,,,,,
38,07/09/16 09:35:11 PM,6.788,,,,,
39,07/09/16 10:35:16 PM,6.813,,,,,
40,07/09/16 11:35:21 PM,6.813,,,,,
41,07/10/16 12:35:26 AM,6.763,,,,,
42,07/10/16 01:35:31 AM,6.763,,,,,
43,07/10/16 02:35:36 AM,6.763,,,,,
44,07/10/16 03:35:41 AM,6.763,,,,,
45,07/10/16 04:35:46 AM,6.813,,,,,
46,07/10/16 05:35:51 AM,6.864,,,,,
47,07/10/16 06:35:56 AM,6.813,,,,,
48,07/10/16 07:36:01 AM,6.788,,,,,
49,07/10/16 08:36:06 AM,6.763,,,,,
50,07/10/16 09:36:11 AM,13.618,,,,,
51,07/10/16 10:36:16 AM,14.122,,,,,
52,07/10/16 11:36:21 AM,16.225,,,,,
53,07/10/16 12:36:26 PM,16.654,,,,,
54,07/10/16 01:36:31 PM,16.392,,,,,
55,07/10/16 02:36:36 PM,14.266,,,,,
56,07/10/16 03:36:41 PM,17.296,,,,,
