"Plot Title: 2"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10325637, SEN S/N: 10325637)","Coupler Detached (LGR S/N: 10325637)","Coupler Attached (LGR S/N: 10325637)","Host Connected (LGR S/N: 10325637)","Stopped (LGR S/N: 10325637)","End Of File (LGR S/N: 10325637)"
1,07/08/16 09:38:45 AM,22.489,,,,,
2,07/08/16 09:38:49 AM,,Logged,,,,
3,07/08/16 10:38:50 AM,18.794,,,,,
4,07/08/16 11:38:55 AM,20.507,,,,,
5,07/08/16 12:39:00 PM,26.622,,,,,
6,07/08/16 01:39:05 PM,22.034,,,,,
7,07/08/16 02:39:10 PM,7.192,,,,,
8,07/08/16 03:39:15 PM,7.192,,,,,
9,07/08/16 04:39:20 PM,7.242,,,,,
10,07/08/16 05:39:25 PM,7.368,,,,,
11,07/08/16 06:39:30 PM,7.419,,,,,
12,07/08/16 07:39:35 PM,7.242,,,,,
13,07/08/16 08:39:40 PM,7.167,,,,,
14,07/08/16 09:39:45 PM,7.167,,,,,
15,07/08/16 10:39:50 PM,7.268,,,,,
16,07/08/16 11:39:55 PM,7.318,,,,,
17,07/09/16 12:40:00 AM,7.268,,,,,
18,07/09/16 01:40:05 AM,7.242,,,,,
19,07/09/16 02:40:10 AM,7.268,,,,,
20,07/09/16 03:40:15 AM,7.217,,,,,
21,07/09/16 04:40:20 AM,7.393,,,,,
22,07/09/16 05:40:25 AM,7.268,,,,,
23,07/09/16 06:40:30 AM,7.343,,,,,
24,07/09/16 07:40:35 AM,7.268,,,,,
25,07/09/16 08:40:40 AM,7.293,,,,,
26,07/09/16 09:40:45 AM,7.217,,,,,
27,07/09/16 10:40:50 AM,16.415,,,,,
28,07/09/16 11:40:55 AM,15.103,,,,,
29,07/09/16 12:41:00 PM,15.843,,,,,
30,07/09/16 01:41:05 PM,19.008,,,,,
31,07/09/16 02:41:10 PM,6.914,,,,,
32,07/09/16 03:41:15 PM,6.839,,,,,
33,07/09/16 04:41:20 PM,6.914,,,,,
34,07/09/16 05:41:25 PM,6.889,,,,,
35,07/09/16 06:41:30 PM,6.813,,,,,
36,07/09/16 07:41:35 PM,6.763,,,,,
37,07/09/16 08:41:40 PM,6.788,,,,,
38,07/09/16 09:41:45 PM,6.813,,,,,
39,07/09/16 10:41:50 PM,6.864,,,,,
40,07/09/16 11:41:55 PM,6.914,,,,,
41,07/10/16 12:42:00 AM,6.864,,,,,
42,07/10/16 01:42:05 AM,6.839,,,,,
43,07/10/16 02:42:10 AM,6.839,,,,,
44,07/10/16 03:42:15 AM,6.813,,,,,
45,07/10/16 04:42:20 AM,6.864,,,,,
46,07/10/16 05:42:25 AM,6.839,,,,,
47,07/10/16 06:42:30 AM,6.839,,,,,
48,07/10/16 07:42:35 AM,6.839,,,,,
49,07/10/16 08:42:40 AM,13.449,,,,,
50,07/10/16 09:42:45 AM,13.329,,,,,
51,07/10/16 10:42:50 AM,13.570,,,,,
52,07/10/16 11:42:55 AM,14.314,,,,,
53,07/10/16 12:43:00 PM,13.714,,,,,
54,07/10/16 01:43:05 PM,13.570,,,,,
55,07/10/16 02:43:10 PM,13.112,,,,,
56,07/10/16 03:43:15 PM,14.314,,,,,
57,07/10/16 04:43:20 PM,14.864,,,,,
58,07/10/16 05:43:25 PM,14.721,,,,,
59,07/10/16 06:43:30 PM,14.888,,,,,
60,07/10/16 07:43:35 PM,15.318,,,,,
61,07/10/16 08:43:40 PM,15.055,,,,,
62,07/10/16 09:43:45 PM,14.960,,,,,
63,07/10/16 10:43:50 PM,14.697,,,,,
64,07/10/16 11:43:55 PM,14.361,,,,,
65,07/11/16 12:44:00 AM,14.002,,,,,
66,07/11/16 01:44:05 AM,13.666,,,,,
67,07/11/16 02:44:10 AM,13.497,,,,,
68,07/11/16 03:44:15 AM,13.449,,,,,
69,07/11/16 04:44:20 AM,13.185,,,,,
70,07/11/16 05:44:25 AM,13.281,,,,,
71,07/11/16 06:44:30 AM,13.906,,,,,
72,07/11/16 07:44:35 AM,14.170,,,,,
73,07/11/16 08:44:40 AM,14.409,,,,,
74,07/11/16 09:44:45 AM,14.290,,,,,
