"Plot Title: 27"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518889, SEN S/N: 10518889)","Coupler Detached (LGR S/N: 10518889)","Coupler Attached (LGR S/N: 10518889)","Host Connected (LGR S/N: 10518889)","Stopped (LGR S/N: 10518889)","End Of File (LGR S/N: 10518889)"
1,07/08/16 09:33:20 AM,22.011,,,,,
2,07/08/16 09:33:27 AM,,Logged,,,,
3,07/08/16 10:33:25 AM,31.408,,,,,
4,07/08/16 11:33:30 AM,32.691,,,,,
5,07/08/16 12:33:35 PM,46.003,,,,,
6,07/08/16 01:33:40 PM,23.761,,,,,
7,07/08/16 02:33:45 PM,24.557,,,,,
8,07/08/16 03:33:50 PM,6.864,,,,,
9,07/08/16 04:33:55 PM,6.788,,,,,
10,07/08/16 05:34:00 PM,6.788,,,,,
11,07/08/16 06:34:05 PM,6.788,,,,,
12,07/08/16 07:34:10 PM,6.813,,,,,
13,07/08/16 08:34:15 PM,6.813,,,,,
14,07/08/16 09:34:20 PM,6.813,,,,,
15,07/08/16 10:34:25 PM,6.839,,,,,
16,07/08/16 11:34:30 PM,6.864,,,,,
17,07/09/16 12:34:35 AM,6.839,,,,,
18,07/09/16 01:34:40 AM,6.813,,,,,
19,07/09/16 02:34:45 AM,6.864,,,,,
20,07/09/16 03:34:50 AM,6.864,,,,,
21,07/09/16 04:34:55 AM,6.839,,,,,
22,07/09/16 05:35:00 AM,6.813,,,,,
23,07/09/16 06:35:05 AM,6.813,,,,,
24,07/09/16 07:35:10 AM,6.788,,,,,
25,07/09/16 08:35:15 AM,6.788,,,,,
26,07/09/16 09:35:20 AM,6.813,,,,,
27,07/09/16 10:35:25 AM,6.864,,,,,
28,07/09/16 11:35:30 AM,20.889,,,,,
29,07/09/16 12:35:35 PM,21.318,,,,,
30,07/09/16 01:35:40 PM,6.864,,,,,
31,07/09/16 02:35:45 PM,6.813,,,,,
32,07/09/16 03:35:50 PM,6.813,,,,,
33,07/09/16 04:35:55 PM,6.788,,,,,
34,07/09/16 05:36:00 PM,6.813,,,,,
35,07/09/16 06:36:05 PM,6.788,,,,,
36,07/09/16 07:36:10 PM,6.788,,,,,
37,07/09/16 08:36:15 PM,6.763,,,,,
38,07/09/16 09:36:20 PM,6.813,,,,,
39,07/09/16 10:36:25 PM,6.813,,,,,
40,07/09/16 11:36:30 PM,6.788,,,,,
41,07/10/16 12:36:35 AM,6.788,,,,,
42,07/10/16 01:36:40 AM,6.813,,,,,
43,07/10/16 02:36:45 AM,6.839,,,,,
44,07/10/16 03:36:50 AM,6.864,,,,,
45,07/10/16 04:36:55 AM,6.813,,,,,
46,07/10/16 05:37:00 AM,6.788,,,,,
47,07/10/16 06:37:05 AM,6.788,,,,,
48,07/10/16 07:37:10 AM,12.920,,,,,
49,07/10/16 08:37:15 AM,13.329,,,,,
50,07/10/16 09:37:20 AM,13.305,,,,,
51,07/10/16 10:37:25 AM,13.473,,,,,
52,07/10/16 11:37:30 AM,13.978,,,,,
53,07/10/16 12:37:35 PM,13.497,,,,,
54,07/10/16 01:37:40 PM,13.040,,,,,
55,07/10/16 02:37:45 PM,12.896,,,,,
56,07/10/16 03:37:50 PM,13.281,,,,,
57,07/10/16 04:37:55 PM,14.314,,,,,
58,07/10/16 05:38:00 PM,14.098,,,,,
59,07/10/16 06:38:05 PM,14.170,,,,,
60,07/10/16 07:38:10 PM,14.577,,,,,
61,07/10/16 08:38:15 PM,14.649,,,,,
62,07/10/16 09:38:20 PM,14.673,,,,,
63,07/10/16 10:38:25 PM,14.577,,,,,
64,07/10/16 11:38:30 PM,14.290,,,,,
65,07/11/16 12:38:35 AM,13.954,,,,,
66,07/11/16 01:38:40 AM,13.690,,,,,
67,07/11/16 02:38:45 AM,13.449,,,,,
68,07/11/16 03:38:50 AM,13.329,,,,,
69,07/11/16 04:38:55 AM,13.161,,,,,
70,07/11/16 05:39:00 AM,13.088,,,,,
71,07/11/16 06:39:05 AM,13.425,,,,,
72,07/11/16 07:39:10 AM,13.786,,,,,
73,07/11/16 08:39:15 AM,13.978,,,,,
74,07/11/16 09:39:20 AM,13.834,,,,,
75,07/11/16 10:39:25 AM,14.098,,,,,
76,07/11/16 11:39:30 AM,14.002,,,,,
77,07/11/16 12:39:35 PM,14.194,,,,,
78,07/11/16 01:39:40 PM,14.936,,,,,
79,07/11/16 02:39:45 PM,15.748,,,,,
80,07/11/16 03:39:50 PM,6.382,,,,,
81,07/11/16 04:39:55 PM,6.357,,,,,
82,07/11/16 05:40:00 PM,6.357,,,,,
83,07/11/16 06:40:05 PM,6.357,,,,,
84,07/11/16 07:40:10 PM,6.382,,,,,
85,07/11/16 08:40:15 PM,6.408,,,,,
86,07/11/16 09:40:20 PM,6.408,,,,,
87,07/11/16 10:40:25 PM,6.408,,,,,
88,07/11/16 11:40:30 PM,6.357,,,,,
89,07/12/16 12:40:35 AM,6.357,,,,,
90,07/12/16 01:40:40 AM,6.357,,,,,
91,07/12/16 02:40:45 AM,6.357,,,,,
92,07/12/16 03:40:50 AM,6.331,,,,,
93,07/12/16 04:40:55 AM,6.357,,,,,
94,07/12/16 05:41:00 AM,6.382,,,,,
95,07/12/16 06:41:05 AM,6.382,,,,,
96,07/12/16 07:41:10 AM,6.357,,,,,
97,07/12/16 08:41:15 AM,6.357,,,,,
98,07/12/16 09:41:20 AM,6.357,,,,,
99,07/12/16 10:41:25 AM,6.331,,,,,
