"Plot Title: 19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10137839, SEN S/N: 10137839)","Coupler Detached (LGR S/N: 10137839)","Coupler Attached (LGR S/N: 10137839)","Host Connected (LGR S/N: 10137839)","Stopped (LGR S/N: 10137839)","End Of File (LGR S/N: 10137839)"
1,07/08/16 09:35:37 AM,21.318,,,,,
2,07/08/16 09:35:41 AM,,Logged,,,,
3,07/08/16 10:35:42 AM,29.840,,,,,
4,07/08/16 11:35:47 AM,36.769,,,,,
5,07/08/16 12:35:52 PM,49.819,,,,,
6,07/08/16 01:35:57 PM,7.142,,,,,
7,07/08/16 02:36:02 PM,7.091,,,,,
8,07/08/16 03:36:07 PM,7.116,,,,,
9,07/08/16 04:36:12 PM,7.116,,,,,
10,07/08/16 05:36:17 PM,7.116,,,,,
11,07/08/16 06:36:22 PM,7.217,,,,,
12,07/08/16 07:36:27 PM,7.192,,,,,
13,07/08/16 08:36:32 PM,7.268,,,,,
14,07/08/16 09:36:37 PM,7.217,,,,,
15,07/08/16 10:36:42 PM,7.242,,,,,
16,07/08/16 11:36:47 PM,7.142,,,,,
17,07/09/16 12:36:52 AM,7.066,,,,,
18,07/09/16 01:36:57 AM,7.066,,,,,
19,07/09/16 02:37:02 AM,7.066,,,,,
20,07/09/16 03:37:07 AM,7.066,,,,,
21,07/09/16 04:37:12 AM,7.091,,,,,
22,07/09/16 05:37:17 AM,7.116,,,,,
23,07/09/16 06:37:22 AM,7.142,,,,,
24,07/09/16 07:37:27 AM,10.663,,,,,
25,07/09/16 08:37:32 AM,15.605,,,,,
26,07/09/16 09:37:37 AM,14.936,,,,,
27,07/09/16 10:37:42 AM,15.199,,,,,
28,07/09/16 11:37:47 AM,15.151,,,,,
29,07/09/16 12:37:52 PM,16.249,,,,,
30,07/09/16 01:37:57 PM,16.820,,,,,
31,07/09/16 02:38:02 PM,19.555,,,,,
32,07/09/16 03:38:07 PM,6.484,,,,,
33,07/09/16 04:38:12 PM,6.535,,,,,
34,07/09/16 05:38:17 PM,6.535,,,,,
35,07/09/16 06:38:22 PM,6.535,,,,,
36,07/09/16 07:38:27 PM,6.535,,,,,
37,07/09/16 08:38:32 PM,6.535,,,,,
38,07/09/16 09:38:37 PM,6.560,,,,,
39,07/09/16 10:38:42 PM,6.636,,,,,
40,07/09/16 11:38:47 PM,6.687,,,,,
41,07/10/16 12:38:52 AM,6.611,,,,,
42,07/10/16 01:38:57 AM,6.408,,,,,
43,07/10/16 02:39:02 AM,6.382,,,,,
44,07/10/16 03:39:07 AM,6.382,,,,,
45,07/10/16 04:39:12 AM,6.408,,,,,
46,07/10/16 05:39:17 AM,6.408,,,,,
47,07/10/16 06:39:22 AM,6.433,,,,,
48,07/10/16 07:39:27 AM,6.458,,,,,
49,07/10/16 08:39:32 AM,6.408,,,,,
50,07/10/16 09:39:37 AM,6.433,,,,,
51,07/10/16 10:39:42 AM,6.509,,,,,
52,07/10/16 11:39:47 AM,15.031,,,,,
53,07/10/16 12:39:52 PM,14.218,,,,,
54,07/10/16 01:39:57 PM,13.810,,,,,
55,07/10/16 02:40:02 PM,13.666,,,,,
56,07/10/16 03:40:07 PM,15.199,,,,,
57,07/10/16 04:40:12 PM,15.438,,,,,
58,07/10/16 05:40:17 PM,15.390,,,,,
59,07/10/16 06:40:22 PM,15.342,,,,,
60,07/10/16 07:40:27 PM,15.724,,,,,
61,07/10/16 08:40:32 PM,15.390,,,,,
62,07/10/16 09:40:37 PM,15.055,,,,,
63,07/10/16 10:40:42 PM,14.721,,,,,
64,07/10/16 11:40:47 PM,14.385,,,,,
65,07/11/16 12:40:52 AM,14.026,,,,,
66,07/11/16 01:40:57 AM,13.690,,,,,
67,07/11/16 02:41:02 AM,13.594,,,,,
68,07/11/16 03:41:07 AM,13.473,,,,,
69,07/11/16 04:41:12 AM,13.233,,,,,
70,07/11/16 05:41:17 AM,13.425,,,,,
71,07/11/16 06:41:22 AM,14.218,,,,,
72,07/11/16 07:41:27 AM,14.553,,,,,
73,07/11/16 08:41:32 AM,15.055,,,,,
74,07/11/16 09:41:37 AM,14.936,,,,,
75,07/11/16 10:41:42 AM,16.344,,,,,
76,07/11/16 11:41:47 AM,16.129,,,,,
77,07/11/16 12:41:52 PM,17.058,,,,,
78,07/11/16 01:41:57 PM,6.458,,,,,
79,07/11/16 02:42:02 PM,6.458,,,,,
80,07/11/16 03:42:07 PM,6.433,,,,,
81,07/11/16 04:42:12 PM,6.433,,,,,
82,07/11/16 05:42:17 PM,6.433,,,,,
83,07/11/16 06:42:22 PM,6.433,,,,,
84,07/11/16 07:42:27 PM,6.433,,,,,
85,07/11/16 08:42:32 PM,6.458,,,,,
86,07/11/16 09:42:37 PM,6.458,,,,,
87,07/11/16 10:42:42 PM,6.458,,,,,
88,07/11/16 11:42:47 PM,6.458,,,,,
89,07/12/16 12:42:52 AM,6.458,,,,,
90,07/12/16 01:42:57 AM,6.458,,,,,
91,07/12/16 02:43:02 AM,6.458,,,,,
92,07/12/16 03:43:07 AM,6.484,,,,,
93,07/12/16 04:43:12 AM,6.484,,,,,
94,07/12/16 05:43:17 AM,6.484,,,,,
95,07/12/16 06:43:22 AM,6.458,,,,,
96,07/12/16 07:43:27 AM,10.883,,,,,
97,07/12/16 08:43:32 AM,13.786,,,,,
98,07/12/16 09:43:37 AM,14.074,,,,,
99,07/12/16 10:43:42 AM,14.122,,,,,
100,07/12/16 11:43:47 AM,14.194,,,,,
101,07/12/16 12:43:52 PM,14.721,,,,,
102,07/12/16 01:43:57 PM,14.912,,,,,
103,07/12/16 02:44:02 PM,15.939,,,,,
104,07/12/16 03:44:07 PM,6.000,,,,,
105,07/12/16 04:44:12 PM,6.000,,,,,
106,07/12/16 05:44:17 PM,5.975,,,,,
107,07/12/16 06:44:22 PM,5.949,,,,,
108,07/12/16 07:44:27 PM,5.924,,,,,
109,07/12/16 08:44:32 PM,5.924,,,,,
110,07/12/16 09:44:37 PM,5.898,,,,,
111,07/12/16 10:44:42 PM,5.924,,,,,
112,07/12/16 11:44:47 PM,5.924,,,,,
113,07/13/16 12:44:52 AM,5.898,,,,,
114,07/13/16 01:44:57 AM,5.924,,,,,
115,07/13/16 02:45:02 AM,5.924,,,,,
116,07/13/16 03:45:07 AM,6.026,,,,,
117,07/13/16 04:45:12 AM,6.000,,,,,
118,07/13/16 05:45:17 AM,6.000,,,,,
119,07/13/16 06:45:22 AM,5.949,,,,,
120,07/13/16 07:45:27 AM,5.924,,,,,
121,07/13/16 08:45:32 AM,5.924,,,,,
122,07/13/16 09:45:37 AM,5.924,,,,,
123,07/13/16 10:45:42 AM,5.898,,,,,
124,07/13/16 11:45:47 AM,5.898,,,,,
125,07/13/16 12:45:52 PM,15.891,,,,,
126,07/13/16 01:45:57 PM,15.509,,,,,
127,07/13/16 02:46:02 PM,15.151,,,,,
128,07/13/16 03:46:07 PM,15.652,,,,,
129,07/13/16 04:46:12 PM,15.867,,,,,
130,07/13/16 05:46:17 PM,15.963,,,,,
131,07/13/16 06:46:22 PM,15.796,,,,,
132,07/13/16 07:46:27 PM,15.629,,,,,
133,07/13/16 08:46:32 PM,15.342,,,,,
134,07/13/16 09:46:37 PM,15.366,,,,,
135,07/13/16 10:46:42 PM,15.031,,,,,
136,07/13/16 11:46:47 PM,15.031,,,,,
137,07/14/16 12:46:52 AM,14.984,,,,,
138,07/14/16 01:46:57 AM,14.768,,,,,
139,07/14/16 02:47:02 AM,14.673,,,,,
140,07/14/16 03:47:07 AM,14.745,,,,,
141,07/14/16 04:47:12 AM,14.721,,,,,
142,07/14/16 05:47:17 AM,14.697,,,,,
143,07/14/16 06:47:22 AM,14.433,,,,,
144,07/14/16 07:47:27 AM,14.553,,,,,
145,07/14/16 08:47:32 AM,15.270,,,,,
146,07/14/16 09:47:37 AM,15.939,,,,,
147,07/14/16 10:47:42 AM,16.725,,,,,
148,07/14/16 11:47:47 AM,6.889,,,,,
149,07/14/16 12:47:52 PM,6.914,,,,,
