"Plot Title: 13"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10137838, SEN S/N: 10137838)","Coupler Detached (LGR S/N: 10137838)","Coupler Attached (LGR S/N: 10137838)","Host Connected (LGR S/N: 10137838)","Stopped (LGR S/N: 10137838)","End Of File (LGR S/N: 10137838)"
1,07/08/16 09:36:45 AM,21.485,,,,,
2,07/08/16 09:36:48 AM,,Logged,,,,
3,07/08/16 10:36:50 AM,25.137,,,,,
4,07/08/16 11:36:55 AM,21.413,,,,,
5,07/08/16 12:37:00 PM,40.978,,,,,
6,07/08/16 01:37:05 PM,7.167,,,,,
7,07/08/16 02:37:10 PM,6.839,,,,,
8,07/08/16 03:37:15 PM,6.864,,,,,
9,07/08/16 04:37:20 PM,6.839,,,,,
10,07/08/16 05:37:25 PM,6.864,,,,,
11,07/08/16 06:37:30 PM,6.889,,,,,
12,07/08/16 07:37:35 PM,6.914,,,,,
13,07/08/16 08:37:40 PM,6.914,,,,,
14,07/08/16 09:37:45 PM,6.914,,,,,
15,07/08/16 10:37:50 PM,6.940,,,,,
16,07/08/16 11:37:55 PM,6.940,,,,,
17,07/09/16 12:38:00 AM,6.889,,,,,
18,07/09/16 01:38:05 AM,6.889,,,,,
19,07/09/16 02:38:10 AM,6.889,,,,,
20,07/09/16 03:38:15 AM,6.889,,,,,
21,07/09/16 04:38:20 AM,6.914,,,,,
22,07/09/16 05:38:25 AM,6.940,,,,,
23,07/09/16 06:38:30 AM,6.965,,,,,
24,07/09/16 07:38:35 AM,6.965,,,,,
25,07/09/16 08:38:40 AM,16.201,,,,,
26,07/09/16 09:38:45 AM,15.031,,,,,
27,07/09/16 10:38:50 AM,15.414,,,,,
28,07/09/16 11:38:55 AM,15.939,,,,,
29,07/09/16 12:39:00 PM,17.558,,,,,
30,07/09/16 01:39:05 PM,17.867,,,,,
31,07/09/16 02:39:10 PM,9.534,,,,,
32,07/09/16 03:39:15 PM,9.262,,,,,
33,07/09/16 04:39:20 PM,9.139,,,,,
34,07/09/16 05:39:25 PM,9.213,,,,,
35,07/09/16 06:39:30 PM,8.767,,,,,
36,07/09/16 07:39:35 PM,9.089,,,,,
37,07/09/16 08:39:40 PM,8.965,,,,,
38,07/09/16 09:39:45 PM,9.040,,,,,
39,07/09/16 10:39:50 PM,9.064,,,,,
40,07/09/16 11:39:55 PM,9.040,,,,,
41,07/10/16 12:40:00 AM,9.238,,,,,
42,07/10/16 01:40:05 AM,9.139,,,,,
43,07/10/16 02:40:10 AM,9.361,,,,,
44,07/10/16 03:40:15 AM,9.287,,,,,
45,07/10/16 04:40:20 AM,8.767,,,,,
46,07/10/16 05:40:25 AM,9.262,,,,,
47,07/10/16 06:40:30 AM,9.114,,,,,
48,07/10/16 07:40:35 AM,9.262,,,,,
49,07/10/16 08:40:40 AM,9.139,,,,,
50,07/10/16 09:40:45 AM,9.262,,,,,
51,07/10/16 10:40:50 AM,13.834,,,,,
52,07/10/16 11:40:55 AM,14.146,,,,,
53,07/10/16 12:41:00 PM,13.401,,,,,
54,07/10/16 01:41:05 PM,12.920,,,,,
55,07/10/16 02:41:10 PM,12.968,,,,,
56,07/10/16 03:41:15 PM,13.666,,,,,
57,07/10/16 04:41:20 PM,14.050,,,,,
58,07/10/16 05:41:25 PM,14.050,,,,,
59,07/10/16 06:41:30 PM,14.122,,,,,
60,07/10/16 07:41:35 PM,14.577,,,,,
61,07/10/16 08:41:40 PM,14.625,,,,,
62,07/10/16 09:41:45 PM,14.601,,,,,
63,07/10/16 10:41:50 PM,14.481,,,,,
64,07/10/16 11:41:55 PM,14.170,,,,,
65,07/11/16 12:42:00 AM,13.882,,,,,
66,07/11/16 01:42:05 AM,13.546,,,,,
67,07/11/16 02:42:10 AM,13.449,,,,,
68,07/11/16 03:42:15 AM,13.329,,,,,
69,07/11/16 04:42:20 AM,13.064,,,,,
70,07/11/16 05:42:25 AM,13.112,,,,,
71,07/11/16 06:42:30 AM,13.594,,,,,
72,07/11/16 07:42:35 AM,13.906,,,,,
