DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/03/18	11:10:00 AM	23.328					
07/03/18	12:10:00 PM	18.485					
07/03/18	01:10:00 PM	21.056					
07/03/18	02:10:00 PM	23.256					
07/03/18	03:10:00 PM	5.154					
07/03/18	04:10:00 PM	5.128					
07/03/18	05:10:00 PM	5.128					
07/03/18	06:10:00 PM	5.102					
07/03/18	07:10:00 PM	5.076					
07/03/18	08:10:00 PM	5.076					
07/03/18	09:10:00 PM	5.076					
07/03/18	10:10:00 PM	5.076					
07/03/18	11:10:00 PM	5.076					
07/04/18	12:10:00 AM	5.102					
07/04/18	01:10:00 AM	5.154					
07/04/18	02:10:00 AM	5.154					
07/04/18	03:10:00 AM	5.179					
07/04/18	04:10:00 AM	5.179					
07/04/18	05:10:00 AM	5.154					
07/04/18	06:10:00 AM	5.128					
07/04/18	07:10:00 AM	5.102					
07/04/18	08:10:00 AM	5.076					
07/04/18	09:10:00 AM	5.076					
07/04/18	10:10:00 AM	17.867					
07/04/18	11:10:00 AM	15.796					
07/04/18	12:10:00 PM	15.700					
07/04/18	01:10:00 PM	16.630					
07/04/18	02:10:00 PM	22.585					
07/04/18	03:10:00 PM	5.385					
07/04/18	04:10:00 PM	5.385					
07/04/18	05:10:00 PM	5.411					
07/04/18	06:10:00 PM	5.334					
07/04/18	07:10:00 PM	5.334					
07/04/18	08:10:00 PM	5.334					
07/04/18	09:10:00 PM	5.334					
07/04/18	10:10:00 PM	5.334					
07/04/18	11:10:00 PM	5.308					
07/05/18	12:10:00 AM	5.334					
07/05/18	01:10:00 AM	5.360					
07/05/18	02:10:00 AM	5.437					
07/05/18	03:10:00 AM	5.462					
07/05/18	04:10:00 AM	5.360					
07/05/18	05:10:00 AM	5.360					
07/05/18	06:10:00 AM	5.411					
07/05/18	07:10:00 AM	5.411					
07/05/18	08:10:00 AM	5.334					
07/05/18	09:10:00 AM	5.334					
07/05/18	10:10:00 AM	17.225					
07/05/18	11:10:00 AM	18.461					
07/05/18	12:10:00 PM	20.484					
07/05/18	01:10:00 PM	20.507					
07/05/18	02:10:00 PM	22.848					
07/05/18	03:10:00 PM	5.385					
07/05/18	04:10:00 PM	5.411					
07/05/18	05:10:00 PM	5.437					
07/05/18	06:10:00 PM	5.360					
07/05/18	07:10:00 PM	5.385					
07/05/18	08:10:00 PM	5.411					
07/05/18	09:10:00 PM	5.437					
07/05/18	10:10:00 PM	5.385					
07/05/18	11:10:00 PM	5.411					
07/06/18	12:10:00 AM	5.411					
07/06/18	01:10:00 AM	5.437					
07/06/18	02:10:00 AM	5.437					
07/06/18	03:10:00 AM	5.437					
07/06/18	04:10:00 AM	5.411					
07/06/18	05:10:00 AM	5.437					
07/06/18	06:10:00 AM	5.411					
07/06/18	07:10:00 AM	5.385					
07/06/18	08:10:00 AM	5.385					
07/06/18	09:10:00 AM	5.385					
07/06/18	10:10:00 AM	15.986					
07/06/18	11:10:00 AM	16.630					
07/06/18	12:10:00 PM	15.461					
07/06/18	01:10:00 PM	16.439					
07/06/18	02:10:00 PM	10.492					
07/06/18	03:10:00 PM	5.179					
07/06/18	04:10:00 PM	5.179					
07/06/18	05:10:00 PM	5.179					
07/06/18	06:10:00 PM	5.154					
07/06/18	07:10:00 PM	5.205					
07/06/18	08:10:00 PM	5.257					
07/06/18	09:10:00 PM	5.257					
07/06/18	10:10:00 PM	5.205					
07/06/18	11:10:00 PM	5.231					
07/07/18	12:10:00 AM	5.231					
07/07/18	01:10:00 AM	5.205					
07/07/18	02:10:00 AM	5.179					
