Date Time	Temperature  (*C)
06/21/11 	10:13:27.0	19.73
06/21/11 	11:13:27.0	22.36
06/21/11 	12:13:27.0	19.89
06/21/11 	13:13:27.0	18.43
06/21/11 	14:13:27.0	6.71
06/21/11 	15:13:27.0	6.86
06/21/11 	16:13:27.0	6.24
06/21/11 	17:13:27.0	6.24
06/21/11 	18:13:27.0	6.24
06/21/11 	19:13:27.0	6.71
06/21/11 	20:13:27.0	7.02
06/21/11 	21:13:27.0	6.55
06/21/11 	22:13:27.0	6.55
06/21/11 	23:13:27.0	6.39
06/22/11 	00:13:27.0	6.24
06/22/11 	01:13:27.0	6.08
06/22/11 	02:13:27.0	6.86
06/22/11 	03:13:27.0	6.55
06/22/11 	04:13:27.0	6.39
06/22/11 	05:13:27.0	6.24
06/22/11 	06:13:27.0	6.24
06/22/11 	07:13:27.0	6.86
06/22/11 	08:13:27.0	13.22
06/22/11 	09:13:27.0	12.59
06/22/11 	10:13:27.0	12.75
06/22/11 	11:13:27.0	13.52
06/22/11 	12:13:27.0	13.83
06/22/11 	13:13:27.0	15.24
06/22/11 	14:13:27.0	15.56
06/22/11 	15:13:27.0	18.92
06/22/11 	16:13:27.0	4.83
06/22/11 	17:13:27.0	4.99
06/22/11 	18:13:27.0	4.99
06/22/11 	19:13:27.0	4.68
06/22/11 	20:13:27.0	4.68
06/22/11 	21:13:27.0	4.83
06/22/11 	22:13:27.0	4.68
06/22/11 	23:13:27.0	4.68
06/23/11 	00:13:27.0	4.68
06/23/11 	01:13:27.0	4.83
06/23/11 	02:13:27.0	4.68
06/23/11 	03:13:27.0	4.83
06/23/11 	04:13:27.0	4.68
06/23/11 	05:13:27.0	4.83
06/23/11 	06:13:27.0	4.83
06/23/11 	07:13:27.0	4.68
06/23/11 	08:13:27.0	4.68
06/23/11 	09:13:27.0	4.68
06/23/11 	10:13:27.0	4.83
06/23/11 	11:13:27.0	4.68
06/23/11 	12:13:27.0	4.68
06/23/11 	13:13:27.0	20.22
06/23/11 	14:13:27.0	4.83
06/23/11 	15:13:27.0	4.68
06/23/11 	16:13:27.0	4.68
06/23/11 	17:13:27.0	4.68
06/23/11 	18:13:27.0	4.68
06/23/11 	19:13:27.0	4.68
06/23/11 	20:13:27.0	4.68
06/23/11 	21:13:27.0	4.68
06/23/11 	22:13:27.0	4.68
06/23/11 	23:13:27.0	4.68
06/24/11 	00:13:27.0	4.68
06/24/11 	01:13:27.0	4.68
06/24/11 	02:13:27.0	4.68
06/24/11 	03:13:27.0	4.68
06/24/11 	04:13:27.0	4.68
06/24/11 	05:13:27.0	4.68
06/24/11 	06:13:27.0	4.68
06/24/11 	07:13:27.0	4.68
06/24/11 	08:13:27.0	4.68
06/24/11 	09:13:27.0	12.91
06/24/11 	10:13:27.0	12.28
06/24/11 	11:13:27.0	13.06
06/24/11 	12:13:27.0	13.06
06/24/11 	13:13:27.0	13.83
06/24/11 	14:13:27.0	13.68
06/24/11 	15:13:27.0	14.29
06/24/11 	16:13:27.0	4.83
06/24/11 	17:13:27.0	4.68
06/24/11 	18:13:27.0	4.83
06/24/11 	19:13:27.0	4.83
06/24/11 	20:13:27.0	4.68
06/24/11 	21:13:27.0	4.68
06/24/11 	22:13:27.0	4.68
06/24/11 	23:13:27.0	4.68
06/25/11 	00:13:27.0	4.68
06/25/11 	01:13:27.0	4.68
06/25/11 	02:13:27.0	4.68
06/25/11 	03:13:27.0	4.68
06/25/11 	04:13:27.0	4.68
06/25/11 	05:13:27.0	4.83
06/25/11 	06:13:27.0	4.68
06/25/11 	07:13:27.0	4.68
06/25/11 	08:13:27.0	4.68
06/25/11 	09:13:27.0	4.68
06/25/11 	10:13:27.0	4.68
06/25/11 	11:13:27.0	4.68
06/25/11 	12:13:27.0	13.52
06/25/11 	13:13:27.0	14.61
06/25/11 	14:13:27.0	4.83
06/25/11 	15:13:27.0	4.83
06/25/11 	16:13:27.0	4.68
06/25/11 	17:13:27.0	4.68
06/25/11 	18:13:27.0	4.68
06/25/11 	19:13:27.0	4.68
06/25/11 	20:13:27.0	4.83
06/25/11 	21:13:27.0	4.83
06/25/11 	22:13:27.0	4.68
06/25/11 	23:13:27.0	4.83
06/26/11 	00:13:27.0	4.68
06/26/11 	01:13:27.0	4.68
06/26/11 	02:13:27.0	4.68
06/26/11 	03:13:27.0	4.68
06/26/11 	04:13:27.0	4.68
06/26/11 	05:13:27.0	4.83
06/26/11 	06:13:27.0	4.83
06/26/11 	07:13:27.0	4.68
06/26/11 	08:13:27.0	4.68
06/26/11 	09:13:27.0	4.68
06/26/11 	10:13:27.0	4.68
06/26/11 	11:13:27.0	4.68
06/26/11 	12:13:27.0	4.68
06/26/11 	13:13:27.0	4.68
06/26/11 	14:13:27.0	20.71
06/26/11 	15:13:27.0	21.86
06/26/11 	16:13:27.0	22.69
06/26/11 	17:13:27.0	23.54
06/26/11 	18:13:27.0	23.89
06/26/11 	19:13:27.0	24.41
06/26/11 	20:13:27.0	24.58
06/26/11 	21:13:27.0	24.75
06/26/11 	22:13:27.0	24.41
06/26/11 	23:13:27.0	24.06
06/27/11 	00:13:27.0	23.89
06/27/11 	01:13:27.0	23.37
06/27/11 	02:13:27.0	22.87
06/27/11 	03:13:27.0	22.53
06/27/11 	04:13:27.0	22.03
06/27/11 	05:13:27.0	21.69
06/27/11 	06:13:27.0	20.87
06/27/11 	07:13:27.0	20.22
06/27/11 	08:13:27.0	20.71
06/27/11 	09:13:27.0	21.03
06/27/11 	10:13:27.0	21.86
06/27/11 	11:13:27.0	23.03
06/27/11 	12:13:27.0	24.23
06/27/11 	13:13:27.0	24.23
06/27/11 	14:13:27.0	24.23
06/27/11 	15:13:27.0	25.10
06/27/11 	16:13:27.0	25.44
06/27/11 	17:13:27.0	25.79
06/27/11 	18:13:27.0	26.14
06/27/11 	19:13:27.0	26.49
06/27/11 	20:13:27.0	25.96
06/27/11 	21:13:27.0	25.44
06/27/11 	22:13:27.0	24.75
06/27/11 	23:13:27.0	23.89
06/28/11 	00:13:27.0	23.03
06/28/11 	01:13:27.0	22.19
06/28/11 	02:13:27.0	21.53
06/28/11 	03:13:27.0	21.03
06/28/11 	04:13:27.0	20.71
06/28/11 	05:13:27.0	20.38
06/28/11 	06:13:27.0	20.06
06/28/11 	07:13:27.0	20.06
06/28/11 	08:13:27.0	20.38
06/28/11 	09:13:27.0	20.22
06/28/11 	10:13:27.0	20.38
06/28/11 	11:13:27.0	20.87
06/28/11 	12:13:27.0	20.71
06/28/11 	13:13:27.0	21.03
06/28/11 	14:13:27.0	21.36
06/28/11 	15:13:27.0	21.20
06/28/11 	16:13:27.0	21.20
06/28/11 	17:13:27.0	21.36
06/28/11 	18:13:27.0	21.69
06/28/11 	19:13:27.0	21.69
06/28/11 	20:13:27.0	20.87
06/28/11 	21:13:27.0	20.06
06/28/11 	22:13:27.0	19.73
06/28/11 	23:13:27.0	20.06
06/29/11 	00:13:27.0	19.89
06/29/11 	01:13:27.0	19.24
06/29/11 	02:13:27.0	18.92
06/29/11 	03:13:27.0	18.43
06/29/11 	04:13:27.0	18.11
06/29/11 	05:13:27.0	19.73
06/29/11 	06:13:27.0	20.54
06/29/11 	07:13:27.0	20.06
06/29/11 	08:13:27.0	18.27
06/29/11 	09:13:27.0	12.44
06/29/11 	10:13:27.0	11.51
06/29/11 	11:13:27.0	10.89
06/29/11 	12:13:27.0	11.20
06/29/11 	13:13:27.0	11.66
06/29/11 	14:13:27.0	12.59
06/29/11 	15:13:27.0	12.75
06/29/11 	16:13:27.0	13.52
06/29/11 	17:13:27.0	13.37
06/29/11 	18:13:27.0	12.75
06/29/11 	19:13:27.0	11.82
06/29/11 	20:13:27.0	11.97
06/29/11 	21:13:27.0	11.82
06/29/11 	22:13:27.0	11.51
06/29/11 	23:13:27.0	11.20
06/30/11 	00:13:27.0	11.04
06/30/11 	01:13:27.0	10.58
06/30/11 	02:13:27.0	10.58
06/30/11 	03:13:27.0	10.42
06/30/11 	04:13:27.0	10.27
06/30/11 	05:13:27.0	10.27
06/30/11 	06:13:27.0	10.42
06/30/11 	07:13:27.0	10.11
06/30/11 	08:13:27.0	10.11
06/30/11 	09:13:27.0	10.11
06/30/11 	10:13:27.0	10.27
