Date Time	Temperature  (*C)
06/21/11 	11:12:23.0	23.30
06/21/11 	12:12:23.0	18.86
06/21/11 	13:12:23.0	18.22
06/21/11 	14:12:23.0	20.64
06/21/11 	15:12:23.0	21.96
06/21/11 	16:12:23.0	20.81
06/21/11 	17:12:23.0	21.96
06/21/11 	18:12:23.0	23.64
06/21/11 	19:12:23.0	24.33
06/21/11 	20:12:23.0	24.33
06/21/11 	21:12:23.0	24.33
06/21/11 	22:12:23.0	24.16
06/21/11 	23:12:23.0	23.64
06/22/11 	00:12:23.0	22.97
06/22/11 	01:12:23.0	22.46
06/22/11 	02:12:23.0	21.96
06/22/11 	03:12:23.0	21.30
06/22/11 	04:12:23.0	20.48
06/22/11 	05:12:23.0	19.84
06/22/11 	06:12:23.0	19.51
06/22/11 	07:12:23.0	19.35
06/22/11 	08:12:23.0	20.00
06/22/11 	09:12:23.0	21.30
06/22/11 	10:12:23.0	24.67
06/22/11 	11:12:23.0	24.33
06/22/11 	12:12:23.0	24.50
06/22/11 	13:12:23.0	21.63
06/22/11 	14:12:23.0	19.68
06/22/11 	15:12:23.0	20.16
06/22/11 	16:12:23.0	24.33
06/22/11 	17:12:23.0	4.52
06/22/11 	18:12:23.0	4.52
06/22/11 	19:12:23.0	4.52
06/22/11 	20:12:23.0	4.52
06/22/11 	21:12:23.0	4.52
06/22/11 	22:12:23.0	4.52
06/22/11 	23:12:23.0	4.52
06/23/11 	00:12:23.0	4.52
06/23/11 	01:12:23.0	4.52
06/23/11 	02:12:23.0	4.52
06/23/11 	03:12:23.0	4.52
06/23/11 	04:12:23.0	4.52
06/23/11 	05:12:23.0	4.52
06/23/11 	06:12:23.0	4.52
06/23/11 	07:12:23.0	4.52
06/23/11 	08:12:23.0	4.52
06/23/11 	09:12:23.0	4.52
06/23/11 	10:12:23.0	4.52
06/23/11 	11:12:23.0	4.52
06/23/11 	12:12:23.0	4.52
06/23/11 	13:12:23.0	17.42
06/23/11 	14:12:23.0	22.46
06/23/11 	15:12:23.0	4.68
06/23/11 	16:12:23.0	4.68
06/23/11 	17:12:23.0	4.68
06/23/11 	18:12:23.0	4.68
06/23/11 	19:12:23.0	4.68
06/23/11 	20:12:23.0	4.68
06/23/11 	21:12:23.0	4.68
06/23/11 	22:12:23.0	4.68
06/23/11 	23:12:23.0	4.68
06/24/11 	00:12:23.0	4.68
06/24/11 	01:12:23.0	4.68
06/24/11 	02:12:23.0	4.68
06/24/11 	03:12:23.0	4.68
06/24/11 	04:12:23.0	4.68
06/24/11 	05:12:23.0	4.68
06/24/11 	06:12:23.0	4.68
06/24/11 	07:12:23.0	4.68
06/24/11 	08:12:23.0	4.68
06/24/11 	09:12:23.0	12.87
06/24/11 	10:12:23.0	12.41
06/24/11 	11:12:23.0	12.87
06/24/11 	12:12:23.0	13.18
06/24/11 	13:12:23.0	13.49
06/24/11 	14:12:23.0	13.96
06/24/11 	15:12:23.0	13.96
06/24/11 	16:12:23.0	14.58
06/24/11 	17:12:23.0	14.42
06/24/11 	18:12:23.0	4.83
06/24/11 	19:12:23.0	4.83
06/24/11 	20:12:23.0	4.83
06/24/11 	21:12:23.0	4.83
06/24/11 	22:12:23.0	4.83
06/24/11 	23:12:23.0	4.83
06/25/11 	00:12:23.0	4.83
06/25/11 	01:12:23.0	4.83
06/25/11 	02:12:23.0	4.83
06/25/11 	03:12:23.0	4.83
06/25/11 	04:12:23.0	4.83
06/25/11 	05:12:23.0	4.83
06/25/11 	06:12:23.0	4.83
06/25/11 	07:12:23.0	4.83
06/25/11 	08:12:23.0	4.83
06/25/11 	09:12:23.0	4.83
06/25/11 	10:12:23.0	4.83
06/25/11 	11:12:23.0	4.83
06/25/11 	12:12:23.0	4.83
06/25/11 	13:12:23.0	15.05
06/25/11 	14:12:23.0	15.37
06/25/11 	15:12:23.0	4.68
06/25/11 	16:12:23.0	4.68
06/25/11 	17:12:23.0	4.68
06/25/11 	18:12:23.0	4.68
06/25/11 	19:12:23.0	4.68
06/25/11 	20:12:23.0	4.68
06/25/11 	21:12:23.0	4.68
06/25/11 	22:12:23.0	4.68
06/25/11 	23:12:23.0	4.68
06/26/11 	00:12:23.0	4.68
06/26/11 	01:12:23.0	4.68
06/26/11 	02:12:23.0	4.68
06/26/11 	03:12:23.0	4.68
06/26/11 	04:12:23.0	4.68
06/26/11 	05:12:23.0	4.68
06/26/11 	06:12:23.0	4.68
06/26/11 	07:12:23.0	4.68
06/26/11 	08:12:23.0	4.68
06/26/11 	09:12:23.0	13.49
06/26/11 	10:12:23.0	13.18
06/26/11 	11:12:23.0	13.18
06/26/11 	12:12:23.0	13.49
06/26/11 	13:12:23.0	13.80
06/26/11 	14:12:23.0	13.96
06/26/11 	15:12:23.0	14.27
06/26/11 	16:12:23.0	15.37
06/26/11 	17:12:23.0	18.22
06/26/11 	18:12:23.0	4.83
06/26/11 	19:12:23.0	4.83
06/26/11 	20:12:23.0	4.68
06/26/11 	21:12:23.0	4.68
06/26/11 	22:12:23.0	4.68
06/26/11 	23:12:23.0	4.68
06/27/11 	00:12:23.0	4.83
06/27/11 	01:12:23.0	4.68
06/27/11 	02:12:23.0	4.68
06/27/11 	03:12:23.0	4.68
06/27/11 	04:12:23.0	4.68
06/27/11 	05:12:23.0	4.68
06/27/11 	06:12:23.0	4.68
