Date Time	Temperature  (*C)
06/21/11 	10:08:09.0	20.55
06/21/11 	11:08:09.0	21.54
06/21/11 	12:08:09.0	19.42
06/21/11 	13:08:09.0	21.71
06/21/11 	14:08:09.0	8.54
06/21/11 	15:08:09.0	5.43
06/21/11 	16:08:09.0	5.27
06/21/11 	17:08:09.0	5.27
06/21/11 	18:08:09.0	5.27
06/21/11 	19:08:09.0	5.27
06/21/11 	20:08:09.0	5.27
06/21/11 	21:08:09.0	5.12
06/21/11 	22:08:09.0	5.12
06/21/11 	23:08:09.0	5.27
06/22/11 	00:08:09.0	5.27
06/22/11 	01:08:09.0	5.27
06/22/11 	02:08:09.0	5.27
06/22/11 	03:08:09.0	5.27
06/22/11 	04:08:09.0	5.12
06/22/11 	05:08:09.0	5.27
06/22/11 	06:08:09.0	5.27
06/22/11 	07:08:09.0	5.43
06/22/11 	08:08:09.0	11.81
06/22/11 	09:08:09.0	12.89
06/22/11 	10:08:09.0	12.74
06/22/11 	11:08:09.0	13.51
06/22/11 	12:08:09.0	13.36
06/22/11 	13:08:09.0	14.92
06/22/11 	14:08:09.0	15.23
06/22/11 	15:08:09.0	20.71
06/22/11 	16:08:09.0	4.81
06/22/11 	17:08:09.0	4.65
06/22/11 	18:08:09.0	4.65
06/22/11 	19:08:09.0	4.65
06/22/11 	20:08:09.0	4.65
06/22/11 	21:08:09.0	4.65
06/22/11 	22:08:09.0	4.65
06/22/11 	23:08:09.0	4.65
06/23/11 	00:08:09.0	4.65
06/23/11 	01:08:09.0	4.65
06/23/11 	02:08:09.0	4.81
06/23/11 	03:08:09.0	4.65
06/23/11 	04:08:09.0	4.65
06/23/11 	05:08:09.0	4.81
06/23/11 	06:08:09.0	4.65
06/23/11 	07:08:09.0	4.65
06/23/11 	08:08:09.0	4.65
06/23/11 	09:08:09.0	4.65
06/23/11 	10:08:09.0	4.65
06/23/11 	11:08:09.0	4.65
06/23/11 	12:08:09.0	13.51
06/23/11 	13:08:09.0	18.93
06/23/11 	14:08:09.0	26.00
06/23/11 	15:08:09.0	5.58
06/23/11 	16:08:09.0	5.12
06/23/11 	17:08:09.0	5.27
06/23/11 	18:08:09.0	5.58
06/23/11 	19:08:09.0	5.58
06/23/11 	20:08:09.0	5.58
06/23/11 	21:08:09.0	5.74
06/23/11 	22:08:09.0	5.74
06/23/11 	23:08:09.0	5.74
06/24/11 	00:08:09.0	5.58
06/24/11 	01:08:09.0	5.43
06/24/11 	02:08:09.0	5.12
06/24/11 	03:08:09.0	4.96
06/24/11 	04:08:09.0	5.43
06/24/11 	05:08:09.0	5.43
06/24/11 	06:08:09.0	5.43
06/24/11 	07:08:09.0	5.74
06/24/11 	08:08:09.0	5.74
06/24/11 	09:08:09.0	12.43
06/24/11 	10:08:09.0	12.43
06/24/11 	11:08:09.0	13.21
06/24/11 	12:08:09.0	13.21
06/24/11 	13:08:09.0	13.98
06/24/11 	14:08:09.0	13.67
06/24/11 	15:08:09.0	14.29
06/24/11 	16:08:09.0	4.96
06/24/11 	17:08:09.0	4.81
06/24/11 	18:08:09.0	4.96
