Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
3004	9.06631	3.2118903	23.0941	22.9659	6.671954	29.71659
3005	9.06970	3.2101091	22.9507	22.8234	6.672339	29.69559
3006	9.06713	3.2121643	22.8072	22.6807	6.671735	29.71883
3007	9.06834	3.2128681	22.6702	22.5444	6.671286	29.72509
3008	9.07633	3.2150796	22.5208	22.3959	6.669398	29.74113
3009	9.08683	3.2140016	22.3836	22.2594	6.668656	29.72139
3010	9.09231	3.2102020	22.2404	22.1170	6.669681	29.67800
3011	9.09055	3.2138208	22.0970	21.9744	6.668302	29.71655
3012	9.09734	3.2171668	21.9538	21.8321	6.666059	29.74519
3013	9.11213	3.2196849	21.8074	21.6865	6.663259	29.75868
3014	9.12889	3.2158141	21.6550	21.5349	6.663015	29.70518
3015	9.13212	3.2208130	21.5057	21.3865	6.660465	29.75366
3016	9.13788	3.2177458	21.3713	21.2528	6.661137	29.71756
3017	9.13218	3.2149540	21.2344	21.1167	6.663004	29.69382
3018	9.13530	3.2145552	21.1004	20.9834	6.662816	29.68720
3019	9.14851	3.2114279	20.9629	20.8467	6.662656	29.64432
3020	9.15843	3.2072622	20.8319	20.7164	6.663323	29.59359
3021	9.16397	3.2056126	20.7009	20.5862	6.663401	29.57221
3022	9.14106	3.2046980	20.5636	20.4496	6.666435	29.58192
3023	9.09384	3.2034725	20.4234	20.3102	6.672409	29.60864
3024	9.05822	3.2013949	20.2862	20.1737	6.677425	29.61704
3025	9.03438	3.2008477	20.1490	20.0373	6.680416	29.63132
3026	9.01329	3.1999646	20.0180	19.9071	6.683238	29.63988
3027	8.98150	3.1999338	19.8777	19.7676	6.686926	29.66610
3028	8.93568	3.2003759	19.7468	19.6374	6.692034	29.70894
3029	8.90145	3.2001461	19.6031	19.4945	6.696099	29.73525
3030	8.87531	3.1996923	19.4629	19.3551	6.699328	29.75253
3031	8.85757	3.2013096	19.3321	19.2250	6.700669	29.78410
3032	8.85893	3.2045449	19.1978	19.0914	6.699080	29.81633
3033	8.91409	3.2063803	19.0637	18.9580	6.691878	29.78899
3034	8.97272	3.2061618	18.9235	18.8187	6.685191	29.73774
3035	9.03165	3.2055200	18.7769	18.6729	6.678662	29.68203
3036	9.07846	3.2057622	18.6492	18.5459	6.673152	29.64558
3037	9.11635	3.2093164	18.5060	18.4035	6.667233	29.65049
