DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/12/17	09:10:45 AM	20.555					
07/12/17	10:10:45 AM	19.508					
07/12/17	11:10:45 AM	15.986					
07/12/17	12:10:45 PM	17.677					
07/12/17	01:10:45 PM	17.463					
07/12/17	02:10:45 PM	18.033					
07/12/17	03:10:45 PM	6.306					
07/12/17	04:10:45 PM	6.281					
07/12/17	05:10:45 PM	6.255					
07/12/17	06:10:45 PM	6.204					
07/12/17	07:10:45 PM	6.204					
07/12/17	08:10:45 PM	6.204					
07/12/17	09:10:45 PM	6.204					
07/12/17	10:10:45 PM	6.204					
07/12/17	11:10:45 PM	6.204					
07/13/17	12:10:45 AM	6.204					
07/13/17	01:10:45 AM	6.204					
07/13/17	02:10:45 AM	6.204					
07/13/17	03:10:45 AM	6.255					
07/13/17	04:10:45 AM	6.204					
07/13/17	05:10:45 AM	6.230					
07/13/17	06:10:45 AM	6.230					
07/13/17	07:10:45 AM	6.204					
07/13/17	08:10:45 AM	6.204					
07/13/17	09:10:45 AM	6.204					
07/13/17	10:10:45 AM	6.230					
07/13/17	11:10:45 AM	13.906					
07/13/17	12:10:45 PM	13.762					
07/13/17	01:10:45 PM	14.074					
07/13/17	02:10:45 PM	14.673					
07/13/17	03:10:45 PM	6.102					
07/13/17	04:10:45 PM	6.102					
07/13/17	05:10:45 PM	6.077					
07/13/17	06:10:45 PM	6.051					
07/13/17	07:10:45 PM	6.051					
07/13/17	08:10:45 PM	6.051					
07/13/17	09:10:45 PM	6.051					
07/13/17	10:10:45 PM	6.051					
07/13/17	11:10:45 PM	6.051					
07/14/17	12:10:45 AM	6.051					
07/14/17	01:10:45 AM	6.026					
07/14/17	02:10:45 AM	6.026					
07/14/17	03:10:45 AM	6.000					
07/14/17	04:10:45 AM	6.000					
07/14/17	05:10:45 AM	6.000					
07/14/17	06:10:45 AM	5.872					
07/14/17	07:10:45 AM	5.872					
07/14/17	08:10:45 AM	5.898					
07/14/17	09:10:45 AM	9.854					
07/14/17	10:10:45 AM	13.930					
07/14/17	11:10:45 AM	14.122					
07/14/17	12:10:45 PM	14.529					
07/14/17	01:10:45 PM	14.481					
07/14/17	02:10:45 PM	14.218					
07/14/17	03:10:45 PM	16.058					
07/14/17	04:10:45 PM	15.700					
07/14/17	05:10:45 PM	14.314					
07/14/17	06:10:45 PM	14.409					
07/14/17	07:10:45 PM	13.257					
07/14/17	08:10:45 PM	12.606					
07/14/17	09:10:45 PM	12.195					
07/14/17	10:10:45 PM	12.147					
07/14/17	11:10:45 PM	11.832					
07/15/17	12:10:45 AM	11.394					
07/15/17	01:10:45 AM	11.102					
07/15/17	02:10:45 AM	11.151					
07/15/17	03:10:45 AM	10.980					
07/15/17	04:10:45 AM	10.565					
07/15/17	05:10:45 AM	10.956					
07/15/17	06:10:45 AM	11.005					
07/15/17	07:10:45 AM	11.200					
07/15/17	08:10:45 AM	12.437					
07/15/17	09:10:45 AM	13.233					
07/15/17	10:10:45 AM	13.016					
07/15/17	11:10:45 AM	12.340					
07/15/17	12:10:45 PM	12.195					
07/15/17	01:10:45 PM	13.762					
07/15/17	02:10:45 PM	13.762					
07/15/17	03:10:45 PM	6.585					
07/15/17	04:10:45 PM	6.458					
07/15/17	05:10:45 PM	6.357					
07/15/17	06:10:45 PM	6.382					
