Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
28.57908	12.65884	0.9076
28.61639	12.61795	0.9015
28.74290	12.57181	0.8895
28.83424	12.55951	0.8895
28.84861	12.56845	0.8925
28.75586	12.57133	0.8896
28.63967	12.54991	0.8986
28.65988	12.48182	0.9047
28.86953	12.40842	0.9016
29.04263	12.38727	0.8926
29.09193	12.38607	0.8745
28.87713	12.48068	0.8775
28.62029	12.57800	0.8927
28.48389	12.61765	0.9078
28.57533	12.57716	0.9109
28.79906	12.54565	0.9049
28.90063	12.53923	0.8867
28.92465	12.50662	0.8867
28.75614	12.54805	0.8898
28.59851	12.57932	0.9050
28.55639	12.58881	0.9079
28.70804	12.57662	0.9019
28.83995	12.58562	0.8930
28.89005	12.57103	0.8929
28.83525	12.57272	0.8990
28.73209	12.61134	0.9021
28.74006	12.63015	0.8869
28.81956	12.65277	0.8809
28.84163	12.68051	0.8809
28.76098	12.69671	0.8870
28.59575	12.70195	0.9051
28.50602	12.70882	0.9112
28.60713	12.68364	0.9143
28.79615	12.65559	0.9083
28.88437	12.65710	0.8961
28.87638	12.69665	0.8811
28.70487	12.78114	0.8690
28.55997	12.83776	0.8811
28.49368	12.86214	0.8902
28.44759	12.86292	0.9084
28.42569	12.84768	0.9114
28.44283	12.83455	0.9114
28.56292	12.80518	0.8964
28.66902	12.79690	0.8812
28.68427	12.80022	0.8752
28.61291	12.78802	0.8874
28.49306	12.76382	0.8904
28.48398	12.70786	0.8995
28.62694	12.61903	0.8934
28.76338	12.57392	0.8844
28.79974	12.54625	0.8935
28.74458	12.50782	0.8966
28.69642	12.46075	0.8997
28.75187	12.40662	0.8905
28.85820	12.36511	0.8845
28.91558	12.35097	0.8846
28.88339	12.34655	0.8876
28.77482	12.33695	0.8907
28.69710	12.30583	0.8967
28.71346	12.26449	0.8968
28.84852	12.24099	0.8907
28.94501	12.24307	0.8908
28.91124	12.24343	0.8817
28.76677	12.23444	0.8908
28.68947	12.21797	0.8999
28.71583	12.20038	0.9151
28.86250	12.19497	0.9181
28.97751	12.20287	0.9030
29.02855	12.20513	0.8758
29.00655	12.21393	0.8698
28.82837	12.26735	0.8698
28.61783	12.30148	0.8880
28.50517	12.29868	0.9123
28.49611	12.28783	0.9184
28.69991	12.28509	0.8972
28.86875	12.30023	0.8760
28.94324	12.29546	0.8609
28.73620	12.33266	0.8670
28.47789	12.37055	0.8912
28.34617	12.38106	0.9155
28.50219	12.36135	0.9215
28.81309	12.35306	0.9004
29.02889	12.34095	0.8914
28.93884	12.41141	0.8731
28.54355	12.56965	0.8823
28.33755	12.66107	0.8914
28.27768	12.67859	0.9066
28.42637	12.65252	0.9157
28.59971	12.64206	0.9066
28.67228	12.62642	0.8946
28.71598	12.62083	0.8855
28.65540	12.66925	0.8825
28.54444	12.70503	0.8825
28.48246	12.71672	0.8977
28.47833	12.71268	0.9007
28.51653	12.71093	0.8977
28.55956	12.71919	0.8857
28.57285	12.73269	0.8827
28.55879	12.74312	0.8917
28.50578	12.74891	0.8948
28.43332	12.74946	0.9009
28.42691	12.74499	0.9010
28.50698	12.74095	0.8919
28.60455	12.74125	0.8889
28.62840	12.74373	0.8829
28.54977	12.74910	0.8860
28.44064	12.76177	0.8980
28.38132	12.77148	0.9102
28.39413	12.77450	0.9163
28.48525	12.77740	0.9133
28.55103	12.78802	0.9043
28.59361	12.79400	0.8861
28.59986	12.80482	0.8800
28.49175	12.84411	0.8802
28.34365	12.87321	0.8923
28.24700	12.88259	0.9135
28.30214	12.88120	0.9196
28.46725	12.87430	0.9076
28.57106	12.87236	0.8864
28.52492	12.89313	0.8712
28.32141	12.93852	0.8773
28.18004	12.97207	0.8986
28.15219	12.96764	0.9077
28.27523	12.93446	0.9107
28.41961	12.91027	0.9017
28.49087	12.87963	0.8836
28.46100	12.87775	0.8805
28.33065	12.89792	0.8896
28.25301	12.90337	0.9048
28.23630	12.89695	0.9139
28.32189	12.89313	0.9139
28.41469	12.89289	0.9079
28.47103	12.87848	0.8960
28.49879	12.87430	0.8808
28.40270	12.90621	0.8808
28.27857	12.92367	0.8990
28.20312	12.92252	0.9142
28.25437	12.92840	0.9112
28.39671	12.92506	0.9022
28.47991	12.91512	0.8870
28.41415	12.92433	0.8780
