Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
25.10276	13.73153	0.7092
25.10287	13.73060	0.7092
25.10063	13.72973	0.7123
25.09840	13.72775	0.7093
25.09821	13.72483	0.7123
25.09760	13.72248	0.7184
25.09680	13.72093	0.7154
25.09649	13.71913	0.7094
25.09694	13.71591	0.7094
25.09989	13.71182	0.7034
25.10442	13.70742	0.7034
25.10848	13.70433	0.7064
25.11163	13.70346	0.7064
25.11216	13.70408	0.7095
25.11117	13.70501	0.7126
25.10949	13.70513	0.7155
25.10808	13.70408	0.7186
25.10576	13.70241	0.7187
25.10290	13.70123	0.7187
25.10000	13.70036	0.7097
25.09976	13.69912	0.7067
25.10173	13.69788	0.6976
25.10443	13.69764	0.6976
25.10612	13.69968	0.7037
25.10764	13.70358	0.7067
25.10809	13.70854	0.7098
25.10664	13.71337	0.7099
25.10419	13.71771	0.7189
25.10125	13.72136	0.7159
25.09897	13.72384	0.7190
25.09678	13.72459	0.7160
25.09459	13.72372	0.7099
25.09156	13.72136	0.7130
25.08695	13.71789	0.7100
25.08374	13.71480	0.7070
25.08361	13.71213	0.7070
25.08553	13.71046	0.7039
25.08647	13.71021	0.7010
25.08485	13.71108	0.7070
25.08211	13.71182	0.7131
25.07839	13.71170	0.7132
25.07288	13.71052	0.7192
25.06902	13.70767	0.7193
25.06788	13.70327	0.7163
25.06770	13.69832	0.7193
25.06979	13.68990	0.7103
25.07579	13.67708	0.7073
25.08424	13.66440	0.7073
25.09059	13.65561	0.7043
25.09485	13.65196	0.7043
25.09676	13.65029	0.7074
25.09901	13.64837	0.7075
25.10245	13.64590	0.7074
25.10448	13.64448	0.7165
25.10518	13.64417	0.7105
25.10504	13.64361	0.7136
25.10468	13.64256	0.7198
25.10530	13.64120	0.7137
25.10603	13.64126	0.7106
25.10635	13.64238	0.7076
25.10633	13.64460	0.7047
25.10504	13.64800	0.7047
25.10405	13.65196	0.7046
25.10157	13.65617	0.7017
25.09972	13.65976	0.7047
25.09582	13.66235	0.7138
25.09170	13.66359	0.7169
25.08638	13.66365	0.7109
25.08079	13.66285	0.7109
25.07416	13.66229	0.7170
25.06978	13.66099	0.7140
25.06915	13.65604	0.7140
25.07204	13.64825	0.7110
25.07745	13.63786	0.7111
25.08361	13.62735	0.7141
25.08918	13.61926	0.7112
25.09301	13.61407	0.7051
25.09492	13.61166	0.7142
25.09463	13.61160	0.7112
25.09206	13.61401	0.7143
25.08947	13.61839	0.7143
25.08897	13.62278	0.7113
25.08845	13.62593	0.7113
25.08684	13.62772	0.7114
25.08719	13.62946	0.7144
25.08946	13.63088	0.7085
25.08883	13.63150	0.7084
25.08393	13.63125	0.7085
