Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
27.84813	11.56422	0.9785
27.84628	11.56709	0.9603
27.84197	11.57164	0.9633
27.83859	11.57614	0.9634
27.83415	11.58088	0.9695
27.82979	11.58199	0.9817
27.83033	11.58245	0.9848
27.83113	11.58409	1.0029
27.83055	11.58374	1.0151
27.82941	11.58017	1.0272
27.82954	11.57603	1.0303
27.82863	11.57532	1.0395
27.82815	11.57199	1.0334
27.82737	11.56843	1.0244
27.82933	11.56265	1.0092
27.83297	11.55780	1.0033
27.83498	11.55354	0.9942
27.83928	11.54782	0.9882
27.84226	11.54583	0.9762
27.84231	11.54647	0.9793
27.84105	11.54665	0.9762
27.83846	11.54852	0.9673
27.83669	11.55167	0.9733
27.83613	11.55360	0.9825
27.83345	11.55319	1.0006
27.83055	11.55196	1.0037
27.83351	11.54881	1.0098
27.83364	11.54863	1.0220
27.83137	11.54974	1.0311
27.82832	11.54834	1.0251
27.82705	11.54764	1.0281
27.82729	11.54653	1.0252
27.82723	11.54542	1.0252
27.82602	11.54338	1.0162
27.82500	11.54180	1.0011
27.82500	11.54221	1.0012
27.82481	11.54437	0.9891
27.82601	11.54437	0.9709
27.82768	11.54215	0.9649
27.82886	11.54058	0.9680
27.82837	11.53923	0.9771
27.82560	11.53783	0.9893
27.82369	11.53847	0.9924
27.82421	11.54285	1.0046
27.82393	11.54554	1.0106
27.82223	11.54741	1.0106
27.82245	11.54671	1.0137
27.82368	11.54355	1.0350
27.82125	11.54052	1.0320
27.82052	11.53719	1.0352
27.82120	11.53550	1.0321
27.81978	11.53620	1.0231
27.81875	11.53567	1.0110
27.81943	11.53159	0.9990
27.82288	11.52779	0.9809
27.82673	11.52616	0.9749
27.83088	11.52342	0.9779
27.82979	11.52050	0.9779
27.82733	11.52108	0.9719
27.82517	11.52744	0.9780
27.82829	11.52686	0.9810
27.83060	11.52418	0.9963
27.82997	11.52143	1.0085
27.83014	11.52120	1.0206
27.82978	11.52406	1.0237
27.82842	11.52587	1.0328
27.82630	11.52750	1.0359
27.82341	11.52826	1.0298
27.82199	11.52896	1.0178
27.82298	11.52884	1.0148
27.82461	11.52826	1.0088
27.82472	11.52803	1.0119
27.82292	11.52774	0.9999
27.82383	11.52692	0.9969
27.82465	11.52774	0.9939
27.82372	11.52937	0.9879
27.82222	11.52908	0.9850
27.82126	11.52797	0.9820
27.82158	11.52674	0.9850
27.82131	11.52750	0.9881
27.82100	11.52791	0.9973
27.82144	11.52733	1.0033
27.82352	11.52534	1.0094
27.82421	11.52482	1.0064
27.82271	11.52523	1.0125
27.82114	11.52581	1.0157
27.82029	11.52575	1.0247
27.81947	11.52604	1.0279
27.81734	11.52721	1.0249
27.81711	11.52721	1.0189
27.81766	11.52727	1.0098
27.81839	11.52709	0.9978
27.81871	11.52628	0.9888
27.81919	11.52564	0.9857
27.81955	11.52517	0.9828
27.81852	11.52534	0.9889
27.81756	11.52511	0.9981
27.81734	11.52540	0.9982
27.81715	11.52604	1.0012
27.81584	11.52581	1.0073
27.81625	11.52447	1.0104
27.81681	11.52371	1.0104
27.81789	11.52307	1.0196
27.81757	11.52231	1.0136
27.81688	11.52132	1.0197
27.81573	11.52149	1.0197
27.81521	11.52196	1.0076
27.81672	11.52073	1.0046
27.81774	11.51898	0.9986
27.81772	11.51782	0.9987
27.81779	11.51653	0.9958
27.81779	11.51653	0.9988
27.81657	11.51776	1.0018
27.81618	11.51788	1.0080
27.81700	11.51758	1.0020
27.81812	11.51688	1.0050
27.81882	11.51595	1.0112
27.81736	11.51519	1.0142
27.81645	11.51560	1.0264
27.81610	11.51648	1.0265
27.81645	11.51601	1.0204
27.81612	11.51525	1.0145
27.81587	11.51432	1.0056
27.81625	11.51350	1.0054
27.81712	11.51274	0.9995
27.81816	11.51175	1.0027
27.81925	11.51070	1.0026
27.81884	11.50965	1.0057
27.81837	11.50837	1.0058
27.81846	11.50825	1.0058
27.81673	11.51134	1.0179
27.81569	11.51344	1.0180
27.81556	11.51362	1.0181
27.81578	11.51333	1.0212
27.81616	11.51362	1.0152
27.81604	11.51496	1.0212
27.81642	11.51525	1.0183
27.81674	11.51403	1.0214
27.81669	11.51204	1.0093
27.81716	11.51117	1.0155
27.81647	11.51321	1.0094
27.81678	11.51438	1.0095
27.81688	11.51344	1.0186
27.81570	11.51193	1.0096
27.81588	11.51128	1.0096
27.81567	11.51315	1.0218
27.81518	11.51572	1.0219
27.81474	11.51630	1.0189
27.81476	11.51548	1.0128
27.81481	11.51502	1.0129
27.81469	11.51677	1.0099
27.81374	11.51963	1.0069
27.81406	11.52038	1.0101
27.81516	11.52003	1.0071
27.81741	11.51974	1.0041
27.81990	11.52079	1.0072
27.82021	11.52348	1.0072
27.82002	11.52610	1.0225
27.81937	11.52855	1.0285
27.81767	11.53042	1.0316
27.81654	11.53194	1.0287
27.81619	11.53351	1.0318
27.81559	11.53591	1.0288
27.81477	11.53859	1.0258
27.81305	11.54128	1.0259
27.81066	11.54367	1.0229
27.80861	11.54601	1.0199
27.80702	11.54892	1.0139
27.80397	11.55260	1.0139
27.79912	11.55669	1.0110
27.79506	11.56019	1.0050
27.79306	11.56247	1.0020
27.79310	11.56370	0.9961
27.79356	11.56452	0.9930
27.79400	11.56551	0.9961
27.79506	11.56680	0.9992
27.79694	11.56826	1.0114
27.79940	11.57007	1.0115
27.80146	11.57240	1.0205
27.80190	11.57451	1.0297
27.80144	11.57632	1.0299
27.80030	11.57784	1.0328
27.80031	11.57941	1.0390
27.79870	11.58076	1.0389
27.79227	11.58228	1.0300
27.78451	11.58286	1.0240
27.78422	11.58245	1.0149
27.78551	11.58234	0.9999
27.78963	11.58193	0.9939
27.79120	11.58181	0.9909
27.78959	11.58245	1.0001
27.78726	11.58508	1.0000
27.78726	11.58818	1.0031
27.78644	11.59087	1.0184
27.78127	11.59268	1.0153
27.77622	11.59514	1.0154
27.77356	11.59829	1.0184
27.79445	11.59929	1.0973
27.71023	11.58462	1.2488
27.67614	11.51088	1.4125
27.70166	11.42122	1.5821
27.73354	11.34269	1.7488
27.75827	11.28119	1.9245
27.77145	11.23120	2.1275
27.78001	11.18833	2.3396
27.79711	11.14804	2.5668
27.82553	11.11767	2.7880
27.87846	11.11392	3.0001
27.84095	11.11802	3.2243
27.78453	11.07626	3.4455
27.81197	10.99448	3.6756
27.86001	10.91707	3.9000
27.91280	10.85667	4.1332
27.96971	10.80975	4.3574
28.01244	10.77491	4.5816
28.03610	10.74735	4.8058
28.05411	10.72215	5.0270
28.06430	10.69304	5.2391
28.08200	10.65944	5.4663
28.09711	10.61653	5.6935
28.12944	10.56053	5.9176
28.18438	10.49388	6.1448
28.26879	10.41052	6.3812
28.37325	10.31366	6.6114
28.47356	10.21599	6.8630
28.57047	10.11367	7.1174
28.66078	10.01868	7.3991
28.72971	9.94503	7.6506
28.77891	9.88955	7.9082
28.82465	9.84845	8.1626
28.88814	9.81046	8.4322
28.96093	9.76108	8.6807
29.01929	9.69597	8.9411
29.08600	9.62277	9.1987
29.15527	9.55496	9.4561
29.20104	9.50231	9.7016
29.23022	9.46073	9.9560
29.27295	9.41765	10.2075
29.31977	9.36938	10.4650
29.36857	9.31390	10.7165
29.41623	9.25658	10.9588
29.46730	9.20011	11.2012
29.50568	9.15468	11.4526
29.52229	9.11829	11.7010
29.52807	9.07023	11.9433
29.56537	9.01195	12.1978
29.61795	8.94678	12.4432
29.67854	8.87480	12.7068
29.75397	8.78758	12.9643
29.82939	8.70147	13.2219
29.90856	8.61311	13.4853
29.99214	8.51438	13.7580
30.06667	8.42563	14.0033
30.12447	8.35519	14.2608
30.16479	8.30836	14.5124
30.18686	8.27881	14.7607
30.20733	8.25484	15.0061
30.23990	8.23025	15.2546
30.27730	8.19829	15.4908
30.31204	8.15443	15.7393
30.35149	8.11019	15.9816
30.38936	8.07262	16.2331
30.42586	8.04115	16.4755
30.45232	8.01360	16.7299
30.47083	7.99182	16.9783
30.47959	7.97606	17.2297
30.48838	7.96404	17.4843
30.49855	7.95366	17.7569
30.51252	7.94234	18.0356
30.53050	7.93192	18.2930
30.53681	7.92607	18.5445
30.54186	7.92272	18.8050
30.55168	7.91911	19.0534
30.57285	7.91358	19.2897
30.58470	7.90322	19.5503
30.59530	7.89212	19.7836
30.60438	7.88389	20.0319
30.61124	7.87842	20.2652
30.62170	7.87343	20.5046
30.63112	7.86918	20.7408
30.63661	7.86393	20.9831
30.64396	7.85618	21.2195
30.65009	7.84907	21.4619
30.65220	7.84467	21.7073
30.65264	7.84111	21.9466
30.65422	7.83777	22.1889
30.65698	7.83480	22.4434
30.65814	7.83268	22.6858
30.65932	7.83045	22.9493
30.66149	7.82748	23.1947
30.66314	7.82435	23.4401
30.66626	7.82181	23.6823
30.66769	7.81969	23.9277
30.66935	7.81767	24.1670
30.67054	7.81508	24.4063
30.67160	7.81158	24.6397
30.67609	7.80485	24.8699
30.68306	7.79605	25.1092
30.69648	7.78540	25.3516
30.71459	7.76809	25.5939
30.73401	7.74781	25.8211
30.74697	7.73300	26.0604
30.75653	7.72205	26.3028
30.76501	7.71306	26.5542
30.77262	7.70508	26.7965
30.77895	7.69778	27.0418
30.78518	7.69128	27.2903
30.78905	7.68679	27.5387
30.79132	7.68372	27.7810
30.79328	7.68092	28.0477
30.79459	7.67908	28.3355
30.79736	7.67686	28.5869
30.79738	7.67342	28.8201
30.80321	7.66745	29.0715
30.80845	7.66180	29.2957
30.81178	7.65642	29.5441
30.81696	7.65082	29.7774
30.81956	7.64633	30.0198
30.82154	7.64137	30.2471
30.82764	7.63541	30.4922
30.83322	7.62945	30.7257
30.83523	7.62301	30.9649
30.83851	7.61478	31.1981
30.84747	7.60381	31.4375
30.86080	7.59016	31.6797
30.88057	7.56881	31.9283
30.90699	7.54121	32.1676
30.93397	7.51295	32.4221
30.95537	7.48844	32.6613
30.97253	7.46804	32.9097
30.98714	7.45134	33.1490
30.99679	7.43952	33.3945
31.00534	7.43169	33.6247
31.01356	7.42529	33.8731
31.01663	7.42025	34.1033
31.02062	7.41605	34.3365
31.02328	7.41295	34.5758
31.02802	7.41006	34.8182
31.03132	7.40776	35.0454
31.03400	7.40539	35.2816
31.03600	7.40282	35.5120
31.03801	7.39994	35.7513
31.04068	7.39758	35.9936
31.04160	7.39605	36.2359
31.04265	7.39364	36.4753
31.04610	7.38892	36.7206
31.05150	7.38247	36.9659
31.05404	7.37691	37.2023
31.06037	7.36831	37.4325
31.07040	7.35767	37.6869
31.07508	7.34981	37.9172
31.08063	7.34127	38.1595
31.08748	7.33210	38.3957
31.09412	7.32383	38.6563
31.10009	7.31634	38.8684
31.10363	7.31011	39.1137
31.10775	7.30503	39.3561
31.10974	7.30158	39.6046
31.11048	7.29885	39.8256
31.11370	7.29618	40.0801
31.11387	7.29446	40.3224
31.11438	7.29325	40.5497
31.11562	7.29189	40.8071
31.11341	7.29022	41.0463
31.11732	7.28248	41.2767
31.12397	7.26840	41.5311
31.13845	7.24780	41.7705
31.15648	7.22403	42.0068
31.17304	7.20293	42.2520
31.18652	7.18721	42.4853
31.19560	7.17704	42.7155
31.20059	7.17057	42.9670
31.20323	7.16650	43.1942
31.20560	7.16300	43.4335
31.20842	7.15977	43.6668
31.20953	7.15664	43.9032
31.20668	7.15163	44.1484
31.21906	7.13782	44.3968
31.22840	7.12411	44.6301
31.23726	7.11421	44.8633
31.24185	7.10790	45.0997
31.24510	7.10249	45.3389
31.25194	7.09400	45.5781
31.25806	7.08488	45.8297
31.26629	7.07354	46.0599
31.28485	7.05407	46.3054
31.30648	7.03592	46.5417
31.32857	7.01476	46.7870
31.34665	6.99403	47.0231
31.36041	6.97881	47.2535
31.36957	6.96863	47.4807
31.37551	6.96163	47.7290
31.37981	6.95680	47.9592
31.38207	6.95389	48.2106
31.38332	6.95166	48.4500
31.38568	6.94896	48.6712
31.38836	6.94590	48.9135
31.39147	6.94273	49.1558
31.39658	6.93843	49.3952
31.40228	6.93324	49.6466
31.40783	6.92697	49.8860
31.40932	6.92048	50.1192
31.41427	6.91027	50.3615
31.42593	6.89591	50.6008
31.43704	6.88327	50.8371
31.44471	6.87513	51.0673
31.44775	6.87021	51.3006
31.45226	6.86591	51.5369
