Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
20.34441	12.44005	0.9939
20.35944	12.44226	0.9999
20.36639	12.44573	1.0000
20.35905	12.45327	1.0000
20.35528	12.46111	0.9970
20.36212	12.46781	1.0001
20.36693	12.47439	0.9941
20.35761	12.48098	1.0002
20.35081	12.48535	1.0002
20.34710	12.48619	1.0003
20.35140	12.48511	0.9942
20.35372	12.48517	0.9943
20.34994	12.48613	1.0034
20.34801	12.48535	1.0065
20.34854	12.48134	1.0035
20.35038	12.47709	0.9974
20.35371	12.47565	0.9914
20.35666	12.47793	0.9915
20.36340	12.48224	1.0097
20.37188	12.47984	1.0218
20.34543	12.47936	1.0188
20.33827	12.48110	1.0128
20.33754	12.49230	0.9977
20.32471	12.52652	0.9886
20.32391	12.54559	0.9887
20.32012	12.55093	0.9948
20.31148	12.55489	0.9948
20.31134	12.56167	0.9978
20.31385	12.56515	0.9949
20.30898	12.56521	0.9979
20.29569	12.56581	1.0040
20.30154	12.56353	0.9950
20.30018	12.56257	0.9949
20.29719	12.57163	0.9951
20.29411	12.58124	0.9981
20.29195	12.58526	1.0042
20.29154	12.58556	1.0042
20.29254	12.58454	1.0073
20.29277	12.58544	1.0012
20.29120	12.58923	1.0012
20.28930	12.59361	0.9982
20.28633	12.59830	0.9983
20.28293	12.60425	0.9984
20.28101	12.60953	0.9894
20.27925	12.61320	0.9864
20.27669	12.61542	0.9863
20.27462	12.61795	0.9955
20.27440	12.62053	1.0046
20.27470	12.62215	1.0016
20.27368	12.62197	0.9986
20.26829	12.62113	0.9927
20.26412	12.62161	1.0018
20.27902	12.62101	1.0048
20.29376	12.61548	1.0260
20.29289	12.60803	1.0139
20.28646	12.60449	1.0018
20.28718	12.60106	0.9928
20.29487	12.59746	0.9716
20.31813	12.59427	0.9686
20.36564	12.58532	0.9808
20.39429	12.57572	1.0021
20.35876	12.58040	1.0051
20.33905	12.58725	1.0051
20.32630	12.58598	0.9871
20.33319	12.58226	0.9750
20.37177	12.57914	0.9750
20.45815	12.57728	0.9962
20.51803	12.57614	1.0175
20.48067	12.57902	1.0175
20.41083	12.58604	1.0205
20.38662	12.58653	1.0116
20.37508	12.58508	1.0025
20.37804	12.58989	0.9874
20.42113	12.59547	0.9753
20.46734	12.59583	0.9844
20.52671	12.59421	0.9935
20.52590	12.59355	0.9996
20.45470	12.59589	1.0058
20.42039	12.59938	1.0027
20.42596	12.59992	0.9937
20.44355	12.59974	0.9907
20.46643	12.60052	0.9846
20.53387	12.60088	0.9907
20.56915	12.59980	1.0030
