Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
18.55554	12.31435	0.7173
18.56858	12.31250	0.7174
18.56773	12.31095	0.7113
18.53387	12.31000	0.7144
18.48603	12.31060	0.7113
18.43453	12.31179	0.7022
18.40091	12.31256	0.6993
18.38156	12.31221	0.6963
18.35172	12.31232	0.6840
18.33469	12.31548	0.6781
18.37500	12.31924	0.6872
18.48786	12.32085	0.7024
18.61823	12.31954	0.7872
18.65866	12.31513	0.9235
18.69989	12.30958	1.0841
18.72870	12.30410	1.2629
18.69355	12.30082	1.4477
18.84695	12.29427	1.6507
18.96239	12.27003	1.8475
19.00849	12.24646	2.0596
19.03624	12.22951	2.2778
19.06326	12.21868	2.5049
19.13693	12.20882	2.7626
19.43696	12.19051	2.9988
19.60812	12.17151	3.2412
19.71029	12.15981	3.4926
19.83542	12.15619	3.7348
19.90094	12.15305	3.9833
19.93696	12.14913	4.2317
19.95579	12.14521	4.4681
20.00551	12.14136	4.7044
20.08559	12.13530	4.9558
20.21011	12.12724	5.2103
20.34658	12.11953	5.4648
20.40483	12.11141	5.7100
20.46402	12.10311	5.9555
20.60310	12.09321	6.1889
20.68143	12.07526	6.4554
20.71998	12.05146	6.7159
20.78999	12.02969	6.9886
20.85116	12.00338	7.2429
20.87819	11.97395	7.4854
20.91519	11.95122	7.7308
21.04205	11.93234	7.9884
21.80119	11.91122	8.2367
22.12889	11.86468	8.4851
22.62017	11.79061	8.7366
23.25236	11.67227	8.9850
23.86324	11.54017	9.2304
25.44603	11.38597	9.4787
26.89661	11.05896	9.7332
27.52981	10.54887	9.9816
28.42617	10.11119	10.2331
28.96485	9.74616	10.4936
29.30837	9.43002	10.7602
29.49434	9.20208	11.0176
29.65555	9.06706	11.2722
29.79044	8.97526	11.5267
29.90631	8.89723	11.7811
30.09130	8.80295	12.0477
30.25820	8.65943	12.2961
30.34677	8.49922	12.5567
30.41148	8.35922	12.8203
30.49713	8.24230	13.0685
30.55956	8.15892	13.3231
30.60649	8.10015	13.5775
30.63205	8.06296	13.8199
30.57706	8.02367	14.0593
30.58160	7.93819	14.3076
30.67093	7.82032	14.5501
30.74150	7.72348	14.7923
30.78286	7.65563	15.0437
30.82207	7.60313	15.2891
30.85642	7.56428	15.5345
30.87865	7.53921	15.7950
30.89284	7.52090	16.0192
30.90042	7.50822	16.2767
30.90031	7.49827	16.5099
30.88023	7.47751	16.7493
30.97394	7.43742	17.0067
31.20769	7.42418	17.2612
31.23909	7.47199	17.5308
31.21489	7.52700	17.8095
31.18996	7.56423	18.0518
31.17132	7.58040	18.3094
31.19821	7.58120	18.5426
31.23125	7.58473	18.8061
31.24230	7.59327	19.0545
31.24854	7.59907	19.2877
31.24833	7.59553	19.5360
31.20367	7.58483	19.7816
31.22172	7.55138	20.0300
31.24899	7.51542	20.2783
31.26870	7.49007	20.5236
31.26904	7.47419	20.7691
31.24823	7.45801	21.0204
31.20739	7.43054	21.2658
31.22143	7.37675	21.5233
31.25422	7.31503	21.7597
31.28259	7.26161	22.0049
31.29019	7.21692	22.2625
31.30611	7.16895	22.5109
31.34306	7.12411	22.7652
31.35093	7.09493	23.0075
31.36345	7.07192	23.2529
31.37341	7.05433	23.5045
31.37460	7.04201	23.7557
31.38150	7.03067	24.0013
31.38396	7.02251	24.2497
31.38839	7.01559	24.5040
31.36812	7.01045	24.7524
31.33772	6.99611	24.9857
31.31354	6.96952	25.2370
31.34934	6.93438	25.4825
31.40780	6.90762	25.7247
31.43280	6.89570	25.9762
31.43375	6.89202	26.2154
31.42954	6.88829	26.4578
31.42211	6.87985	26.7062
31.42360	6.86721	26.9455
31.43888	6.85328	27.1970
31.44758	6.84365	27.4423
31.44978	6.83713	27.6876
31.45282	6.83190	27.9451
31.44419	6.82632	28.1965
31.44521	6.81457	28.4449
31.44728	6.79932	28.6782
31.41916	6.78050	28.9325
31.44680	6.75059	29.1781
31.46947	6.72901	29.4415
31.48779	6.71796	29.6989
31.48022	6.71342	29.9474
31.43319	6.70666	30.1958
31.42263	6.68289	30.4441
31.44338	6.65201	30.6925
31.46580	6.63038	30.9380
31.47923	6.61890	31.1922
31.48235	6.61288	31.4376
31.48045	6.60830	31.6951
31.50217	6.60248	31.9433
31.51647	6.60176	32.1889
31.50783	6.60629	32.4312
31.45786	6.60454	32.6825
31.41327	6.58195	32.9250
31.44272	6.53929	33.1764
31.52544	6.49984	33.4217
31.51647	6.48491	33.6670
31.47400	6.46752	33.9184
31.43672	6.42661	34.1668
31.46564	6.36680	34.4062
31.49172	6.31295	34.6514
31.49033	6.27153	34.8969
31.38622	6.22703	35.1331
31.39821	6.13996	35.3694
31.49001	6.04851	35.6118
31.56816	5.99410	35.8571
31.63311	5.97610	36.0934
31.62287	5.98229	36.3356
31.60819	5.98771	36.5780
31.60792	5.98700	36.8052
31.60745	5.98422	37.0475
31.61362	5.98102	37.2838
31.61130	5.97940	37.5199
31.59174	5.97641	37.7654
31.57324	5.96586	37.9986
