Date 	Time 	Temp
10/02/08 	13:10:31.0	19.35
10/02/08 	14:10:31.0	12.01
10/02/08 	15:10:31.0	7.11
10/02/08 	16:10:31.0	7.11
10/02/08 	17:10:31.0	7.11
10/02/08 	18:10:31.0	7.11
10/02/08 	19:10:31.0	7.11
10/02/08 	20:10:31.0	7.11
10/02/08 	21:10:31.0	7.11
10/02/08 	22:10:31.0	7.11
10/02/08 	23:10:31.0	7.11
10/03/08 	00:10:31.0	7.11
10/03/08 	01:10:31.0	7.11
10/03/08 	02:10:31.0	7.11
10/03/08 	03:10:31.0	7.11
10/03/08 	04:10:31.0	7.11
10/03/08 	05:10:31.0	7.11
10/03/08 	06:10:31.0	7.11
10/03/08 	07:10:31.0	7.11
10/03/08 	08:10:31.0	7.11
10/03/08 	09:10:31.0	6.53
10/03/08 	10:10:31.0	7.11
10/03/08 	11:10:31.0	10.86
10/03/08 	12:10:31.0	13.46
10/03/08 	13:10:31.0	11.15
10/03/08 	14:10:31.0	9.13
10/03/08 	15:10:31.0	14.32
10/03/08 	16:10:31.0	7.11
10/03/08 	17:10:31.0	7.11
10/03/08 	18:10:31.0	7.11
10/03/08 	19:10:31.0	7.11
10/03/08 	20:10:31.0	7.11
10/03/08 	21:10:31.0	7.11
10/03/08 	22:10:31.0	7.11
10/03/08 	23:10:31.0	7.11
10/04/08 	00:10:31.0	7.11
10/04/08 	01:10:31.0	7.11
10/04/08 	02:10:31.0	7.11
10/04/08 	03:10:31.0	7.11
10/04/08 	04:10:31.0	7.11
10/04/08 	05:10:31.0	7.11
10/04/08 	06:10:31.0	7.11
10/04/08 	07:10:31.0	7.11
10/04/08 	08:10:31.0	7.11
10/04/08 	09:10:31.0	7.11
10/04/08 	10:10:31.0	4.81
10/04/08 	11:10:31.0	5.96
10/04/08 	12:10:31.0	7.11
10/04/08 	13:10:31.0	7.11
10/04/08 	14:10:31.0	7.11
10/04/08 	15:10:31.0	7.11
10/04/08 	16:10:31.0	7.69
10/04/08 	17:10:31.0	7.11
10/04/08 	18:10:31.0	7.11
10/04/08 	19:10:31.0	7.40
10/04/08 	20:10:31.0	7.40
10/04/08 	21:10:31.0	7.11
10/04/08 	22:10:31.0	7.11
10/04/08 	23:10:31.0	7.11
10/05/08 	00:10:31.0	7.11
10/05/08 	01:10:31.0	7.11
10/05/08 	02:10:31.0	7.11
10/05/08 	03:10:31.0	7.11
10/05/08 	04:10:31.0	7.11
10/05/08 	05:10:31.0	7.11
10/05/08 	06:10:31.0	7.11
10/05/08 	07:10:31.0	7.40
10/05/08 	08:10:31.0	7.40
10/05/08 	09:10:31.0	7.11
10/05/08 	10:10:31.0	8.27
10/05/08 	11:10:31.0	9.42
10/05/08 	12:10:31.0	9.99
10/05/08 	13:10:31.0	10.86
10/05/08 	14:10:31.0	11.15
10/05/08 	15:10:31.0	8.27
10/05/08 	16:10:31.0	8.27
10/05/08 	17:10:31.0	8.27
10/05/08 	18:10:31.0	8.27
10/05/08 	19:10:31.0	8.27
10/05/08 	20:10:31.0	8.27
10/05/08 	21:10:31.0	8.27
10/05/08 	22:10:31.0	8.56
10/05/08 	23:10:31.0	8.56
10/06/08 	00:10:31.0	8.56
10/06/08 	01:10:31.0	8.56
10/06/08 	02:10:31.0	8.56
10/06/08 	03:10:31.0	8.27
10/06/08 	04:10:31.0	8.27
10/06/08 	05:10:31.0	8.27
10/06/08 	06:10:31.0	8.27
10/06/08 	07:10:31.0	8.27
10/06/08 	08:10:31.0	8.27
10/06/08 	09:10:31.0	8.27
10/06/08 	10:10:31.0	8.27
10/06/08 	11:10:31.0	7.11
10/06/08 	12:10:31.0	7.40
10/06/08 	13:10:31.0	7.40
10/06/08 	14:10:31.0	7.40
10/06/08 	15:10:31.0	7.11
10/06/08 	16:10:31.0	6.82
10/06/08 	17:10:31.0	6.24
10/06/08 	18:10:31.0	6.24
10/06/08 	19:10:31.0	5.96
10/06/08 	20:10:31.0	5.09
10/06/08 	21:10:31.0	4.51
10/06/08 	22:10:31.0	3.93
10/06/08 	23:10:31.0	3.64
10/07/08 	00:10:31.0	3.05
10/07/08 	01:10:31.0	3.05
10/07/08 	02:10:31.0	2.76
10/07/08 	03:10:31.0	2.46
10/07/08 	04:10:31.0	2.17
10/07/08 	05:10:31.0	1.87
10/07/08 	06:10:31.0	1.57
10/07/08 	07:10:31.0	1.28
10/07/08 	08:10:31.0	1.28
