Date 	Time 	Temp
10/02/08 	13:14:05.0	19.37
10/02/08 	14:14:05.0	11.16
10/02/08 	15:14:05.0	7.12
10/02/08 	16:14:05.0	7.12
10/02/08 	17:14:05.0	7.12
10/02/08 	18:14:05.0	7.12
10/02/08 	19:14:05.0	7.12
10/02/08 	20:14:05.0	7.12
10/02/08 	21:14:05.0	7.12
10/02/08 	22:14:05.0	7.12
10/02/08 	23:14:05.0	7.12
10/03/08 	00:14:05.0	7.12
10/03/08 	01:14:05.0	7.12
10/03/08 	02:14:05.0	7.12
10/03/08 	03:14:05.0	7.12
10/03/08 	04:14:05.0	7.12
10/03/08 	05:14:05.0	7.12
10/03/08 	06:14:05.0	7.12
10/03/08 	07:14:05.0	6.83
10/03/08 	08:14:05.0	7.12
10/03/08 	09:14:05.0	6.54
10/03/08 	10:14:05.0	6.83
10/03/08 	11:14:05.0	9.44
10/03/08 	12:14:05.0	7.12
10/03/08 	13:14:05.0	7.99
10/03/08 	14:14:05.0	7.41
10/03/08 	15:14:05.0	8.86
10/03/08 	16:14:05.0	6.83
10/03/08 	17:14:05.0	6.83
10/03/08 	18:14:05.0	6.83
10/03/08 	19:14:05.0	6.83
10/03/08 	20:14:05.0	6.83
10/03/08 	21:14:05.0	6.83
10/03/08 	22:14:05.0	6.83
10/03/08 	23:14:05.0	7.12
10/04/08 	00:14:05.0	6.83
10/04/08 	01:14:05.0	7.12
10/04/08 	02:14:05.0	6.54
10/04/08 	03:14:05.0	6.54
10/04/08 	04:14:05.0	6.83
10/04/08 	05:14:05.0	6.83
10/04/08 	06:14:05.0	6.83
10/04/08 	07:14:05.0	7.12
10/04/08 	08:14:05.0	6.83
10/04/08 	09:14:05.0	5.97
10/04/08 	10:14:05.0	4.82
10/04/08 	11:14:05.0	5.97
10/04/08 	12:14:05.0	6.83
10/04/08 	13:14:05.0	6.83
10/04/08 	14:14:05.0	7.12
10/04/08 	15:14:05.0	7.12
10/04/08 	16:14:05.0	7.70
10/04/08 	17:14:05.0	7.12
10/04/08 	18:14:05.0	7.12
10/04/08 	19:14:05.0	7.12
10/04/08 	20:14:05.0	7.12
10/04/08 	21:14:05.0	7.41
10/04/08 	22:14:05.0	7.41
10/04/08 	23:14:05.0	7.12
10/05/08 	00:14:05.0	7.12
10/05/08 	01:14:05.0	7.12
10/05/08 	02:14:05.0	7.12
10/05/08 	03:14:05.0	7.12
10/05/08 	04:14:05.0	7.12
10/05/08 	05:14:05.0	7.12
10/05/08 	06:14:05.0	7.12
10/05/08	07:14:05.0	7.12
10/05/08 	08:14:05.0	7.12
10/05/08 	09:14:05.0	7.12
10/05/08 	10:14:05.0	7.41
10/05/08 	11:14:05.0	8.86
10/05/08 	12:14:05.0	8.57
10/05/08 	13:14:05.0	8.57
10/05/08 	14:14:05.0	9.15
10/05/08 	15:14:05.0	8.28
10/05/08 	16:14:05.0	8.28
10/05/08 	17:14:05.0	8.28
10/05/08 	18:14:05.0	8.28
10/05/08 	19:14:05.0	8.28
10/05/08 	20:14:05.0	8.28
10/05/08 	21:14:05.0	8.28
10/05/08 	22:14:05.0	8.28
10/05/08 	23:14:05.0	8.28
10/06/08 	00:14:05.0	8.28
10/06/08 	01:14:05.0	8.28
10/06/08 	02:14:05.0	8.28
10/06/08 	03:14:05.0	8.28
10/06/08 	04:14:05.0	8.28
10/06/08 	05:14:05.0	8.28
10/06/08 	06:14:05.0	8.28
10/06/08 	07:14:05.0	8.28
10/06/08 	08:14:05.0	8.28
10/06/08 	09:14:05.0	8.28
10/06/08 	10:14:05.0	7.70
10/06/08 	11:14:05.0	6.83
10/06/08 	12:14:05.0	7.12
10/06/08 	13:14:05.0	7.41
10/06/08 	14:14:05.0	7.70
10/06/08 	15:14:05.0	7.12
10/06/08 	16:14:05.0	6.83
10/06/08 	17:14:05.0	6.26
10/06/08 	18:14:05.0	5.97
10/06/08 	19:14:05.0	5.68
10/06/08 	20:14:05.0	4.82
10/06/08 	21:14:05.0	4.23
10/06/08 	22:14:05.0	3.94
10/06/08 	23:14:05.0	3.65
10/07/08 	00:14:05.0	3.06
10/07/08 	01:14:05.0	3.06
10/07/08 	02:14:05.0	2.77
10/07/08 	03:14:05.0	2.47
10/07/08 	04:14:05.0	2.17
10/07/08 	05:14:05.0	1.88
10/07/08 	06:14:05.0	1.58
10/07/08 	07:14:05.0	1.28
10/07/08 	08:14:05.0	1.28
10/07/08 	09:14:05.0	1.88
10/07/08 	10:14:05.0	2.77
10/07/08 	11:14:05.0	3.65
10/07/08 	12:14:05.0	5.11
10/07/08 	13:14:05.0	4.82
10/07/08 	14:14:05.0	9.15
10/07/08 	15:14:05.0	6.83
10/07/08 	16:14:05.0	4.82
10/07/08 	17:14:05.0	4.82
10/07/08 	18:14:05.0	4.82
10/07/08 	19:14:05.0	4.82
10/07/08 	20:14:05.0	4.82
10/07/08 	21:14:05.0	4.82
10/07/08 	23:14:05.0	4.82
10/08/08 	00:14:05.0	4.82
10/08/08 	01:14:05.0	4.82
10/08/08 	02:14:05.0	4.82
10/08/08 	03:14:05.0	4.53
10/08/08 	04:14:05.0	4.53
10/08/08 	05:14:05.0	4.82
10/08/08 	06:14:05.0	4.82
10/08/08 	07:14:05.0	4.82
10/08/08 	08:14:05.0	4.82
10/08/08 	09:14:05.0	4.82
10/08/08 	10:14:05.0	4.82
10/08/08 	11:14:05.0	4.82
10/08/08 	12:14:05.0	4.82
10/08/08 	13:14:05.0	7.41
10/08/08 	14:14:05.0	7.12
10/08/08 	15:14:05.0	4.53
10/08/08 	16:14:05.0	4.82
10/08/08 	17:14:05.0	4.53
10/08/08 	18:14:05.0	4.53
10/08/08 	19:14:05.0	4.53
10/08/08 	20:14:05.0	4.82
10/08/08 	21:14:05.0	4.53
10/08/08 	22:14:05.0	4.82
10/08/08 	23:14:05.0	4.82
10/09/08 	00:14:05.0	4.82
10/09/08 	01:14:05.0	4.82
10/09/08 	02:14:05.0	4.82
10/09/08 	03:14:05.0	4.82
10/09/08 	04:14:05.0	4.82
10/09/08 	05:14:05.0	4.82
10/09/08 	06:14:05.0	4.82
10/09/08 	07:14:05.0	4.82
10/09/08 	08:14:05.0	4.82
10/09/08 	09:14:05.0	5.11
10/09/08 	10:14:05.0	5.68
10/09/08 	11:14:05.0	6.26
10/09/08 	12:14:05.0	7.41
10/09/08 	13:14:05.0	7.99
10/09/08 	14:14:05.0	8.28
10/09/08 	15:14:05.0	5.97
10/09/08 	16:14:05.0	5.97
10/09/08 	17:14:05.0	5.97
10/09/08 	18:14:05.0	5.97
10/09/08 	19:14:05.0	5.97
10/09/08 	20:14:05.0	5.97
10/09/08 	21:14:05.0	5.97
10/09/08 	22:14:05.0	5.97
10/09/08 	23:14:05.0	5.97
10/10/08 	00:14:05.0	5.97
10/10/08 	01:14:05.0	5.97
10/10/08 	02:14:05.0	5.97
10/10/08 	03:14:05.0	5.97
10/10/08 	04:14:05.0	5.97
10/10/08 	05:14:05.0	5.97
10/10/08 	06:14:05.0	5.97
10/10/08 	07:14:05.0	5.97
10/10/08 	08:14:05.0	5.11
10/10/08 	09:14:05.0	6.54
10/10/08 	10:14:05.0	6.54
10/10/08 	11:14:05.0	6.83
