Date Time	Temperature  (*C)
06/04/07 	13:03:20.0	21.49
06/04/07 	14:03:20.0	19.37
06/04/07 	15:03:20.0	4.69
06/04/07 	16:03:20.0	4.69
06/04/07 	17:03:20.0	4.69
06/04/07 	18:03:20.0	4.69
06/04/07 	19:03:20.0	5.16
06/04/07 	20:03:20.0	4.85
06/04/07 	21:03:20.0	4.69
06/04/07 	22:03:20.0	4.69
06/04/07 	23:03:20.0	4.69
06/05/07 	00:03:20.0	4.69
06/05/07 	01:03:20.0	4.69
06/05/07 	02:03:20.0	4.53
06/05/07 	03:03:20.0	4.69
06/05/07 	04:03:20.0	4.53
06/05/07 	05:03:20.0	4.22
06/05/07 	06:03:20.0	4.22
06/05/07 	07:03:20.0	4.38
06/05/07 	08:03:20.0	4.53
06/05/07 	09:03:20.0	4.53
06/05/07 	10:03:20.0	10.73
06/05/07 	11:03:20.0	11.04
06/05/07 	12:03:20.0	11.66
06/05/07 	13:03:20.0	11.04
06/05/07 	14:03:20.0	11.50
06/05/07 	15:03:20.0	13.04
06/05/07 	16:03:20.0	17.12
06/05/07 	17:03:20.0	4.22
06/05/07 	18:03:20.0	4.22
06/05/07 	19:03:20.0	4.22
06/05/07 	20:03:20.0	4.22
06/05/07 	21:03:20.0	4.22
06/05/07 	22:03:20.0	4.22
06/05/07 	23:03:20.0	4.22
06/06/07 	00:03:20.0	4.22
06/06/07 	01:03:20.0	4.22
06/06/07 	02:03:20.0	4.22
06/06/07 	03:03:20.0	4.22
06/06/07 	04:03:20.0	4.22
06/06/07 	05:03:20.0	4.22
06/06/07 	06:03:20.0	4.22
06/06/07 	07:03:20.0	4.22
06/06/07 	08:03:20.0	4.22
06/06/07 	09:03:20.0	4.22
06/06/07 	10:03:20.0	4.38
06/06/07 	11:03:20.0	4.22
06/06/07 	12:03:20.0	11.19
06/06/07 	13:03:20.0	10.42
06/06/07 	14:03:20.0	10.57
06/06/07 	15:03:20.0	4.07
06/06/07 	16:03:20.0	4.07
06/06/07 	17:03:20.0	4.07
06/06/07 	18:03:20.0	4.07
06/06/07 	19:03:20.0	4.07
06/06/07 	20:03:20.0	4.07
06/06/07 	21:03:20.0	4.07
06/06/07 	22:03:20.0	4.07
06/06/07 	23:03:20.0	4.07
06/07/07 	00:03:20.0	4.07
06/07/07 	01:03:20.0	4.07
06/07/07 	02:03:20.0	4.07
06/07/07 	03:03:20.0	4.07
06/07/07 	04:03:20.0	4.07
06/07/07 	05:03:20.0	4.07
06/07/07 	06:03:20.0	4.07
06/07/07 	07:03:20.0	4.07
06/07/07 	08:03:20.0	4.07
06/07/07 	09:03:20.0	4.07
06/07/07 	10:03:20.0	8.10
06/07/07 	11:03:20.0	8.41
06/07/07 	12:03:20.0	8.87
06/07/07 	13:03:20.0	9.49
06/07/07 	14:03:20.0	9.79
06/07/07 	15:03:20.0	9.95
06/07/07 	16:03:20.0	3.75
06/07/07 	17:03:20.0	3.75
06/07/07 	18:03:20.0	3.75
06/07/07 	19:03:20.0	3.75
06/07/07 	20:03:20.0	3.75
06/07/07 	21:03:20.0	3.75
06/07/07 	22:03:20.0	3.75
06/07/07 	23:03:20.0	3.75
