Date Time	Temperature  (*C)
06/04/07 	13:40:30.0	20.76
06/04/07 	14:40:30.0	23.08
06/04/07 	15:40:30.0	3.44
06/04/07 	16:40:30.0	3.29
06/04/07 	17:40:30.0	3.29
06/04/07 	18:40:30.0	3.29
06/04/07 	19:40:30.0	3.44
06/04/07 	20:40:30.0	3.29
06/04/07 	21:40:30.0	3.44
06/04/07 	22:40:30.0	3.44
06/04/07 	23:40:30.0	3.29
06/05/07 	00:40:30.0	3.29
06/05/07 	01:40:30.0	3.29
06/05/07 	02:40:30.0	3.29
06/05/07 	03:40:30.0	3.29
06/05/07 	04:40:30.0	3.29
06/05/07 	05:40:30.0	3.29
06/05/07 	06:40:30.0	3.29
06/05/07 	07:40:30.0	3.29
06/05/07 	08:40:30.0	3.44
06/05/07 	09:40:30.0	3.29
06/05/07 	10:40:30.0	11.86
06/05/07 	11:40:30.0	12.63
06/05/07 	12:40:30.0	12.79
06/05/07 	13:40:30.0	12.79
06/05/07 	14:40:30.0	14.03
06/05/07 	15:40:30.0	18.64
06/05/07 	16:40:30.0	3.76
06/05/07 	17:40:30.0	3.76
06/05/07 	18:40:30.0	3.60
06/05/07 	19:40:30.0	3.60
06/05/07 	20:40:30.0	3.76
06/05/07 	21:40:30.0	3.76
06/05/07 	22:40:30.0	3.60
06/05/07 	23:40:30.0	3.76
06/06/07 	00:40:30.0	3.60
06/06/07 	01:40:30.0	3.60
06/06/07 	02:40:30.0	3.76
06/06/07 	03:40:30.0	3.76
06/06/07 	04:40:30.0	3.60
06/06/07 	05:40:30.0	3.60
06/06/07 	06:40:30.0	3.60
06/06/07 	07:40:30.0	3.60
06/06/07 	08:40:30.0	3.60
06/06/07 	09:40:30.0	3.60
06/06/07 	10:40:30.0	3.60
06/06/07 	11:40:30.0	10.77
06/06/07 	12:40:30.0	10.46
06/06/07 	13:40:30.0	10.15
06/06/07 	14:40:30.0	10.46
06/06/07 	15:40:30.0	4.08
06/06/07 	16:40:30.0	4.08
06/06/07 	17:40:30.0	4.08
06/06/07 	18:40:30.0	4.08
06/06/07 	19:40:30.0	4.08
06/06/07 	20:40:30.0	4.08
06/06/07 	21:40:30.0	4.08
06/06/07 	22:40:30.0	4.08
06/06/07 	23:40:30.0	4.08
06/07/07 	00:40:30.0	4.08
06/07/07 	01:40:30.0	4.08
06/07/07 	02:40:30.0	4.08
06/07/07 	03:40:30.0	4.08
06/07/07 	04:40:30.0	4.08
06/07/07 	05:40:30.0	4.08
06/07/07 	06:40:30.0	4.08
06/07/07 	07:40:30.0	3.92
06/07/07 	08:40:30.0	4.08
06/07/07 	09:40:30.0	4.08
06/07/07 	10:40:30.0	9.53
06/07/07 	11:40:30.0	11.86
06/07/07 	12:40:30.0	12.32
06/07/07 	13:40:30.0	12.94
06/07/07 	14:40:30.0	12.79
06/07/07 	15:40:30.0	3.92
06/07/07 	16:40:30.0	3.92
06/07/07 	17:40:30.0	3.92
06/07/07 	18:40:30.0	3.76
06/07/07 	19:40:30.0	3.76
06/07/07 	20:40:30.0	3.76
06/07/07 	21:40:30.0	3.92
06/07/07 	22:40:30.0	3.92
06/07/07 	23:40:30.0	3.92
06/08/07 	00:40:30.0	3.92
06/08/07 	01:40:30.0	3.76
06/08/07 	02:40:30.0	3.92
06/08/07 	03:40:30.0	3.92
06/08/07 	04:40:30.0	3.92
06/08/07 	05:40:30.0	3.92
06/08/07 	06:40:30.0	3.76
06/08/07 	07:40:30.0	3.76
06/08/07 	08:40:30.0	3.76
06/08/07 	09:40:30.0	3.76
06/08/07 	10:40:30.0	13.41
06/08/07 	11:40:30.0	11.54
06/08/07 	12:40:30.0	10.62
06/08/07 	13:40:30.0	10.77
06/08/07 	14:40:30.0	15.61
06/08/07 	15:40:30.0	4.08
06/08/07 	16:40:30.0	4.08
06/08/07 	17:40:30.0	4.23
06/08/07 	18:40:30.0	4.23
06/08/07 	19:40:30.0	4.08
06/08/07 	20:40:30.0	4.08
06/08/07 	21:40:30.0	4.08
06/08/07 	22:40:30.0	4.08
06/08/07 	23:40:30.0	4.08
06/09/07 	00:40:30.0	4.08
06/09/07 	01:40:30.0	4.23
06/09/07 	02:40:30.0	4.08
06/09/07 	03:40:30.0	4.08
06/09/07 	04:40:30.0	4.08
06/09/07 	05:40:30.0	4.23
06/09/07 	06:40:30.0	4.23
06/09/07 	07:40:30.0	4.39
06/09/07 	08:40:30.0	4.23
06/09/07 	09:40:30.0	12.79
06/09/07 	10:40:30.0	11.39
06/09/07 	11:40:30.0	13.87
06/09/07 	12:40:30.0	15.92
06/09/07 	13:40:30.0	16.72
06/09/07 	14:40:30.0	16.08
06/09/07 	15:40:30.0	4.08
06/09/07 	16:40:30.0	4.08
06/09/07 	17:40:30.0	4.23
06/09/07 	18:40:30.0	4.08
06/09/07 	19:40:30.0	4.23
06/09/07 	20:40:30.0	4.08
06/09/07 	21:40:30.0	4.08
06/09/07 	22:40:30.0	4.08
06/09/07 	23:40:30.0	4.08
06/10/07 	00:40:30.0	4.08
06/10/07 	01:40:30.0	4.08
06/10/07 	02:40:30.0	4.08
06/10/07 	03:40:30.0	4.08
06/10/07 	04:40:30.0	4.08
06/10/07 	05:40:30.0	4.23
06/10/07 	06:40:30.0	4.23
06/10/07 	07:40:30.0	4.23
06/10/07 	08:40:30.0	4.23
06/10/07	09:40:30.0	4.23
06/10/07 	10:40:30.0	4.23
06/10/07 	11:40:30.0	13.57
