Date Time	Temperature  (*C)
06/04/07 	13:42:22.0	22.73
06/04/07 	14:42:22.0	4.51
06/04/07 	15:42:22.0	4.51
06/04/07 	16:42:22.0	4.51
06/04/07 	17:42:22.0	4.51
06/04/07 	18:42:22.0	4.51
06/04/07 	19:42:22.0	4.51
06/04/07 	20:42:22.0	4.51
06/04/07 	21:42:22.0	4.51
06/04/07 	22:42:22.0	4.51
06/04/07 	23:42:22.0	4.51
06/05/07 	00:42:22.0	4.22
06/05/07 	01:42:22.0	4.22
06/05/07 	02:42:22.0	4.51
06/05/07 	03:42:22.0	4.22
06/05/07 	04:42:22.0	4.22
06/05/07 	05:42:22.0	4.22
06/05/07 	06:42:22.0	4.22
06/05/07 	07:42:22.0	4.22
06/05/07 	08:42:22.0	8.27
06/05/07 	09:42:22.0	9.99
06/05/07 	10:42:22.0	10.86
06/05/07 	11:42:22.0	11.15
06/05/07 	12:42:22.0	11.15
06/05/07 	13:42:22.0	11.15
06/05/07 	14:42:22.0	12.01
06/05/07 	15:42:22.0	13.17
06/05/07 	16:42:22.0	17.26
06/05/07 	17:42:22.0	3.93
06/05/07 	18:42:22.0	3.93
06/05/07 	19:42:22.0	3.93
06/05/07 	20:42:22.0	3.93
06/05/07 	21:42:22.0	3.93
06/05/07	22:42:22.0	3.93
06/05/07	23:42:22.0	3.93
06/06/07	00:42:22.0	3.93
06/06/07 	01:42:22.0	3.93
06/06/07 	02:42:22.0	3.93
06/06/07 	03:42:22.0	3.93
06/06/07 	04:42:22.0	3.93
06/06/07 	05:42:22.0	3.93
06/06/07 	06:42:22.0	3.93
06/06/07 	07:42:22.0	3.93
06/06/07 	08:42:22.0	3.93
06/06/07 	09:42:22.0	3.93
06/06/07 	10:42:22.0	3.93
06/06/07 	11:42:22.0	3.93
06/06/07 	12:42:22.0	10.86
06/06/07 	13:42:22.0	11.44
06/06/07	14:42:22.0	4.22
06/06/07 	15:42:22.0	4.22
06/06/07 	16:42:22.0	4.22
06/06/07 	17:42:22.0	4.22
06/06/07 	18:42:22.0	4.22
06/06/07 	19:42:22.0	4.22
06/06/07 	20:42:22.0	4.22
06/06/07 	21:42:22.0	4.22
06/06/07 	22:42:22.0	4.22
06/06/07 	23:42:22.0	4.22
06/07/07 	00:42:22.0	4.22
06/07/07 	01:42:22.0	4.22
06/07/07 	02:42:22.0	4.22
06/07/07 	03:42:22.0	4.22
06/07/07 	04:42:22.0	4.22
06/07/07 	05:42:22.0	4.22
06/07/07 	06:42:22.0	4.22
06/07/07 	07:42:22.0	4.22
