DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:29:03 AM	17.701					
10/25/16 10:29:03 AM	17.153					
10/25/16 11:29:03 AM	16.844					
10/25/16 12:29:03 PM	16.915					
10/25/16 01:29:03 PM	9.952					
10/25/16 02:29:03 PM	7.268					
10/25/16 03:29:03 PM	7.318					
10/25/16 04:29:03 PM	7.368					
10/25/16 05:29:03 PM	7.242					
10/25/16 06:29:03 PM	7.268					
10/25/16 07:29:03 PM	7.293					
10/25/16 08:29:03 PM	6.788					
10/25/16 09:29:03 PM	6.864					
10/25/16 10:29:03 PM	6.965					
10/25/16 11:29:03 PM	7.041					
10/26/16 12:29:03 AM	7.041					
10/26/16 01:29:03 AM	7.066					
10/26/16 02:29:03 AM	7.091					
10/26/16 03:29:03 AM	7.268					
10/26/16 04:29:03 AM	7.318					
10/26/16 05:29:03 AM	7.343					
10/26/16 06:29:03 AM	7.318					
10/26/16 07:29:03 AM	7.343					
10/26/16 08:29:03 AM	3.301					
10/26/16 09:29:03 AM	4.246					
10/26/16 10:29:03 AM	4.089					
10/26/16 11:29:03 AM	4.714					
10/26/16 12:29:03 PM	4.818					
10/26/16 01:29:03 PM	5.488					
10/26/16 02:29:03 PM	4.947					
10/26/16 03:29:03 PM	6.535					
10/26/16 04:29:03 PM	6.611					
10/26/16 05:29:03 PM	6.611					
10/26/16 06:29:03 PM	6.687					
10/26/16 07:29:03 PM	6.763					
10/26/16 08:29:03 PM	6.889					
10/26/16 09:29:03 PM	6.940					
10/26/16 10:29:03 PM	7.015					
10/26/16 11:29:03 PM	7.041					
10/27/16 12:29:03 AM	6.661					
10/27/16 01:29:03 AM	6.788					
10/27/16 02:29:03 AM	6.914					
10/27/16 03:29:03 AM	6.990					
10/27/16 04:29:03 AM	6.484					
10/27/16 05:29:03 AM	6.509					
10/27/16 06:29:03 AM	6.585					
10/27/16 07:29:03 AM	6.661					
10/27/16 08:29:03 AM	6.839					
10/27/16 09:29:03 AM	6.889					
10/27/16 10:29:03 AM	6.940					
10/27/16 11:29:03 AM	6.026					
10/27/16 12:29:03 PM	5.796					
10/27/16 01:29:03 PM	5.719					
10/27/16 02:29:03 PM	7.419					
10/27/16 03:29:03 PM	7.494					
10/27/16 04:29:03 PM	7.494					
10/27/16 05:29:03 PM	7.494					
10/27/16 06:29:03 PM	7.494					
10/27/16 07:29:03 PM	7.494					
10/27/16 08:29:03 PM	7.494					
10/27/16 09:29:03 PM	7.469					
10/27/16 10:29:03 PM	7.519					
10/27/16 11:29:03 PM	7.494					
10/28/16 12:29:03 AM	7.494					
10/28/16 01:29:03 AM	7.494					
10/28/16 02:29:03 AM	7.494					
10/28/16 03:29:03 AM	7.494					
10/28/16 04:29:03 AM	7.494					
10/28/16 05:29:03 AM	7.494					
10/28/16 06:29:03 AM	7.494					
10/28/16 07:29:03 AM	7.494					
10/28/16 08:29:03 AM	6.000					
10/28/16 09:29:03 AM	6.153					
10/28/16 10:29:03 AM	6.408					
10/28/16 11:29:03 AM	6.611					
10/28/16 12:29:03 PM	6.788					
10/28/16 01:29:03 PM	6.737					
10/28/16 02:29:03 PM	6.611					
10/28/16 03:29:03 PM	6.661					
10/28/16 04:29:03 PM	7.343					
10/28/16 05:29:03 PM	7.720					
10/28/16 06:29:03 PM	7.670					
10/28/16 07:29:03 PM	7.619					
10/28/16 08:29:03 PM	7.670					
10/28/16 09:29:03 PM	7.645					
10/28/16 10:29:03 PM	7.594					
10/28/16 11:29:03 PM	7.594					
10/29/16 12:29:03 AM	7.594					
10/29/16 01:29:03 AM	7.594					
10/29/16 02:29:03 AM	7.594					
10/29/16 03:29:03 AM	7.594					
10/29/16 04:29:03 AM	7.594					
10/29/16 05:29:03 AM	7.594					
10/29/16 06:29:03 AM	7.619					
10/29/16 07:29:03 AM	7.619					
10/29/16 08:29:03 AM	7.619					
10/29/16 09:29:03 AM	7.594					
10/29/16 10:29:03 AM	7.594					
10/29/16 11:29:03 AM	7.594					
10/29/16 12:29:03 PM	7.594					
