DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:25:01 AM	17.748					
10/25/16 10:25:01 AM	17.082					
10/25/16 11:25:01 AM	16.868					
10/25/16 12:25:01 PM	16.796					
10/25/16 01:25:01 PM	10.761					
10/25/16 02:25:01 PM	12.461					
10/25/16 03:25:01 PM	6.509					
10/25/16 04:25:01 PM	6.535					
10/25/16 05:25:01 PM	6.535					
10/25/16 06:25:01 PM	6.535					
10/25/16 07:25:01 PM	6.611					
10/25/16 08:25:01 PM	6.687					
10/25/16 09:25:01 PM	6.661					
10/25/16 10:25:01 PM	6.687					
10/25/16 11:25:01 PM	6.585					
10/26/16 12:25:01 AM	6.560					
10/26/16 01:25:01 AM	6.458					
10/26/16 02:25:01 AM	6.382					
10/26/16 03:25:01 AM	6.408					
10/26/16 04:25:01 AM	6.458					
10/26/16 05:25:01 AM	6.509					
10/26/16 06:25:01 AM	6.611					
10/26/16 07:25:01 AM	6.940					
10/26/16 08:25:01 AM	6.990					
10/26/16 09:25:01 AM	6.914					
10/26/16 10:25:01 AM	6.560					
10/26/16 11:25:01 AM	8.170					
10/26/16 12:25:01 PM	13.834					
10/26/16 01:25:01 PM	6.661					
10/26/16 02:25:01 PM	6.484					
10/26/16 03:25:01 PM	6.509					
10/26/16 04:25:01 PM	6.611					
10/26/16 05:25:01 PM	6.687					
10/26/16 06:25:01 PM	6.636					
10/26/16 07:25:01 PM	6.712					
10/26/16 08:25:01 PM	6.839					
10/26/16 09:25:01 PM	6.864					
10/26/16 10:25:01 PM	6.661					
10/26/16 11:25:01 PM	6.763					
10/27/16 12:25:01 AM	6.661					
10/27/16 01:25:01 AM	6.509					
10/27/16 02:25:01 AM	6.331					
10/27/16 03:25:01 AM	6.357					
10/27/16 04:25:01 AM	6.509					
10/27/16 05:25:01 AM	6.560					
10/27/16 06:25:01 AM	6.535					
10/27/16 07:25:01 AM	6.636					
10/27/16 08:25:01 AM	4.844					
10/27/16 09:25:01 AM	4.895					
10/27/16 10:25:01 AM	4.947					
10/27/16 11:25:01 AM	5.128					
10/27/16 12:25:01 PM	5.076					
10/27/16 01:25:01 PM	5.128					
10/27/16 02:25:01 PM	4.895					
10/27/16 03:25:01 PM	5.128					
10/27/16 04:25:01 PM	5.616					
10/27/16 05:25:01 PM	7.469					
10/27/16 06:25:01 PM	7.469					
10/27/16 07:25:01 PM	7.469					
10/27/16 08:25:01 PM	7.469					
10/27/16 09:25:01 PM	7.469					
10/27/16 10:25:01 PM	7.469					
10/27/16 11:25:01 PM	7.494					
10/28/16 12:25:01 AM	7.469					
10/28/16 01:25:01 AM	7.469					
10/28/16 02:25:01 AM	7.469					
10/28/16 03:25:01 AM	7.469					
10/28/16 04:25:01 AM	7.469					
10/28/16 05:25:01 AM	7.469					
10/28/16 06:25:01 AM	7.469					
10/28/16 07:25:01 AM	7.469					
10/28/16 08:25:01 AM	7.469					
10/28/16 09:25:01 AM	7.469					
10/28/16 10:25:01 AM	7.469					
10/28/16 11:25:01 AM	7.469					
10/28/16 12:25:01 PM	7.645					
10/28/16 01:25:01 PM	7.695					
10/28/16 02:25:01 PM	7.494					
10/28/16 03:25:01 PM	7.519					
10/28/16 04:25:01 PM	7.519					
10/28/16 05:25:01 PM	7.519					
10/28/16 06:25:01 PM	7.494					
10/28/16 07:25:01 PM	7.494					
10/28/16 08:25:01 PM	7.494					
10/28/16 09:25:01 PM	7.469					
10/28/16 10:25:01 PM	7.469					
10/28/16 11:25:01 PM	7.469					
10/29/16 12:25:01 AM	7.494					
10/29/16 01:25:01 AM	7.494					
10/29/16 02:25:01 AM	7.494					
10/29/16 03:25:01 AM	7.494					
10/29/16 04:25:01 AM	7.494					
10/29/16 05:25:01 AM	7.494					
10/29/16 06:25:01 AM	7.494					
10/29/16 07:25:01 AM	7.494					
10/29/16 08:25:01 AM	7.469					
