DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:22:48 AM	17.153					
10/25/16 10:22:48 AM	17.415					
10/25/16 11:22:48 AM	17.034					
10/25/16 12:22:48 PM	17.034					
10/25/16 01:22:48 PM	14.098					
10/25/16 02:22:48 PM	6.408					
10/25/16 03:22:48 PM	6.433					
10/25/16 04:22:48 PM	6.509					
10/25/16 05:22:48 PM	6.560					
10/25/16 06:22:48 PM	6.636					
10/25/16 07:22:48 PM	6.687					
10/25/16 08:22:48 PM	6.763					
10/25/16 09:22:48 PM	6.813					
10/25/16 10:22:48 PM	6.864					
10/25/16 11:22:48 PM	6.408					
10/26/16 12:22:48 AM	6.382					
10/26/16 01:22:48 AM	6.306					
10/26/16 02:22:48 AM	6.331					
10/26/16 03:22:48 AM	6.408					
10/26/16 04:22:48 AM	6.458					
10/26/16 05:22:48 AM	6.509					
10/26/16 06:22:48 AM	6.560					
10/26/16 07:22:48 AM	6.636					
10/26/16 08:22:48 AM	6.813					
10/26/16 09:22:48 AM	4.558					
10/26/16 10:22:48 AM	4.141					
10/26/16 11:22:48 AM	4.895					
10/26/16 12:22:48 PM	4.999					
10/26/16 01:22:48 PM	5.128					
10/26/16 02:22:48 PM	6.408					
10/26/16 03:22:48 PM	6.458					
10/26/16 04:22:48 PM	6.509					
10/26/16 05:22:48 PM	6.535					
10/26/16 06:22:48 PM	6.560					
10/26/16 07:22:48 PM	6.636					
10/26/16 08:22:48 PM	6.737					
10/26/16 09:22:48 PM	6.712					
10/26/16 10:22:48 PM	6.788					
10/26/16 11:22:48 PM	6.585					
10/27/16 12:22:48 AM	6.535					
10/27/16 01:22:48 AM	6.560					
10/27/16 02:22:48 AM	6.357					
10/27/16 03:22:48 AM	6.331					
10/27/16 04:22:48 AM	6.357					
10/27/16 05:22:48 AM	6.408					
10/27/16 06:22:48 AM	6.484					
10/27/16 07:22:48 AM	6.509					
10/27/16 08:22:48 AM	6.560					
10/27/16 09:22:48 AM	6.839					
10/27/16 10:22:48 AM	4.895					
10/27/16 11:22:48 AM	5.231					
10/27/16 12:22:48 PM	5.128					
10/27/16 01:22:48 PM	5.102					
10/27/16 02:22:48 PM	4.844					
10/27/16 03:22:48 PM	5.745					
10/27/16 04:22:48 PM	7.444					
10/27/16 05:22:48 PM	7.444					
10/27/16 06:22:48 PM	7.444					
10/27/16 07:22:48 PM	7.444					
10/27/16 08:22:48 PM	7.444					
10/27/16 09:22:48 PM	7.444					
10/27/16 10:22:48 PM	7.444					
10/27/16 11:22:48 PM	7.419					
10/28/16 12:22:48 AM	7.419					
10/28/16 01:22:48 AM	7.419					
10/28/16 02:22:48 AM	7.419					
10/28/16 03:22:48 AM	7.419					
10/28/16 04:22:48 AM	7.419					
10/28/16 05:22:48 AM	7.419					
10/28/16 06:22:48 AM	7.419					
10/28/16 07:22:48 AM	7.419					
10/28/16 08:22:48 AM	7.419					
10/28/16 09:22:48 AM	7.469					
10/28/16 10:22:48 AM	6.864					
10/28/16 11:22:48 AM	6.813					
10/28/16 12:22:48 PM	6.864					
10/28/16 01:22:48 PM	6.889					
10/28/16 02:22:48 PM	6.712					
10/28/16 03:22:48 PM	7.594					
10/28/16 04:22:48 PM	7.594					
10/28/16 05:22:48 PM	7.594					
10/28/16 06:22:48 PM	7.619					
10/28/16 07:22:48 PM	7.619					
10/28/16 08:22:48 PM	7.594					
10/28/16 09:22:48 PM	7.594					
10/28/16 10:22:48 PM	7.594					
10/28/16 11:22:48 PM	7.594					
10/29/16 12:22:48 AM	7.619					
10/29/16 01:22:48 AM	7.619					
10/29/16 02:22:48 AM	7.619					
10/29/16 03:22:48 AM	7.594					
10/29/16 04:22:48 AM	7.594					
10/29/16 05:22:48 AM	7.594					
10/29/16 06:22:48 AM	7.594					
10/29/16 07:22:48 AM	7.594					
10/29/16 08:22:48 AM	7.569					
10/29/16 09:22:48 AM	7.569					
10/29/16 10:22:48 AM	7.594					
