DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:27:03 AM	17.510					
10/25/16 10:27:03 AM	17.558					
10/25/16 11:27:03 AM	17.582					
10/25/16 12:27:03 PM	17.558					
10/25/16 01:27:03 PM	10.345					
10/25/16 02:27:03 PM	12.389					
10/25/16 03:27:03 PM	6.458					
10/25/16 04:27:03 PM	6.535					
10/25/16 05:27:03 PM	6.535					
10/25/16 06:27:03 PM	6.560					
10/25/16 07:27:03 PM	6.585					
10/25/16 08:27:03 PM	6.636					
10/25/16 09:27:03 PM	6.661					
10/25/16 10:27:03 PM	6.687					
10/25/16 11:27:03 PM	6.535					
10/26/16 12:27:03 AM	6.382					
10/26/16 01:27:03 AM	6.306					
10/26/16 02:27:03 AM	6.281					
10/26/16 03:27:03 AM	6.357					
10/26/16 04:27:03 AM	6.433					
10/26/16 05:27:03 AM	6.458					
10/26/16 06:27:03 AM	6.535					
10/26/16 07:27:03 AM	6.636					
10/26/16 08:27:03 AM	6.687					
10/26/16 09:27:03 AM	6.813					
10/26/16 10:27:03 AM	4.558					
10/26/16 11:27:03 AM	5.102					
10/26/16 12:27:03 PM	5.462					
10/26/16 01:27:03 PM	6.281					
10/26/16 02:27:03 PM	6.433					
10/26/16 03:27:03 PM	6.535					
10/26/16 04:27:03 PM	6.535					
10/26/16 05:27:03 PM	6.611					
10/26/16 06:27:03 PM	6.712					
10/26/16 07:27:03 PM	6.737					
10/26/16 08:27:03 PM	6.813					
10/26/16 09:27:03 PM	6.839					
10/26/16 10:27:03 PM	6.889					
10/26/16 11:27:03 PM	6.712					
10/27/16 12:27:03 AM	6.636					
10/27/16 01:27:03 AM	6.712					
10/27/16 02:27:03 AM	6.408					
10/27/16 03:27:03 AM	6.306					
10/27/16 04:27:03 AM	6.458					
10/27/16 05:27:03 AM	6.458					
10/27/16 06:27:03 AM	6.560					
10/27/16 07:27:03 AM	6.509					
10/27/16 08:27:03 AM	6.636					
10/27/16 09:27:03 AM	4.869					
10/27/16 10:27:03 AM	4.895					
10/27/16 11:27:03 AM	5.257					
10/27/16 12:27:03 PM	5.308					
10/27/16 01:27:03 PM	5.539					
10/27/16 02:27:03 PM	5.385					
10/27/16 03:27:03 PM	5.668					
10/27/16 04:27:03 PM	7.444					
10/27/16 05:27:03 PM	7.444					
10/27/16 06:27:03 PM	7.469					
10/27/16 07:27:03 PM	7.469					
10/27/16 08:27:03 PM	7.469					
10/27/16 09:27:03 PM	7.469					
10/27/16 10:27:03 PM	7.444					
10/27/16 11:27:03 PM	7.469					
10/28/16 12:27:03 AM	7.444					
10/28/16 01:27:03 AM	7.419					
10/28/16 02:27:03 AM	7.444					
10/28/16 03:27:03 AM	7.419					
10/28/16 04:27:03 AM	7.444					
10/28/16 05:27:03 AM	7.444					
10/28/16 06:27:03 AM	7.444					
10/28/16 07:27:03 AM	7.444					
10/28/16 08:27:03 AM	7.444					
10/28/16 09:27:03 AM	7.444					
10/28/16 10:27:03 AM	7.469					
10/28/16 11:27:03 AM	7.041					
10/28/16 12:27:03 PM	6.864					
10/28/16 01:27:03 PM	6.687					
10/28/16 02:27:03 PM	6.864					
10/28/16 03:27:03 PM	7.519					
10/28/16 04:27:03 PM	7.544					
10/28/16 05:27:03 PM	7.519					
10/28/16 06:27:03 PM	7.519					
10/28/16 07:27:03 PM	7.469					
10/28/16 08:27:03 PM	7.494					
10/28/16 09:27:03 PM	7.519					
10/28/16 10:27:03 PM	7.519					
10/28/16 11:27:03 PM	7.494					
10/29/16 12:27:03 AM	7.519					
10/29/16 01:27:03 AM	7.494					
10/29/16 02:27:03 AM	7.469					
10/29/16 03:27:03 AM	7.469					
10/29/16 04:27:03 AM	7.494					
10/29/16 05:27:03 AM	7.519					
10/29/16 06:27:03 AM	7.519					
10/29/16 07:27:03 AM	7.519					
10/29/16 08:27:03 AM	7.494					
10/29/16 09:27:03 AM	7.494					
