DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:26:43 AM	17.320					
10/25/16 10:26:43 AM	17.106					
10/25/16 11:26:43 AM	16.844					
10/25/16 12:26:43 PM	16.963					
10/25/16 01:26:43 PM	10.173					
10/25/16 02:26:43 PM	10.614					
10/25/16 03:26:43 PM	6.509					
10/25/16 04:26:43 PM	6.535					
10/25/16 05:26:43 PM	6.560					
10/25/16 06:26:43 PM	6.535					
10/25/16 07:26:43 PM	6.611					
10/25/16 08:26:43 PM	6.965					
10/25/16 09:26:43 PM	6.687					
10/25/16 10:26:43 PM	6.661					
10/25/16 11:26:43 PM	6.585					
10/26/16 12:26:43 AM	6.585					
10/26/16 01:26:43 AM	6.535					
10/26/16 02:26:43 AM	6.408					
10/26/16 03:26:43 AM	6.433					
10/26/16 04:26:43 AM	6.484					
10/26/16 05:26:43 AM	6.560					
10/26/16 06:26:43 AM	6.661					
10/26/16 07:26:43 AM	6.965					
10/26/16 08:26:43 AM	7.041					
10/26/16 09:26:43 AM	7.142					
10/26/16 10:26:43 AM	6.636					
10/26/16 11:26:43 AM	6.965					
10/26/16 12:26:43 PM	10.956					
10/26/16 01:26:43 PM	6.408					
10/26/16 02:26:43 PM	6.408					
10/26/16 03:26:43 PM	6.484					
10/26/16 04:26:43 PM	6.560					
10/26/16 05:26:43 PM	6.611					
10/26/16 06:26:43 PM	6.611					
10/26/16 07:26:43 PM	6.661					
10/26/16 08:26:43 PM	6.763					
10/26/16 09:26:43 PM	6.763					
10/26/16 10:26:43 PM	6.687					
10/26/16 11:26:43 PM	6.737					
10/27/16 12:26:43 AM	6.585					
10/27/16 01:26:43 AM	6.484					
10/27/16 02:26:43 AM	6.306					
10/27/16 03:26:43 AM	6.357					
10/27/16 04:26:43 AM	6.458					
10/27/16 05:26:43 AM	6.509					
10/27/16 06:26:43 AM	6.535					
10/27/16 07:26:43 AM	6.611					
10/27/16 08:26:43 AM	4.844					
10/27/16 09:26:43 AM	4.921					
10/27/16 10:26:43 AM	4.999					
10/27/16 11:26:43 AM	5.205					
10/27/16 12:26:43 PM	5.076					
10/27/16 01:26:43 PM	5.154					
10/27/16 02:26:43 PM	4.895					
10/27/16 03:26:43 PM	5.128					
10/27/16 04:26:43 PM	5.462					
10/27/16 05:26:43 PM	7.494					
10/27/16 06:26:43 PM	7.494					
10/27/16 07:26:43 PM	7.519					
10/27/16 08:26:43 PM	7.494					
10/27/16 09:26:43 PM	7.469					
10/27/16 10:26:43 PM	7.494					
10/27/16 11:26:43 PM	7.494					
10/28/16 12:26:43 AM	7.494					
10/28/16 01:26:43 AM	7.494					
10/28/16 02:26:43 AM	7.494					
10/28/16 03:26:43 AM	7.494					
10/28/16 04:26:43 AM	7.494					
10/28/16 05:26:43 AM	7.494					
10/28/16 06:26:43 AM	7.494					
10/28/16 07:26:43 AM	7.494					
10/28/16 08:26:43 AM	7.469					
10/28/16 09:26:43 AM	7.469					
10/28/16 10:26:43 AM	7.469					
10/28/16 11:26:43 AM	7.469					
10/28/16 12:26:43 PM	7.720					
10/28/16 01:26:43 PM	7.544					
10/28/16 02:26:43 PM	7.594					
10/28/16 03:26:43 PM	7.645					
10/28/16 04:26:43 PM	7.645					
10/28/16 05:26:43 PM	7.645					
10/28/16 06:26:43 PM	7.670					
10/28/16 07:26:43 PM	7.670					
10/28/16 08:26:43 PM	7.670					
10/28/16 09:26:43 PM	7.645					
10/28/16 10:26:43 PM	7.645					
10/28/16 11:26:43 PM	7.645					
10/29/16 12:26:43 AM	7.569					
10/29/16 01:26:43 AM	7.594					
10/29/16 02:26:43 AM	7.569					
10/29/16 03:26:43 AM	7.619					
10/29/16 04:26:43 AM	7.594					
10/29/16 05:26:43 AM	7.619					
10/29/16 06:26:43 AM	7.645					
10/29/16 07:26:43 AM	7.645					
