DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/25/16 09:28:40 AM	17.724					
10/25/16 10:28:40 AM	17.391					
10/25/16 11:28:40 AM	17.034					
10/25/16 12:28:40 PM	17.082					
10/25/16 01:28:40 PM	10.149					
10/25/16 02:28:40 PM	7.368					
10/25/16 03:28:40 PM	6.560					
10/25/16 04:28:40 PM	6.560					
10/25/16 05:28:40 PM	6.585					
10/25/16 06:28:40 PM	6.687					
10/25/16 07:28:40 PM	6.712					
10/25/16 08:28:40 PM	6.737					
10/25/16 09:28:40 PM	6.864					
10/25/16 10:28:40 PM	6.889					
10/25/16 11:28:40 PM	6.535					
10/26/16 12:28:40 AM	6.433					
10/26/16 01:28:40 AM	6.408					
10/26/16 02:28:40 AM	6.408					
10/26/16 03:28:40 AM	6.458					
10/26/16 04:28:40 AM	6.535					
10/26/16 05:28:40 AM	6.509					
10/26/16 06:28:40 AM	6.636					
10/26/16 07:28:40 AM	6.737					
10/26/16 08:28:40 AM	6.813					
10/26/16 09:28:40 AM	6.914					
10/26/16 10:28:40 AM	4.584					
10/26/16 11:28:40 AM	4.947					
10/26/16 12:28:40 PM	4.999					
10/26/16 01:28:40 PM	5.514					
10/26/16 02:28:40 PM	6.509					
10/26/16 03:28:40 PM	6.535					
10/26/16 04:28:40 PM	6.611					
10/26/16 05:28:40 PM	6.611					
10/26/16 06:28:40 PM	6.788					
10/26/16 07:28:40 PM	6.788					
10/26/16 08:28:40 PM	6.889					
10/26/16 09:28:40 PM	6.889					
10/26/16 10:28:40 PM	6.914					
10/26/16 11:28:40 PM	6.737					
10/27/16 12:28:40 AM	6.636					
10/27/16 01:28:40 AM	6.712					
10/27/16 02:28:40 AM	6.408					
10/27/16 03:28:40 AM	6.382					
10/27/16 04:28:40 AM	6.509					
10/27/16 05:28:40 AM	6.535					
10/27/16 06:28:40 AM	6.585					
10/27/16 07:28:40 AM	6.585					
10/27/16 08:28:40 AM	6.687					
10/27/16 09:28:40 AM	5.024					
10/27/16 10:28:40 AM	5.154					
10/27/16 11:28:40 AM	5.796					
10/27/16 12:28:40 PM	5.924					
10/27/16 01:28:40 PM	5.924					
10/27/16 02:28:40 PM	5.821					
10/27/16 03:28:40 PM	6.051					
10/27/16 04:28:40 PM	7.519					
10/27/16 05:28:40 PM	7.494					
10/27/16 06:28:40 PM	7.494					
10/27/16 07:28:40 PM	7.519					
10/27/16 08:28:40 PM	7.519					
10/27/16 09:28:40 PM	7.519					
10/27/16 10:28:40 PM	7.494					
10/27/16 11:28:40 PM	7.494					
10/28/16 12:28:40 AM	7.494					
10/28/16 01:28:40 AM	7.494					
10/28/16 02:28:40 AM	7.469					
10/28/16 03:28:40 AM	7.494					
10/28/16 04:28:40 AM	7.469					
10/28/16 05:28:40 AM	7.469					
10/28/16 06:28:40 AM	7.494					
10/28/16 07:28:40 AM	7.494					
10/28/16 08:28:40 AM	7.494					
10/28/16 09:28:40 AM	7.519					
10/28/16 10:28:40 AM	7.494					
10/28/16 11:28:40 AM	6.914					
10/28/16 12:28:40 PM	6.914					
10/28/16 01:28:40 PM	6.813					
10/28/16 02:28:40 PM	6.763					
10/28/16 03:28:40 PM	7.619					
10/28/16 04:28:40 PM	7.594					
10/28/16 05:28:40 PM	7.594					
10/28/16 06:28:40 PM	7.594					
10/28/16 07:28:40 PM	7.594					
10/28/16 08:28:40 PM	7.594					
10/28/16 09:28:40 PM	7.594					
10/28/16 10:28:40 PM	7.594					
10/28/16 11:28:40 PM	7.594					
10/29/16 12:28:40 AM	7.594					
10/29/16 01:28:40 AM	7.594					
10/29/16 02:28:40 AM	7.594					
10/29/16 03:28:40 AM	7.569					
10/29/16 04:28:40 AM	7.594					
10/29/16 05:28:40 AM	7.594					
10/29/16 06:28:40 AM	7.594					
10/29/16 07:28:40 AM	7.594					
10/29/16 08:28:40 AM	7.594					
10/29/16 09:28:40 AM	7.594					
10/29/16 10:28:40 AM	8.394					
